sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Who were all men and Eric leaving?,Who were all men leaving and Eric?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,0,-49.02008056640625,-50.06504821777344,1
Who will Elizabeth and Gregory cure?,Who could Elizabeth cure and Gregory?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,1,-53.10069274902344,-55.18428039550781,1
What do that legislature and Janice bother?,What could that legislature bother and Janice?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,2,-63.23572540283203,-67.22105407714844,1
What were some museum and a lot of patients insulting?,What is some museum insulting and a lot of patients?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,3,-64.41349792480469,-62.38711929321289,0
Who should Keith and Andrea climb up?,Who might Keith climb up and Andrea?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,4,-54.958343505859375,-55.062744140625,1
What are Rose and a picture scaring?,What is Rose scaring and a picture?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,5,-56.005157470703125,-53.646156311035156,0
Who should that company and Caroline boast about?,Who does that company boast about and Caroline?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,6,-61.02513885498047,-56.26274871826172,0
Who should Denise and every adult boast about?,Who will Denise boast about and every adult?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,7,-62.604949951171875,-61.70686340332031,0
What were the photograph and the prints looking like?,What was the photograph looking like and the prints?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,8,-58.96424102783203,-60.12472915649414,1
What had Jesus and Andrea arrived at?,What had Jesus arrived at and Andrea?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,9,-45.82886505126953,-51.035369873046875,1
Who were Kristen and Melinda biking to?,Who is Kristen biking to and Melinda?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,10,-66.94705200195312,-64.03853607177734,0
Who might Beverly and those waitresses exit?,Who does Beverly exit and those waitresses?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,11,-70.8765869140625,-67.8997802734375,0
Who could Joel and this fish hurt?,Who would Joel hurt and this fish?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,12,-57.27215576171875,-54.45634078979492,0
What have Brian and Galileo escaped from?,What had Brian escaped from and Galileo?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,13,-58.774288177490234,-56.08848571777344,0
Who were some windows and Douglas aggravating?,Who were some windows aggravating and Douglas?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,14,-60.39828872680664,-62.1123161315918,1
What were the turtle and Scott scaring?,What was the turtle scaring and Scott?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,15,-58.190128326416016,-57.136634826660156,0
Who are Bruce and Ronald hugging?,Who is Bruce hugging and Ronald?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,16,-50.269657135009766,-53.023799896240234,1
Who would a man and Victoria hate?,Who can a man hate and Victoria?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,17,-52.073097229003906,-49.122459411621094,0
What could Marcus and Cheryl clean?,What did Marcus clean and Cheryl?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,18,-54.51601791381836,-49.94898986816406,0
Who can Karen and Kimberley approach?,Who should Karen approach and Kimberley?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,19,-54.02972412109375,-56.93550109863281,1
What had Russell and Douglas attacked?,What had Russell attacked and Douglas?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,20,-50.70679473876953,-50.5161247253418,0
Who are Mitchell and most guys boycotting?,Who is Mitchell boycotting and most guys?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,21,-58.42924118041992,-57.71692657470703,0
What can Julie and Veronica examine?,What might Julie examine and Veronica?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,22,-56.103458404541016,-54.329429626464844,0
What can Sharon and most universities boast about?,What did Sharon boast about and most universities?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,23,-63.58088684082031,-61.59064483642578,0
