sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
The hidden offspring aren't confident.,The hid offspring aren't confident.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,0,-46.68626403808594,-49.084415435791016,1
The hidden bicycles weren't exposed.,The hid bicycles weren't exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,1,-49.51628875732422,-51.33916091918945,1
The hidden glass was big.,The hid glass was big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,2,-37.49627685546875,-40.01830291748047,1
The worn skirts aren't important.,The wore skirts aren't important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,3,-46.856285095214844,-47.58073806762695,1
The worn hats aren't big.,The wore hats aren't big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,4,-46.519508361816406,-46.34687042236328,0
The broken mirrors were blue.,The broke mirrors were blue.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,5,-44.16594314575195,-43.76948165893555,0
The worn pants weren't big.,The wore pants weren't big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,6,-46.688594818115234,-47.3516845703125,1
The known children were nice.,The knew children were nice.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,7,-34.288360595703125,-34.68349838256836,1
The forgotten newspaper article was bad.,The forgot newspaper article was bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,8,-48.12516784667969,-48.97888946533203,1
The known adult was exposed.,The knew adult was exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,9,-36.94058609008789,-39.283729553222656,1
The hidden patients weren't busy.,The hid patients weren't busy.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,10,-46.0977783203125,-49.020111083984375,1
The worn scarf was popular.,The wore scarf was popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,11,-38.82330322265625,-39.08213424682617,1
The taken rabbit wasn't popular.,The took rabbit wasn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,12,-50.90768051147461,-49.70296096801758,0
The known girl is important.,The knew girl is important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,13,-31.566692352294922,-33.830162048339844,1
The broken dishes weren't red.,The broke dishes weren't red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,14,-48.280948638916016,-50.626285552978516,1
The worn sweaters weren't smooth.,The wore sweaters weren't smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,15,-55.7949104309082,-54.62191390991211,0
The forgotten children weren't hidden.,The forgot children weren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,16,-45.81459426879883,-47.21659851074219,1
The hidden plates aren't white.,The hid plates aren't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,17,-45.33759307861328,-47.90876770019531,1
The forgotten doctors are young.,The forgot doctors are young.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,18,-36.965293884277344,-38.8510627746582,1
The worn skirt was important.,The wore skirt was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,19,-36.523651123046875,-37.3148078918457,1
The taken cilantro wasn't yellow.,The took cilantro wasn't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,20,-56.92031478881836,-55.520240783691406,0
The worn shawls aren't concealed.,The wore shawls aren't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,21,-59.67246627807617,-59.97447204589844,1
The hidden fish wasn't important.,The hid fish wasn't important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,22,-44.27824783325195,-46.893985748291016,1
The known people aren't hidden.,The knew people aren't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,23,-40.974952697753906,-42.23308563232422,1
The worn glove is red.,The wore glove is red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,24,-40.897972106933594,-41.31024169921875,1
The known senators aren't serious.,The knew senators aren't serious.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,25,-47.991844177246094,-47.96483612060547,0
The broken couch isn't small.,The broke couch isn't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,26,-45.089481353759766,-47.359291076660156,1
The hidden lady isn't popular.,The hid lady isn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,27,-43.462677001953125,-44.823692321777344,1
The worn scarf wasn't lost.,The wore scarf wasn't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,28,-45.302406311035156,-45.766273498535156,1
The broken tooth wasn't whole.,The broke tooth wasn't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,29,-49.806114196777344,-52.46976852416992,1
The broken forks are white.,The broke forks are white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,30,-41.83306884765625,-41.62442398071289,0
The hidden guest wasn't hidden.,The hid guest wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,31,-47.6866569519043,-50.01070785522461,1
The hidden cactus was out in the open.,The hid cactus was out in the open.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,32,-55.153560638427734,-55.57691955566406,1
The broken skateboards are cheap.,The broke skateboards are cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,33,-46.622711181640625,-48.34666442871094,1
The broken computers weren't white.,The broke computers weren't white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,34,-48.033729553222656,-48.997650146484375,1
The worn shirt is gray.,The wore shirt is gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,35,-38.29948425292969,-39.49578857421875,1
The known waiter is scared.,The knew waiter is scared.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,36,-39.650047302246094,-41.95294189453125,1
The worn shoe was exposed.,The wore shoe was exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,37,-38.239315032958984,-38.328941345214844,1
The hidden mouse wasn't brown.,The hid mouse wasn't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,38,-49.72018051147461,-50.930423736572266,1
The worn glasses aren't small.,The wore glasses aren't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,39,-44.480079650878906,-45.35919189453125,1
The worn dress is red.,The wore dress is red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,40,-36.673187255859375,-37.189544677734375,1
The broken skateboards aren't bad.,The broke skateboards aren't bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,41,-51.114192962646484,-52.3773078918457,1
The hidden fungus isn't black.,The hid fungus isn't black.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,42,-46.27680206298828,-48.39207458496094,1
The broken screen isn't small.,The broke screen isn't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,43,-43.48551559448242,-45.78669357299805,1
The broken carriage is lost.,The broke carriage is lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,44,-38.67481231689453,-40.03578186035156,1
The known adults aren't lost.,The knew adults aren't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,45,-41.18315505981445,-41.89128112792969,1
The worn jacket was smooth.,The wore jacket was smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,46,-37.75994873046875,-37.9809684753418,1
The broken dishes weren't blue.,The broke dishes weren't blue.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,47,-48.328678131103516,-50.84832000732422,1
The forgotten driver wasn't bad.,The forgot driver wasn't bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,48,-45.15193176269531,-45.841312408447266,1
The broken screen was new.,The broke screen was new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,49,-38.52626037597656,-41.02598571777344,1
The hidden nuclei were purple.,The hid nuclei were purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,50,-50.46821975708008,-53.36553955078125,1
The known man wasn't confident.,The knew man wasn't confident.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,51,-42.702919006347656,-43.96477508544922,1
The known actress wasn't concealed.,The knew actress wasn't concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,52,-49.608375549316406,-50.62861633300781,1
The known student wasn't hidden.,The knew student wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,53,-48.2828254699707,-49.98026657104492,1
The broken computer was small.,The broke computer was small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,54,-38.976200103759766,-40.3426513671875,1
The known guests are concealed.,The knew guests are concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,55,-37.83329772949219,-40.67474365234375,1
The taken mountain was popular.,The took mountain was popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,56,-37.52154541015625,-36.496009826660156,0
The broken unicycles were whole.,The broke unicycles were whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,57,-56.321624755859375,-56.4897575378418,1
The hidden screens were exposed.,The hid screens were exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,58,-37.349403381347656,-40.888938903808594,1
The known customer wasn't hidden.,The knew customer wasn't hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,59,-48.35689926147461,-50.04315185546875,1
The broken computers were black.,The broke computers were black.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,60,-43.23974609375,-43.731353759765625,1
The broken forks were old.,The broke forks were old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,61,-42.428070068359375,-41.643028259277344,0
The hidden drawings weren't popular.,The hid drawings weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,62,-45.361995697021484,-49.164955139160156,1
The broken bike wasn't lost.,The broke bike wasn't lost.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,63,-43.46337127685547,-45.18448257446289,1
The broken cars aren't rough.,The broke cars aren't rough.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,64,-43.80828857421875,-46.0620231628418,1
The hidden hat wasn't cheap.,The hid hat wasn't cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,65,-46.54817199707031,-48.04878234863281,1
The worn dresses aren't old.,The wore dresses aren't old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,66,-44.89735794067383,-45.187477111816406,1
The hidden mice were hidden.,The hid mice were hidden.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,67,-37.85089874267578,-41.40869903564453,1
The worn glasses weren't dirty.,The wore glasses weren't dirty.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,68,-46.45928955078125,-47.335811614990234,1
The taken skateboards were small.,The took skateboards were small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,69,-48.068267822265625,-47.763275146484375,0
The hidden shirt wasn't hard.,The hid shirt wasn't hard.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,70,-43.67369079589844,-45.393821716308594,1
The broken glasses aren't whole.,The broke glasses aren't whole.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,71,-46.1131706237793,-48.115196228027344,1
The broken bicycles are concealed.,The broke bicycles are concealed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,72,-41.08719253540039,-41.64364242553711,1
The known teenagers weren't popular.,The knew teenagers weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,73,-45.44281005859375,-45.7306022644043,1
The broken vase wasn't orange.,The broke vase wasn't orange.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,74,-55.77908706665039,-56.56480407714844,1
The known women are good.,The knew women are good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,75,-29.772003173828125,-32.460182189941406,1
The broken foot is old.,The broke foot is old.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,76,-36.09836196899414,-37.469642639160156,1
The taken screen wasn't popular.,The took screen wasn't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,77,-48.51335525512695,-48.95457458496094,1
The hidden tomato was important.,The hid tomato was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,78,-37.15523147583008,-39.88401794433594,1
The known adults weren't uncertain.,The knew adults weren't uncertain.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,79,-45.77545166015625,-46.19696807861328,1
The forgotten actresses were hopeful.,The forgot actresses were hopeful.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,80,-41.90654754638672,-42.65138244628906,1
The worn shirt was important.,The wore shirt was important.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,81,-36.488037109375,-37.09489440917969,1
The worn coats weren't yellow.,The wore coats weren't yellow.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,82,-48.421630859375,-49.84321594238281,1
The taken chair isn't dirty.,The took chair isn't dirty.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,83,-44.57667541503906,-44.93004608154297,1
The worn skirts weren't green.,The wore skirts weren't green.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,84,-49.271453857421875,-50.071834564208984,1
The broken bike is big.,The broke bike is big.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,85,-37.3886833190918,-39.40713882446289,1
The broken couches weren't brown.,The broke couches weren't brown.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,86,-56.60929870605469,-56.280792236328125,0
The worn socks weren't small.,The wore socks weren't small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,87,-46.573036193847656,-47.01262664794922,1
The broken dishes aren't new.,The broke dishes aren't new.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,88,-45.7664794921875,-48.725833892822266,1
The broken vase is gray.,The broke vase is gray.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,89,-43.14617156982422,-44.537437438964844,1
The broken feet were red.,The broke feet were red.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,90,-39.07756805419922,-40.39714813232422,1
The hidden movie theaters were white.,The hid movie theaters were white.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,91,-50.95740509033203,-52.30449676513672,1
The known drivers weren't popular.,The knew drivers weren't popular.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,92,-44.475555419921875,-45.65997314453125,1
The hidden steak was bad.,The hid steak was bad.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,93,-35.024696350097656,-37.150543212890625,1
The taken mountains weren't orange.,The took mountains weren't orange.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,94,-50.5087890625,-49.25813674926758,0
The broken plate wasn't smooth.,The broke plate wasn't smooth.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,95,-47.82185363769531,-49.57738494873047,1
The hidden rivers aren't cheap.,The hid rivers aren't cheap.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,96,-45.40894317626953,-49.050636291503906,1
The hidden customers aren't scared.,The hid customers aren't scared.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,97,-42.72029113769531,-44.471099853515625,1
The forgotten analysis wasn't good.,The forgot analysis wasn't good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,98,-48.429344177246094,-50.19572448730469,1
The known teenager was nice.,The knew teenager was nice.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,99,-36.67341613769531,-37.135467529296875,1
The broken wheelbarrow is small.,The broke wheelbarrow is small.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,100,-56.68519592285156,-56.91691589355469,1
The known adult was serious.,The knew adult was serious.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,101,-37.373931884765625,-39.00174331665039,1
The worn skirts weren't purple.,The wore skirts weren't purple.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,102,-49.937191009521484,-50.74459457397461,1
The known doctor isn't good.,The knew doctor isn't good.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,103,-41.26451110839844,-43.674896240234375,1
The worn sweaters are exposed.,The wore sweaters are exposed.,morphology,irregular_forms,irregular_past_participle_adjectives,True,False,True,False,104,-47.11003875732422,-47.023048400878906,0
