sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Raymond is selling this sketch.,Raymond is selling this sketches.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,0,-48.013267517089844,-53.60881042480469,1
Craig explored that grocery store.,Craig explored that grocery stores.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,1,-47.250091552734375,-45.72398376464844,0
Eva has scared these children.,Eva has scared these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,2,-44.70296859741211,-48.91843032836914,1
Marcus would conceal that pamphlet.,Marcus would conceal that pamphlets.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,3,-54.57025909423828,-59.904808044433594,1
Carmen hadn't shocked these customers.,Carmen hadn't shocked these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,4,-59.380531311035156,-62.595420837402344,1
The Impressionists were walking through this library.,The Impressionists were walking through this libraries.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,5,-57.83746337890625,-59.515602111816406,1
Some men weren't touring those cafes.,Some men weren't touring those cafe.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,6,-55.938987731933594,-54.87701416015625,0
Leslie isn't firing that actress.,Leslie isn't firing that actresses.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,7,-58.346649169921875,-60.69231033325195,1
Jennifer concealed those cups.,Jennifer concealed those cup.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,8,-47.71671676635742,-50.77250671386719,1
A waitress does take those hospitals.,A waitress does take those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,9,-52.85771560668945,-51.927520751953125,0
The man walks through those hospitals.,The man walks through those hospital.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,10,-40.864044189453125,-39.83413314819336,0
Winston Churchill boycotts these public parks.,Winston Churchill boycotts these public park.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,11,-76.1251220703125,-75.37479400634766,0
This sock disturbs that customer.,This sock disturbs that customers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,12,-50.109718322753906,-49.2034912109375,0
William described this movie.,William described this movies.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,13,-33.743045806884766,-37.80107116699219,1
Monet dropped by those libraries.,Monet dropped by those library.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,14,-54.046295166015625,-54.637908935546875,1
Elaine was biking to this bank.,Elaine was biking to this banks.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,15,-52.05686569213867,-57.63667678833008,1
These senators wear that jacket.,These senators wear that jackets.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,16,-49.43557357788086,-50.24996566772461,1
The Lutherans notice that drawing.,The Lutherans notice that drawings.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,17,-55.43815231323242,-55.16004180908203,0
Cheryl is hurting that teacher.,Cheryl is hurting that teachers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,18,-58.65311813354492,-58.03384017944336,0
Russell might break those cups.,Russell might break those cup.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,19,-47.46086120605469,-50.05389404296875,1
A lot of patients resemble these pictures.,A lot of patients resemble these picture.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,20,-47.56583023071289,-52.329139709472656,1
Vanessa can talk to these doctors.,Vanessa can talk to these doctor.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,21,-52.68697738647461,-53.401641845703125,1
Janice had worn this shawl.,Janice had worn this shawls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,22,-65.76991271972656,-68.22273254394531,1
A lot of waitresses find those jackets.,A lot of waitresses find those jacket.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,23,-61.879661560058594,-65.47209167480469,1
Every dancer hasn't admired this skirt.,Every dancer hasn't admired this skirts.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,24,-56.12071228027344,-59.03725051879883,1
The adult doesn't hide those malls.,The adult doesn't hide those mall.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,25,-55.02524948120117,-56.74717712402344,1
Samuel criticizes that art gallery.,Samuel criticizes that art galleries.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,26,-54.87187957763672,-53.07329559326172,0
A teacher annoyed those senators.,A teacher annoyed those senator.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,27,-56.345767974853516,-56.34022521972656,0
A teacher talked to that customer.,A teacher talked to that customers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,28,-45.056339263916016,-46.08300018310547,1
Mark discovered this face.,Mark discovered this faces.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,29,-34.857486724853516,-38.000022888183594,1
Carmen toured these restaurants.,Carmen toured these restaurant.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,30,-47.647132873535156,-48.734561920166016,1
Eva toured this school.,Eva toured this schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,31,-36.60893630981445,-40.65704345703125,1
Travis would tour that hospital.,Travis would tour that hospitals.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,32,-51.647438049316406,-55.032772064208984,1
Some stories aggravated those libraries.,Some stories aggravated those library.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,33,-52.499794006347656,-52.81280517578125,1
These cashiers hate that guest.,These cashiers hate that guests.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,34,-62.74757385253906,-60.17506408691406,0
Heather messed up this dish.,Heather messed up this dishs.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,35,-43.44459533691406,-56.013519287109375,1
Alan listened to these guests.,Alan listened to these guest.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,36,-39.135345458984375,-43.18675231933594,1
Most children examine this pamphlet.,Most children examine this pamphlets.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,37,-47.22468185424805,-50.34518814086914,1
Stacey will know these patients.,Stacey will know these patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,38,-43.22837829589844,-44.292144775390625,1
Jessica sold this rabbit.,Jessica sold this rabbits.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,39,-42.62683868408203,-44.57891082763672,1
Daniel couldn't hate those cashiers.,Daniel couldn't hate those cashier.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,40,-62.5570068359375,-56.59074783325195,0
Those ladies kiss those adults.,Those ladies kiss those adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,41,-44.24421691894531,-46.83986282348633,1
Diane works with these waiters.,Diane works with these waiter.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,42,-46.59716796875,-46.1322021484375,0
Most women conceal that blouse.,Most women conceal that blouses.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,43,-52.41097640991211,-54.097618103027344,1
Senators can't disagree with that newspaper article.,Senators can't disagree with that newspaper articles.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,44,-69.26614379882812,-68.06694030761719,0
Jane has concealed this book.,Jane has concealed this books.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,45,-42.40363693237305,-46.47274398803711,1
Marla took this pamphlet.,Marla took this pamphlets.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,46,-45.07453918457031,-49.82077407836914,1
The skirt wasn't annoying those dancers.,The skirt wasn't annoying those dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,47,-63.320526123046875,-62.28582000732422,0
Most guys conceal this driver.,Most guys conceal this drivers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,48,-46.90791320800781,-49.295936584472656,1
David wasn't lifting those hats.,David wasn't lifting those hat.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,49,-48.96548843383789,-48.635005950927734,0
The dancers are driving to those art galleries.,The dancers are driving to those art gallery.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,50,-52.838260650634766,-54.87466049194336,1
Tracy might cure those patients.,Tracy might cure those patient.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,51,-54.562965393066406,-54.67731475830078,1
Heather cleans that print.,Heather cleans that prints.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,52,-45.53153991699219,-44.95626449584961,0
Rose won't reference these movies.,Rose won't reference these movie.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,53,-51.938743591308594,-53.22561264038086,1
Many reports irritate these senators.,Many reports irritate these senator.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,54,-52.921905517578125,-54.248626708984375,1
Dan couldn't walk through this public park.,Dan couldn't walk through this public parks.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,55,-47.354576110839844,-49.9431037902832,1
Rose hated this girl.,Rose hated this girls.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,56,-37.59296417236328,-39.82781219482422,1
Melinda hires that teacher.,Melinda hires that teachers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,57,-50.776031494140625,-50.36091613769531,0
Joseph healed these customers.,Joseph healed these customer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,58,-40.718353271484375,-44.38201141357422,1
A door doesn't distract those students.,A door doesn't distract those student.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,59,-49.46369934082031,-51.73442077636719,1
Theodore skated around that art gallery.,Theodore skated around that art galleries.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,60,-63.43051528930664,-62.494598388671875,0
These tomatoes shock these dancers.,These tomatoes shock these dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,61,-52.658592224121094,-53.38002014160156,1
Guys observe these children.,Guys observe these child.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,62,-47.73741912841797,-51.860328674316406,1
Some guests flee from those dancers.,Some guests flee from those dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,63,-50.534080505371094,-52.668601989746094,1
Linda isn't embarrassing these waitresses.,Linda isn't embarrassing these waitress.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,64,-58.381771087646484,-54.992889404296875,0
Walter hides these dancers.,Walter hides these dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,65,-50.488372802734375,-52.3467903137207,1
Sharon investigated those waiters.,Sharon investigated those waiter.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,66,-53.084259033203125,-51.87108612060547,0
Bradley should explore this high school.,Bradley should explore this high schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,67,-49.630088806152344,-52.311180114746094,1
Tanya wears these socks.,Tanya wears these sock.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,68,-44.87586975097656,-50.261138916015625,1
That cat had bored those ladies.,That cat had bored those lady.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,69,-51.532230377197266,-51.243927001953125,0
Stephen had cleaned this bank.,Stephen had cleaned this banks.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,70,-48.51844787597656,-52.73314666748047,1
Waiters have left that driver.,Waiters have left that drivers.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,71,-52.78816223144531,-51.644039154052734,0
Heather wasn't criticizing these teachers.,Heather wasn't criticizing these teacher.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,72,-57.185211181640625,-58.8560676574707,1
Brian wasn't concealing those cafes.,Brian wasn't concealing those cafe.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,True,True,False,True,73,-68.28359985351562,-67.25164031982422,0
