sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
William has declared there to be no guests getting fired.,William has obliged there to be no guests getting fired.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,0,-63.6826286315918,-68.218505859375,1
Richard believed there to be many boxes stunning Ellen.,Richard sways there to be many boxes stunning Ellen.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,1,-70.67745208740234,-81.19147491455078,1
Teresa finds there to be many bananas stunning Claire.,Teresa swayed there to be many bananas stunning Claire.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,2,-81.88510131835938,-87.22709655761719,1
Mary can declare there to be some ladders falling.,Mary can entreat there to be some ladders falling.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,3,-63.92536163330078,-74.7276611328125,1
An actress wouldn't declare there to be a print looking like that ice.,An actress wouldn't command there to be a print looking like that ice.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,4,-88.74540710449219,-89.13644409179688,1
Christina anticipates there to be many coats tightening.,Christina urged there to be many coats tightening.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,5,-70.26057434082031,-64.49803924560547,0
Gregory is declaring there to be a movie irritating Douglas.,Gregory is pushing there to be a movie irritating Douglas.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,6,-78.98138427734375,-75.34322357177734,0
Dana hasn't declared there to be a unicycle dropping.,Dana hasn't ordered there to be a unicycle dropping.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,7,-77.2860107421875,-77.17589569091797,0
Frank judged there to be a photograph of Michael looking like Sherry.,Frank compelled there to be a photograph of Michael looking like Sherry.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,8,-82.179931640625,-83.70602416992188,1
Sarah was judging there to be a cashier exiting that mountain.,Sarah was enticing there to be a cashier exiting that mountain.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,9,-80.02332305908203,-83.46540832519531,1
Cynthia believed there to be a lot of apples boring Kevin.,Cynthia advised there to be a lot of apples boring Kevin.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,10,-90.22111511230469,-92.5460205078125,1
Many organizations have believed there to be no stories distracting some company.,Many organizations have induced there to be no stories distracting some company.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,11,-79.38015747070312,-85.59490966796875,1
Ann hadn't believed there to be no birds disappearing.,Ann hadn't urged there to be no birds disappearing.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,12,-68.06752014160156,-71.22240447998047,1
Anna's best friend believes there to be more than three cashiers helping Bruce.,Anna's best friend prompted there to be more than three cashiers helping Bruce.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,13,-99.47979736328125,-105.14225769042969,1
Steven's tutors wouldn't expect there to be a father of some women pressing that waitress to study.,Steven's tutors wouldn't advise there to be a father of some women pressing that waitress to study.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,14,-123.14676666259766,-125.2391586303711,1
Ella couldn't ascertain there to be many drivers daring Carlos to stun Charles.,Ella couldn't obligate there to be many drivers daring Carlos to stun Charles.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,15,-121.62918090820312,-128.50050354003906,1
Some dancer judged there to be a light scaring Scott.,Some dancer advises there to be a light scaring Scott.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,16,-79.216552734375,-77.50515747070312,0
Some cousins of Debra haven't ascertained there to be fewer than three governments inducing Kendra to argue.,Some cousins of Debra haven't spurred there to be fewer than three governments inducing Kendra to argue.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,17,-153.44412231445312,-148.85800170898438,0
Victoria declares there to be commentaries confusing a lot of customers.,Victoria advised there to be commentaries confusing a lot of customers.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,18,-81.02131652832031,-82.26985931396484,1
Every association had needed there to be many grocery stores stunning Colleen.,Every association had pushed there to be many grocery stores stunning Colleen.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,19,-99.90262603759766,-100.45140075683594,1
Janice predicts there to be many lamps disturbing Ella.,Janice prods there to be many lamps disturbing Ella.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,20,-84.36549377441406,-92.34379577636719,1
Kathleen hadn't found there to be a committee describing Kristen.,Kathleen hadn't advised there to be a committee describing Kristen.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,21,-94.76933288574219,-100.83834838867188,1
Irene's granddaughters prefer there to be more than three plates falling.,Irene's granddaughters required there to be more than three plates falling.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,22,-106.4144287109375,-107.16873168945312,1
Becca will ascertain there to be museums reuniting.,Becca will sway there to be museums reuniting.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,23,-75.8173599243164,-77.81642150878906,1
The library didn't discover there to be an art gallery disappearing.,The library didn't prompt there to be an art gallery disappearing.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,24,-76.56391906738281,-79.98590087890625,1
Most banks believed there to be a lot of waiters discussing Phillip.,Most banks encourage there to be a lot of waiters discussing Phillip.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,25,-85.94181823730469,-86.6111831665039,1
Dawn can declare there to be few waitresses working hard.,Dawn can command there to be few waitresses working hard.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,26,-92.12700653076172,-92.7021484375,1
David had judged there to be a lot of mouths irritating some girls.,David had spurred there to be a lot of mouths irritating some girls.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,27,-81.06239318847656,-81.39550018310547,1
The museums judge there to be an icicle condensing.,The museums persuade there to be an icicle condensing.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,28,-84.85897827148438,-86.13685607910156,1
The customers needed there to be an art gallery irritating Stacy.,The customers convince there to be an art gallery irritating Stacy.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,29,-84.69573974609375,-88.94100189208984,1
An organization will judge there to be a drawing looking like every dog.,An organization will oblige there to be a drawing looking like every dog.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,30,-83.62913513183594,-93.01500701904297,1
Danielle didn't find there to be a cashier compromising.,Danielle didn't implore there to be a cashier compromising.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,31,-75.51643371582031,-90.231201171875,1
Some teacher's plumbers anticipated there to be some slopes wasting away.,Some teacher's plumbers implored there to be some slopes wasting away.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,32,-98.41127014160156,-106.52729797363281,1
Some boys predicted there to be a cashier swaying a lot of boys' mothers to conspire.,Some boys advise there to be a cashier swaying a lot of boys' mothers to conspire.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,33,-126.95695495605469,-128.68014526367188,1
A lot of synopses weren't discovering there to be no rugs confusing Frank.,A lot of synopses weren't obligating there to be no rugs confusing Frank.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,34,-117.29452514648438,-126.95591735839844,1
This child ascertained there to be no documentaries about Winston Churchill hurting Douglas.,This child tempted there to be no documentaries about Winston Churchill hurting Douglas.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,35,-121.18729400634766,-113.55401611328125,0
Donna hasn't expected there to be a plate worrying Alice.,Donna hasn't obliged there to be a plate worrying Alice.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,36,-83.41766357421875,-86.28770446777344,1
Most fathers of Frank prefer there to be some dogs breaking the computer.,Most fathers of Frank induce there to be some dogs breaking the computer.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,37,-88.36331176757812,-91.85200500488281,1
Most grandsons of Christina declared there to be a commentary about the Impressionists worrying Irene.,Most grandsons of Christina push there to be a commentary about the Impressionists worrying Irene.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,38,-143.1254425048828,-145.3311309814453,1
Some library considers there to be few pictures of Nancy hurting Winston Churchill.,Some library required there to be few pictures of Nancy hurting Winston Churchill.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,39,-104.38172912597656,-104.94658660888672,1
Guy isn't ascertaining there to be no associations appearing to boycott all cafes.,Guy isn't enticing there to be no associations appearing to boycott all cafes.,syntax_semantics,control_raising,existential_there_object_raising,True,False,True,False,40,-110.3321533203125,-102.63809204101562,0
