sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Steven explains Kayla won't hurt herself.,Kayla explains Steven won't hurt herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,0,-57.47529220581055,-55.91591262817383,0
Gina explains Alan fires himself.,Alan explains Gina fires himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,1,-54.53903579711914,-48.39129638671875,0
Paul did think Alice hugs herself.,Alice did think Paul hugs herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,2,-49.15047836303711,-46.42356872558594,0
Beverly imagines Carla's ex-boyfriend hates himself.,Carla's ex-boyfriend imagines Beverly hates himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,3,-107.11954498291016,-98.52879333496094,0
Randolf imagines Kayla sounds like herself.,Kayla imagines Randolf sounds like herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,4,-72.24215698242188,-73.42207336425781,1
Tonya explains Kevin would boast about himself.,Kevin explains Tonya would boast about himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,5,-59.23796844482422,-59.272117614746094,1
Adam can explain Katherine will describe herself.,Katherine can explain Adam will describe herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,6,-52.83994674682617,-64.30282592773438,1
Nancy could say every guy hides himself.,Every guy could say Nancy hides himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,7,-59.300743103027344,-50.29269790649414,0
Claire says Lawrence attacks himself.,Lawrence says Claire attacks himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,8,-50.99309539794922,-50.087608337402344,0
Donna explains Gerald could boast about himself.,Gerald explains Donna could boast about himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,9,-64.11217498779297,-66.69148254394531,1
Rachel did explain Steve couldn't praise himself.,Steve did explain Rachel couldn't praise himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,10,-57.691322326660156,-58.980255126953125,1
Jeffrey would imagine Caroline watches herself.,Caroline would imagine Jeffrey watches herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,11,-61.23645782470703,-62.10245895385742,1
Martha should think Wayne conceals himself.,Wayne should think Martha conceals himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,12,-62.184303283691406,-60.38174057006836,0
Maria imagines Bill praises himself.,Bill imagines Maria praises himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,13,-57.09758758544922,-55.27869415283203,0
Jill could explain Ronald will hide himself.,Ronald could explain Jill will hide himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,14,-64.33082580566406,-61.780853271484375,0
Teresa imagines Liam didn't distract himself.,Liam imagines Teresa didn't distract himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,15,-73.60968017578125,-73.09452819824219,0
Andrew's father couldn't imagine Melanie could conceal herself.,Melanie couldn't imagine Andrew's father could conceal herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,16,-68.61186981201172,-74.53352355957031,1
Carl explains Carmen might approach herself.,Carmen explains Carl might approach herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,17,-53.04488754272461,-71.0602798461914,1
Amelia should explain George kisses himself.,George should explain Amelia kisses himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,18,-58.601417541503906,-49.383277893066406,0
Susan says Eric helps himself.,Eric says Susan helps himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,19,-36.892974853515625,-38.61911392211914,1
Diane explains Laurie's boyfriend should remember himself.,Laurie's boyfriend explains Diane should remember himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,20,-69.53376770019531,-75.08255004882812,1
Tanya thinks Sandra's boyfriend talks about himself.,Sandra's boyfriend thinks Tanya talks about himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,21,-64.18272399902344,-72.88394165039062,1
Stacey doesn't explain that man doesn't help himself.,That man doesn't explain Stacey doesn't help himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,22,-61.11289978027344,-65.58172607421875,1
Tammy imagines Randolf doesn't alarm himself.,Randolf imagines Tammy doesn't alarm himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,23,-83.18170928955078,-77.71807861328125,0
Kayla couldn't say Winston Churchill's son loves himself.,Winston Churchill's son couldn't say Kayla loves himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,24,-71.59048461914062,-79.77699279785156,1
Brenda can't imagine Adam did leave himself.,Adam can't imagine Brenda did leave himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,25,-55.79765319824219,-58.54985427856445,1
Elaine thinks Aaron cares for himself.,Aaron thinks Elaine cares for himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,26,-51.25715637207031,-43.362274169921875,0
Guy thinks Tanya wouldn't sound like herself.,Tanya thinks Guy wouldn't sound like herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,27,-62.21333312988281,-65.06170654296875,1
Laurie imagines Andrew can't conceal himself.,Andrew imagines Laurie can't conceal himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,28,-82.25225830078125,-65.78252410888672,0
