sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,config,picked_for_semantic_plausibility
Winston Churchill considers it to be not so surprising that Allison fell.,Winston Churchill was prompting it to be not so surprising that Allison fell.,syntax_semantics,control_raising,expletive_it_object_raising,158,expletive_it_object_raising,TRUE
Nieces of Samantha believed it to be bad that Catherine hasn't tried to disappear.,Nieces of Samantha spur it to be bad that Catherine hasn't tried to disappear.,syntax_semantics,control_raising,expletive_it_object_raising,629,expletive_it_object_raising,TRUE
Some grandson of Amelia doesn't believe it to be clear that Marie hadn't worked with Holly.,Some grandson of Amelia presses it to be clear that Marie hadn't worked with Holly.,syntax_semantics,control_raising,expletive_it_object_raising,457,expletive_it_object_raising,TRUE
Jane judges it to be worth mentioning that Kenneth thinks about those eggplants.,Jane required it to be worth mentioning that Kenneth thinks about those eggplants.,syntax_semantics,control_raising,expletive_it_object_raising,215,expletive_it_object_raising,TRUE
Eva's partners are expecting it to be not so good that Bradley has exited the art gallery.,Eva's partners advise it to be not so good that Bradley has exited the art gallery.,syntax_semantics,control_raising,expletive_it_object_raising,854,expletive_it_object_raising,TRUE
Every friend of Sandra judges it to be cool that that cart is maneuvering.,Every friend of Sandra compels it to be cool that that cart is maneuvering.,syntax_semantics,control_raising,expletive_it_object_raising,260,expletive_it_object_raising,TRUE
That patient's employee declares it to be pleasant that that boy learned.,That patient's employee is pushing it to be pleasant that that boy learned.,syntax_semantics,control_raising,expletive_it_object_raising,828,expletive_it_object_raising,TRUE
Elizabeth finds it to be not so surprising that Vincent would love Laura.,Elizabeth wasn't swaying it to be not so surprising that Vincent would love Laura.,syntax_semantics,control_raising,expletive_it_object_raising,735,expletive_it_object_raising,TRUE
Jason can't expect it to be unusual that Amanda had boycotted the company.,Jason required it to be unusual that Amanda had boycotted the company.,syntax_semantics,control_raising,expletive_it_object_raising,952,expletive_it_object_raising,TRUE
Drivers find it to be obvious that a convertible accelerates.,Drivers aren't commissioning it to be obvious that a convertible accelerates.,syntax_semantics,control_raising,expletive_it_object_raising,856,expletive_it_object_raising,TRUE
Candice judges it to be obvious that Marcus hired Kenneth.,Candice can't push it to be obvious that Marcus hired Kenneth.,syntax_semantics,control_raising,expletive_it_object_raising,609,expletive_it_object_raising,TRUE
Barbara preferred it to be worth saying that Amelia hasn't disliked Pamela.,Barbara tempts it to be worth saying that Amelia hasn't disliked Pamela.,syntax_semantics,control_raising,expletive_it_object_raising,219,expletive_it_object_raising,TRUE
Daniel doesn't find it to be not so surprising that Samuel discusses these people.,Daniel hadn't obliged it to be not so surprising that Samuel discusses these people.,syntax_semantics,control_raising,expletive_it_object_raising,309,expletive_it_object_raising,TRUE
