sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Had Bruce ever played?,Bruce had ever played.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,0,1.509389609734626,1.2089429126807942,0.30044669705383176,1,-37.41988706588745,-33.5979208946228,-44.96683511456058,-39.642635458026774,5,5
Had Patrick ever answered?,Patrick had ever answered.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,1,1.1672190273026302,1.2497561232445022,-0.08253709594187209,0,-39.542691230773926,-33.51624250411987,-45.37878636728708,-39.765023120342384,5,5
Do some carts ever accelerate?,Some carts do ever accelerate.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,2,1.5943821127574758,1.2526232869814133,0.3417588257760624,1,-46.34252452850342,-47.36596941947937,-55.90881720504827,-54.88170914136785,6,6
Will Dawn ever know Jeffrey?,Dawn will ever know Jeffrey.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,3,0.9820844418730678,1.6587414169931176,-0.6766569751200499,0,-49.52989220619202,-45.28447389602661,-55.42239885743042,-56.895663814978434,6,7
Should Monica ever grin?,Monica should ever grin.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,4,0.6647104371131973,2.214306832180249,-1.5495963950670515,0,-45.55624294281006,-40.46984672546387,-48.879795128376045,-53.75568771854536,5,6
Has Cindy ever anticipated most dancers to study?,Cindy has ever anticipated most dancers to study.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,5,1.8390560696144702,2.3441389308211042,-0.505082861206634,0,-68.24362468719482,-66.36157381534576,-84.79512931372506,-92.14710205437791,9,11
Had Denise ever doubted Galileo can't bother to train?,Denise had ever doubted Galileo can't bother to train.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,6,1.5450612117524167,1.503862343720601,0.04119886803181583,1,-83.239950299263,-84.14148354530334,-100.23562362853959,-102.18783166995055,11,12
Has Jane ever worried Tonya?,Jane has ever worried Tonya.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,7,0.8460375538911455,0.7708055051530545,0.07523204873809108,1,-56.143348932266235,-53.02060949802399,-62.065611809504254,-58.41624803409537,7,7
Would many customers ever bake?,Many customers would ever bake.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,8,1.786738934879974,1.6376028536854612,0.14913608119451283,1,-44.19047164916992,-43.456947326660156,-54.910905258449766,-53.28256444877292,6,6
Should Mitchell ever know Eva?,Mitchell should ever know Eva.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,9,1.067537614835879,2.406378090506613,-1.338840475670734,0,-48.570945739746094,-47.87015175819397,-54.97617142876137,-64.71479839174026,6,7
