sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Katherine can't help herself.,Katherine can't help himself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,0,2.8370294297988647,3.1102539754627196,-0.2732245456638549,0,-33.21705722808838,-30.56982719898224,-53.07626323668043,-52.34160502722128,7,7
Karla could listen to herself.,Karla could listen to himself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,1,1.8366860185506735,2.026384310514272,-0.18969829196359833,0,-44.1028428375721,-42.04029658436775,-56.95964496742681,-56.224986757967656,7,7
Marie won't think about herself.,Marie won't think about itself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,2,2.1467005515100297,1.8639368101883218,0.2827637413217079,1,-36.309598088264465,-38.98056399822235,-51.33650194883467,-52.0281216695406,7,7
Mark hasn't discussed himself.,Mark hasn't discussed itself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,3,2.5513603767989927,2.4434115859150993,0.10794879088389342,1,-34.38763767853379,-36.46160835400224,-49.69579993932775,-51.122077869492834,6,6
Stephen impressed himself.,Stephen impressed itself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,4,2.213425941405456,1.434678634796489,0.7787473066089667,1,-27.265976428985596,-31.807243585586548,-36.11968019460742,-37.545958124772504,4,4
Christina boasts about herself.,Christina boasts about himself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,5,2.7540387057673654,2.4145989017471443,0.3394398040202211,1,-38.016937375068665,-39.318917989730835,-54.541169609672856,-53.8065114002137,6,6
Suzanne would irritate herself.,Suzanne would irritate itself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,6,4.142374146726992,3.7388237215052658,0.4035504252217259,1,-39.44702738523483,-42.96350008249283,-68.44364641232377,-69.13526613302969,7,7
Rose couldn't reference herself.,Rose couldn't reference itself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,7,1.4979428461596314,1.5247598643918086,-0.026817018232177192,0,-41.69929964095354,-42.23001725226641,-50.68695671791133,-51.37857643861726,6,6
Paul should stun himself.,Paul should stun herself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,8,1.2760726872450108,0.6762352346696787,0.599837452575332,1,-37.62161087989807,-41.35545635223389,-44.001974316123125,-44.73663252558228,5,5
Kristen praises herself.,Kristen praises himself.,morphology,anaphor_agreement,anaphor_gender_agreement,True,True,False,False,9,2.2762282583545015,2.2348075903930296,0.041420667961471924,1,-36.52836894989014,-36.00081408023834,-47.909510241662645,-47.17485203220349,5,5
