sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
There is soon to be a cat existing.,There is willing to be a cat existing.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,0,1.2014716144833875,1.4786782597270758,-0.2772066452436883,0,-50.082393527030945,-49.69658653438091,-60.89563805738143,-63.004690871924595,9,9
There was bound to be a fish escaping.,There was unable to be a fish escaping.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,1,2.378620239058897,2.0917427355382503,0.28687750352064656,1,-42.33748161792755,-45.49944255128503,-63.74506376945762,-64.32512717112928,9,9
There weren't about to be few prints of this eggplant scaring Paula.,There weren't unwilling to be few prints of this eggplant scaring Paula.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,2,2.2560810162668012,2.546604753329788,-0.29052373706298695,0,-95.53941475786269,-97.21084451116621,-131.6367110181315,-137.95652056444283,16,16
There were looking to be a lot of children assembling.,There were hoping to be a lot of children assembling.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,3,2.3077521488294535,2.5810689035359617,-0.2733167547065083,0,-51.32021567225456,-50.91591691970825,-76.70548930937855,-79.30767485860383,11,11
There were likely to be some books about the Borgias disturbing this senator.,There were ready to be some books about the Borgias disturbing this senator.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,4,1.9546904996260763,1.8531342869689884,0.10155621265708792,1,-91.56650865077972,-91.62875211238861,-120.88686614517087,-119.42576641692344,15,15
There can't threaten to be hair confusing Travis.,There can't want to be hair confusing Travis.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,5,1.4063956753297646,1.7884628803928933,-0.38206720506312863,0,-66.3403844833374,-56.59438383579254,-80.40434123663505,-74.47901263972147,10,10
There wasn't about to be a light fading.,There wasn't willing to be a light fading.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,6,2.158794943139435,2.377159802809726,-0.21836485967029118,0,-47.219944255426526,-49.160631941631436,-68.80789368682088,-72.9322299697287,10,10
There are appearing to be many pedestrians falling asleep.,There are neglecting to be many pedestrians falling asleep.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,7,2.6445827699596665,2.7754529329176645,-0.13087016295799803,0,-55.73653483390808,-59.674078822135925,-82.18236253350474,-90.20406108423023,10,11
There looked to be plates chipping.,There proposed to be plates chipping.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,8,1.3370712225440933,1.410073331954802,-0.07300210941070873,0,-51.88232207298279,-53.92931377887726,-62.578891853335534,-65.20990043451567,8,8
There is sure to be chicken falling.,There is eager to be chicken falling.,syntax_semantics,control_raising,existential_there_subject_raising,True,False,False,False,9,1.4352368992202873,1.4024469931164383,0.03278990610384902,1,-43.67843401432037,-46.64188548922539,-55.16032920808267,-57.861461434156894,8,8
