sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Even Suzanne has really joked around.,Even Suzanne has ever joked around.,semantics,npi_licensing,npi_present_1,True,True,False,False,0,1.4076158574478248,1.6987473101983872,-0.2911314527505624,0,-53.51484775543213,-52.188761472702026,-63.3681587575669,-64.07999264409074,7,7
Even many teenagers clearly boycott those legislatures.,Even many teenagers ever boycott those legislatures.,semantics,npi_licensing,npi_present_1,True,True,False,False,1,1.8748583886821812,1.962045648578183,-0.08718725989600173,0,-67.68163228034973,-64.51259195804596,-82.68049938980718,-80.20895714667142,8,8
Even every cashier had clearly found out who hasn't sung.,Even every cashier had ever found out who hasn't sung.,semantics,npi_licensing,npi_present_1,True,True,False,False,2,2.5268385501820556,2.8488382659494524,-0.32199971576739683,0,-75.2527439147234,-68.59520536661148,-108.10164506709012,-105.63010282395436,13,13
Even Mark might often irritate the pedestrians.,Even Mark might ever irritate the pedestrians.,semantics,npi_licensing,npi_present_1,True,True,False,False,3,1.9540781853565206,1.9253818218201166,0.028696363536403924,1,-63.31888818740845,-62.86385178565979,-80.90559185561713,-80.19228818204084,9,9
Even Tara had really baked.,Even Tara had ever baked.,semantics,npi_licensing,npi_present_1,True,True,False,False,4,1.1939101677749033,1.4248843539403342,-0.23097418616543086,0,-45.46584510803223,-44.79183387756348,-52.62930611468165,-53.34114000120548,6,6
Even these trucks have often slowed.,Even these trucks have ever slowed.,semantics,npi_licensing,npi_present_1,True,True,False,False,5,1.9210891415683489,2.0229881369918092,-0.10189899542346037,0,-46.739065170288086,-45.31246852874756,-60.18668916126653,-59.47338548769022,7,7
Even Deanna did also require Rodney to disappear.,Even Deanna did ever require Rodney to disappear.,semantics,npi_licensing,npi_present_1,True,True,False,False,6,1.140645719390551,1.0190421574187496,0.12160356197180144,1,-77.54272258281708,-79.32263898849487,-88.94917977672259,-89.51306056268237,10,10
Even Galileo really climbs down these hills.,Even Galileo ever climbs down these hills.,semantics,npi_licensing,npi_present_1,True,True,False,False,7,2.056663682249191,1.996310633137302,0.06035304911188888,1,-56.65888714790344,-57.85354542732239,-73.11219660589697,-73.8240304924208,8,8
Even a lot of lamps often brighten.,Even a lot of lamps ever brighten.,semantics,npi_licensing,npi_present_1,True,True,False,False,8,2.0984719994512457,1.8935399865940274,0.2049320128572183,1,-51.62370815873146,-52.75479260087013,-70.50995615379267,-69.79665248021638,9,9
Even Brad often convinces John's doctors to debate.,Even Brad ever convinces John's doctors to debate.,semantics,npi_licensing,npi_present_1,True,True,False,False,9,1.6187784792752986,1.4726030091117857,0.14617547016351295,1,-83.93296980857849,-84.82759630680084,-101.73953308060678,-101.02622940703048,11,11
Even this carriage also maneuvers.,Even this carriage ever maneuvers.,semantics,npi_licensing,npi_present_1,True,True,False,False,10,0.905406921718504,0.7694967061847002,0.13591021553380378,1,-47.079549074172974,-48.45889115333557,-52.511990604484,-53.07587139044377,6,6
Even a muffin can certainly blacken.,Even a muffin can ever blacken.,semantics,npi_licensing,npi_present_1,True,True,False,False,11,1.0738663226300167,1.1085365311905282,-0.034670208560511506,0,-60.24627733230591,-58.46294069290161,-69.91107423597606,-68.43976947361637,9,9
Even Wayne had also answered.,Even Wayne had ever answered.,semantics,npi_licensing,npi_present_1,True,True,False,False,12,0.5560438974970445,1.1013349015219565,-0.5452910040249119,0,-45.414291858673096,-42.7064266204834,-48.75055524365536,-49.31443602961514,6,6
Even that shawl often frays.,Even that shawl ever frays.,semantics,npi_licensing,npi_present_1,True,True,False,False,13,1.676105772703001,1.860293861774494,-0.18418808907149287,0,-60.998666524887085,-58.62767004966736,-76.0836184792141,-75.3703148056378,9,9
Even Susan could also clean this screen.,Even Susan could ever clean this screen.,semantics,npi_licensing,npi_present_1,True,True,False,False,14,1.3993856136329867,1.39994951637091,-0.000563902737923172,0,-54.885645031929016,-55.44501459598541,-66.08072994099291,-66.64461072695269,8,8
Even many birds can really bore Kimberley.,Even many birds can ever bore Kimberley.,semantics,npi_licensing,npi_present_1,True,True,False,False,15,1.9069711518999795,2.062477410906439,-0.15550625900645954,0,-63.53802013397217,-62.850297689437866,-80.70076050107198,-81.41259438759582,9,9
Even some universities had really communicated.,Even some universities had ever communicated.,semantics,npi_licensing,npi_present_1,True,True,False,False,16,0.7946041298450867,1.1863206686007237,-0.39171653875563706,0,-54.22458219528198,-52.19440031051636,-59.78681110419759,-60.498644990721424,7,7
Even Alexander should often blink.,Even Alexander should ever blink.,semantics,npi_licensing,npi_present_1,True,True,False,False,17,1.0934356301164196,1.3649157751219718,-0.2714801450055522,0,-47.84399080276489,-45.50180625915527,-54.40460458346341,-53.691300909887104,6,6
