sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Who had the patients' cleaning those banks upset.,Who had the patients' cleaning upset those banks.,syntax,island_effects,sentential_subject_island,True,False,False,True,0,1.277280992417144,1.1667979659126275,0.11048302650451647,1,-68.71104598045349,-69.81587624549866,-81.48385590462493,-81.48385590462493,10,10
Who has the waitress's observing Christine bothered.,Who has the waitress's observing bothered Christine.,syntax,island_effects,sentential_subject_island,True,False,False,True,1,1.052327787527348,0.6507291088325202,0.4015986786948278,1,-68.86449980735779,-72.47888791561127,-78.33544989510392,-78.33544989510395,9,9
Who have a lot of adults' scanning this play disagreed with.,Who have a lot of adults' scanning disagreed with this play.,syntax,island_effects,sentential_subject_island,True,False,False,True,2,1.2957947123439142,1.6670084556637925,-0.37121374331987833,0,-83.58738887310028,-78.76161020994186,-100.43272013357117,-100.43272013357117,13,13
Who have many women's touring Spain embarrassed.,Who have many women's touring embarrassed Spain.,syntax,island_effects,sentential_subject_island,True,False,False,True,3,1.2436428011432445,1.0639836861996343,0.1796591149436102,1,-64.61822986602783,-66.23516190052032,-75.81101507631703,-75.81101507631703,9,9
Who should pedestrians' curing Deanna scare.,Who should pedestrians' curing scare Deanna.,syntax,island_effects,sentential_subject_island,True,False,False,True,4,0.20283998106041345,0.1573798628726182,0.045460118187795245,1,-84.43982982635498,-84.84897089004517,-86.2653896558987,-86.26538965589873,9,9
Who are a lot of guys' kissing Heather aggravating.,Who are a lot of guys' kissing aggravating Heather.,syntax,island_effects,sentential_subject_island,True,False,False,True,5,2.062579073939323,2.1183362140591933,-0.05575714011987021,0,-75.4605763554573,-74.79149067401886,-100.21152524272918,-100.21152524272918,12,12
Who should a woman's selling the bank distract.,Who should a woman's selling distract the bank.,syntax,island_effects,sentential_subject_island,True,False,False,True,6,0.8656589991830941,0.9883540875696297,-0.12269508838653564,0,-67.3972704410553,-66.17031955718994,-76.05386043288624,-76.05386043288624,10,10
Who will a lot of waiters' attacking Claire irritate.,Who will a lot of waiters' attacking irritate Claire.,syntax,island_effects,sentential_subject_island,True,False,False,True,7,1.3407875720403912,1.2196762157453191,0.12111135629507208,1,-89.6777349114418,-91.25218254327774,-107.10797334796689,-107.10797334796689,13,13
Who have these girls' complaining about Phillip aggravated.,Who have these girls' complaining about aggravated Phillip.,syntax,island_effects,sentential_subject_island,True,False,False,True,8,1.5856996700209294,1.8706589743536626,-0.2849593043327332,0,-71.8728278875351,-69.02323484420776,-87.72982458774439,-87.72982458774439,10,10
Who had most girls' kissing a lady annoyed.,Who had most girls' kissing annoyed a lady.,syntax,island_effects,sentential_subject_island,True,False,False,True,9,0.8721098378094382,0.8351598933132834,0.03694994449615474,1,-70.63867712020874,-71.00817656517029,-79.35977549830312,-79.35977549830312,10,10
Who would those carriages' shocking Sara worry.,Who would those carriages' shocking worry Sara.,syntax,island_effects,sentential_subject_island,True,False,False,True,10,0.9544494963367413,0.9173896527965496,0.03705984354019165,1,-78.70166635513306,-79.07226479053497,-88.24616131850047,-88.24616131850047,10,10
Who should all shoes' boring Judy impress.,Who should all shoes' boring impress Judy.,syntax,island_effects,sentential_subject_island,True,False,False,True,11,-0.043920245127935686,0.3676706224444249,-0.4115908675723606,0,-78.70888948440552,-75.00457167625427,-78.3136072782541,-78.3136072782541,9,9
Who have all senators' admiring William distracted.,Who have all senators' admiring distracted William.,syntax,island_effects,sentential_subject_island,True,False,False,True,12,1.1882158802624616,1.505561690198985,-0.3173458099365234,0,-78.38576984405518,-75.21231174468994,-90.26792864667979,-90.26792864667979,10,10
Who should many guests' thinking about Leslie scare.,Who should many guests' thinking about scare Leslie.,syntax,island_effects,sentential_subject_island,True,False,False,True,13,0.6936385567216007,0.6733040268448918,0.020334529876708918,1,-77.29539275169373,-77.49873805046082,-84.23177831890973,-84.23177831890973,10,10
Who had every museum's boasting about Dana impressed.,Who had every museum's boasting about impressed Dana.,syntax,island_effects,sentential_subject_island,True,False,False,True,14,0.958035817345143,0.6364164139828687,0.32161940336227424,1,-78.35895216464996,-81.5751461982727,-87.9393103381014,-87.9393103381014,10,10
Who have governments' selling the hospital confused.,Who have governments' selling confused the hospital.,syntax,island_effects,sentential_subject_island,True,False,False,True,15,0.38570449266695545,0.371535475193102,0.014169017473853462,1,-69.61984014511108,-69.7473613023758,-73.09118057911368,-73.09118057911371,9,9
Who were a lot of students' embarrassing Becky disgusting.,Who were a lot of students' embarrassing disgusting Becky.,syntax,island_effects,sentential_subject_island,True,False,False,True,16,1.2879344233120584,1.3574094238669234,-0.069475000554865,0,-74.58254900574684,-73.81832399964333,-88.74982766217948,-88.74982766217948,11,11
Who will all ladders' irritating most boys embarrass.,Who will all ladders' irritating embarrass most boys.,syntax,island_effects,sentential_subject_island,True,False,False,True,17,0.5061997353788286,0.5343379394332275,-0.02813820405439893,0,-90.95916414260864,-90.64964389801025,-96.52736123177576,-96.52736123177576,11,11
Who had all ladies' running around Harvard University astounded.,Who had all ladies' running around astounded Harvard University.,syntax,island_effects,sentential_subject_island,True,False,False,True,18,1.6815758768941056,1.6805502399032406,0.0010256369908649976,1,-84.33452916145325,-84.34683680534363,-104.51343968418252,-104.51343968418252,12,12
Who are many mushrooms' distracting those girls alarming.,Who are many mushrooms' distracting alarming those girls.,syntax,island_effects,sentential_subject_island,True,False,False,True,19,1.0448602849876494,0.7412344271576018,0.3036258578300476,1,-79.07562720775604,-82.11188578605652,-89.52423005763254,-89.52423005763254,10,10
Who have the people's walking through Harvard University embarrassed.,Who have the people's walking through embarrassed Harvard University.,syntax,island_effects,sentential_subject_island,True,False,False,True,20,1.2535681293191667,1.133149667432845,0.12041846188632177,1,-71.79635286331177,-73.12095594406128,-85.5856022858226,-85.58560228582257,11,11
Who were these guests' escaping from Tanya shocking.,Who were these guests' escaping from shocking Tanya.,syntax,island_effects,sentential_subject_island,True,False,False,True,21,1.6953789578922118,1.913557837023182,-0.21817887913097023,0,-78.30920815467834,-75.90924048423767,-96.95837669149267,-96.95837669149267,11,11
