sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Travis is touring.,Travis is revealing.,syntax,argument_structure,drop_argument,True,False,False,False,0,2.653648622104002,2.46446671684281,0.18918190526119227,1,-30.35340178012848,-31.356908798217773,-43.62164489064849,-43.67924238243182,5,5
Noah approached.,Noah works with.,syntax,argument_structure,drop_argument,True,False,False,False,1,-1.085788124544858,-0.35839490951923947,-0.7273932150256185,0,-33.93210244178772,-35.55280685424805,-29.588949943608288,-33.76083230665185,4,5
The Lutherans couldn't skate around.,The Lutherans couldn't disagree with.,syntax,argument_structure,drop_argument,True,False,False,False,2,1.8845872988676469,1.8898076003384077,-0.005220301470760802,0,-51.93709225952625,-49.10723693668842,-67.01379065046743,-64.22569773939568,8,8
A lot of teenagers haven't left.,A lot of teenagers haven't arrived at.,syntax,argument_structure,drop_argument,True,False,False,False,3,2.8305484633123257,2.4938711630952985,0.33667730021702713,1,-35.22508117556572,-43.41997829079628,-57.869468882064325,-65.86481875865397,8,9
Rhonda's employees hadn't run around.,Rhonda's employees hadn't boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,4,2.1354412865110755,1.9689534166736817,0.16648786983739372,1,-58.46274402178824,-63.29244997538626,-77.68171560038792,-81.0130307254494,9,9
Renee could descend.,Renee could flee from.,syntax,argument_structure,drop_argument,True,False,False,False,5,2.1749946800255673,1.71469166699361,0.4603030130319572,1,-34.00569713115692,-40.78561615943909,-44.88067053128476,-51.07376616140075,5,6
This student's supervisors descended.,This student's supervisors admired.,syntax,argument_structure,drop_argument,True,False,False,False,6,0.9557015140683814,1.2688163878050709,-0.31311487373668945,0,-48.15199279785156,-46.829299211502075,-53.88620188226185,-54.4421975383325,6,6
Karen's dentists buy.,Karen's dentists found.,syntax,argument_structure,drop_argument,True,False,False,False,7,1.9859065888885599,2.33024029505006,-0.34433370616149994,0,-46.26493740081787,-42.63104438781738,-60.16628352303779,-58.9427264531678,7,7
A lot of mothers of Steve observe.,A lot of mothers of Steve talk to.,syntax,argument_structure,drop_argument,True,False,False,False,8,0.8706430920469357,0.9093366425235693,-0.03869355047663359,0,-54.821084797382355,-54.216580271720886,-61.78622953375784,-62.40061005443301,8,9
Bill's wife saw.,Bill's wife returns to.,syntax,argument_structure,drop_argument,True,False,False,False,9,0.8635500403724834,1.3929898028537717,-0.5294397624812883,0,-31.91261649131775,-35.38784271478653,-36.230366693180166,-43.74578153190916,5,6
