sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Todd can't yawn.,Todd can't walk through.,syntax,argument_structure,intransitive,True,False,False,False,0,1.219550800340329,2.1631653364766237,-0.9436145361362946,0,-33.32035368680954,-31.54932928085327,-39.418107688511185,-44.528321299713014,5,6
Some guests hadn't left.,Some guests hadn't boasted about.,syntax,argument_structure,intransitive,True,False,False,False,1,2.5758940470305567,2.262658492514175,0.31323555451638185,1,-32.45515877008438,-43.977207355201244,-47.91052305226772,-59.81581680280047,6,7
This niece of Elizabeth protests.,This niece of Elizabeth walks through.,syntax,argument_structure,intransitive,True,False,False,False,2,1.406101408345344,1.3086676186319213,0.09743378971342276,1,-42.60699272155762,-48.005741357803345,-51.04360117162968,-57.166414688226794,6,7
Regina is shouting.,Regina is boasting about.,syntax,argument_structure,intransitive,True,False,False,False,3,1.8270314396452918,1.6502898139552684,0.17674162569002339,1,-32.127262353897095,-40.85664939880371,-41.26241955212355,-50.75838828253532,5,6
This guest's plumber complains.,This guest's plumber wore.,syntax,argument_structure,intransitive,True,False,False,False,4,1.8647898566798733,1.9689594904077115,-0.10416963372783816,0,-49.42136061191559,-45.5346622467041,-62.4748896086747,-59.31737867955808,7,7
Anna's grandmothers aren't benefiting.,Anna's grandmothers aren't arguing about.,syntax,argument_structure,intransitive,True,False,False,False,5,1.9472358964593965,2.082503400057997,-0.1352675035986004,0,-50.945653478614986,-51.541178981773555,-66.52354065029016,-70.28370958229553,8,9
Some glaciers are vaporizing.,Some glaciers are scaring.,syntax,argument_structure,intransitive,True,False,False,False,6,3.1419763042278936,3.156436166011023,-0.014459861783129302,0,-38.40725541114807,-34.83949089050293,-57.25911323651543,-53.77810788656907,6,6
Stephanie succeeds.,Stephanie boasts about.,syntax,argument_structure,intransitive,True,False,False,False,7,3.230879763749897,1.560978850680146,1.6699009130697509,1,-31.620487451553345,-45.9672064781189,-47.77488627030283,-55.33307958219977,5,6
Tara's contractors scream.,Tara's contractors drive to.,syntax,argument_structure,intransitive,True,False,False,False,8,1.3231795195789882,0.9865458635689757,0.3366336560100125,1,-43.60575079917908,-47.2339985370636,-51.544827916653006,-54.13981958204643,6,7
All gloves weren't crumpling.,All gloves weren't looking like.,syntax,argument_structure,intransitive,True,False,False,False,9,2.6193313592650505,1.8161028813853488,0.8032284778797016,1,-47.09830240905285,-40.563478752970695,-68.05295328317325,-53.27619892266814,8,7
Patricia's hairdressers hadn't cooked.,Patricia's hairdressers hadn't gone to.,syntax,argument_structure,intransitive,True,False,False,False,10,3.896839499765008,3.6376263613547244,0.2592131384102836,1,-56.78557697776705,-57.22608725074679,-99.65081147518214,-100.87760358700348,11,12
The spotlights faded.,The spotlights scared.,syntax,argument_structure,intransitive,True,False,False,False,11,1.9882152808284403,1.4229467554289683,0.565268525399472,1,-34.92086172103882,-35.484232902526855,-44.86193812518102,-42.5989666796717,5,5
The muffins were scorching.,The muffins were scaring.,syntax,argument_structure,intransitive,True,False,False,False,12,3.534690969330018,3.3030852612837314,0.23160570804628655,1,-37.12440037727356,-35.37950539588928,-61.867237162583685,-58.5011022248754,7,7
