sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Who were all men and Eric leaving?,Who were all men leaving and Eric?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,0,1.197747675219901,1.311461237708457,-0.11371356248855591,0,-50.38347864151001,-49.47377014160156,-59.96546004326922,-59.96546004326922,8,8
Who will Elizabeth and Gregory cure?,Who could Elizabeth cure and Gregory?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,1,0.7240117753971457,0.49998063377863083,0.22403114161851484,1,-54.81482195854187,-56.61489391326904,-59.88290438632189,-60.11475834971946,7,7
What do that legislature and Janice bother?,What could that legislature bother and Janice?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,2,0.8765853363432304,1.433725113974704,-0.5571397776314736,0,-64.00167512893677,-60.119760513305664,-71.89094315602584,-73.023286539078,9,9
What were some museum and a lot of patients insulting?,What is some museum insulting and a lot of patients?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,3,1.7424947429911788,1.7457683734819822,-0.0032736304908034253,0,-63.849564999341965,-62.52260699868202,-83.01700717224493,-81.72605910698383,11,11
Who should Keith and Andrea climb up?,Who might Keith climb up and Andrea?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,4,1.9353461144476576,1.017359770144738,0.9179863443029195,1,-52.212254762649536,-59.85749566555023,-67.6950236782308,-67.99637382670814,8,8
What are Rose and a picture scaring?,What is Rose scaring and a picture?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,5,1.6513975019592821,1.7184095619576694,-0.06701205999838722,0,-52.3379602432251,-50.88253426551819,-67.20053776085864,-66.34822032313721,9,9
Who should that company and Caroline boast about?,Who does that company boast about and Caroline?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,6,0.7753137297093546,1.093878420357312,-0.31856469064795734,0,-63.837894678115845,-61.180755615234375,-70.81571824550004,-71.02566139845018,9,9
Who should Denise and every adult boast about?,Who will Denise boast about and every adult?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,7,0.9816966677107943,0.8812075971462766,0.10048907056451772,1,-68.02653074264526,-68.10661244392395,-76.86180075204241,-76.03748081824044,9,9
What were the photograph and the prints looking like?,What was the photograph looking like and the prints?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,8,1.6832544253672026,1.7605284867247248,-0.07727406135752224,0,-52.18791151046753,-50.18415689468384,-69.02045576413956,-67.78944176193109,10,10
What had Jesus and Andrea arrived at?,What had Jesus arrived at and Andrea?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,9,1.4541001186228462,1.0665668115473466,0.3875333070754996,1,-50.6229362487793,-53.7232027053833,-62.255737197762066,-62.25573719776207,8,8
Who were Kristen and Melinda biking to?,Who is Kristen biking to and Melinda?,syntax,island_effects,coordinate_structure_constraint_object_extraction,True,False,False,False,10,1.7475199038211775,1.8963756261977633,-0.14885572237658584,0,-63.84498882293701,-61.21433925628662,-79.57266795732761,-78.28171989206649,9,9
