sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
No girl attacked fewer than two waiters.,No girl attacked at most two waiters.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,0,0.9813002246656942,0.12696019101403838,0.8543400336516558,1,-65.2925278544426,-67.14279973506927,-74.12422987643384,-68.28544145419562,9,9
No person would bring fewer than three gates.,No person would bring at most three gates.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,1,1.9330800564105113,0.821067110214181,1.1120129461963302,1,-57.13297367095947,-61.30230176448822,-74.53069417865407,-68.69190575641585,9,9
No actor had driven to fewer than four malls.,No actor had driven to at most four malls.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,2,1.6942140295292802,0.6166011375083968,1.0776128920208834,1,-68.98575067520142,-73.923091173172,-85.92789097049422,-80.08910254825597,10,10
No pedestrian is observing more than seven waiters.,No pedestrian is observing at least seven waiters.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,3,1.4150818394494251,1.397040367167466,0.01804147228195907,1,-69.79391419887543,-70.53588485717773,-83.94473259336968,-84.5062885288524,10,10
No boy could reference fewer than nine drivers.,No boy could reference at most nine drivers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,4,1.1028876150521778,0.1673735190425134,0.9355140960096644,1,-68.88849294185638,-71.46933138370514,-78.81448147732598,-72.97569305508776,9,9
No actor has sounded like more than nine mountains.,No actor has sounded like at least nine mountains.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,5,1.9689298812923226,1.7727536100067625,0.19617627128556014,1,-60.49011993408203,-63.01343858242035,-80.17941874700526,-80.74097468248797,10,10
No sock annoyed more than seven companies.,No sock annoyed at least seven companies.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,6,0.7584094814608555,0.6932483518198822,0.06516112964097331,1,-62.98663115501404,-64.06947612762451,-69.05390700670088,-69.61546294218357,8,8
No man has revealed more than five forks.,No man has revealed at least five forks.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,7,2.339752579992835,2.138296173781479,0.20145640621135597,1,-51.42838931083679,-53.80305290222168,-72.4861625307723,-73.04771846625499,9,9
No customer would resemble more than eight pictures.,No customer would resemble at least eight pictures.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,8,1.487219916777693,1.4230931287024287,0.06412678807526428,1,-62.92536234855652,-64.06405937671661,-76.31034159955576,-76.87189753503847,9,9
No waiter had referenced more than ten teenagers.,No waiter had referenced at least ten teenagers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,9,1.8770077163039975,1.7795072875855042,0.09750042871849329,1,-64.15025573968887,-65.589315533638,-81.04332518642485,-81.60488112190754,9,9
No adult skated around more than seven lakes.,No adult skated around at least seven lakes.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,10,1.7416162274468632,1.788285849067489,-0.046669621620625934,0,-67.72758758068085,-67.82244729995728,-85.14374985514948,-85.70530579063217,10,10
No woman exited fewer than five public parks.,No woman exited at most five public parks.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,11,1.488266814483315,0.5277259732072663,0.9605408412760488,1,-71.67304265499115,-74.47912180423737,-85.06744398534099,-79.22865556310276,9,9
No hamster had climbed down more than five hills.,No hamster had climbed down at least five hills.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,12,2.498489723592968,2.503654223448419,-0.005164499855450977,0,-63.15941071510315,-63.6641571521759,-90.6427976746258,-91.20435361010851,11,11
No university might confuse fewer than four men.,No university might confuse at most four men.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,13,1.8361805937445612,0.7296512881130437,1.1065293056315175,1,-62.89199137687683,-67.01196670532227,-79.41761672057788,-73.57882829833966,9,9
No lady brought more than two high schools.,No lady brought at least two high schools.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,14,1.9028075412454244,1.6158546829144567,0.28695285833096773,1,-52.71353316307068,-55.857664823532104,-69.8388010342795,-70.40035696976221,9,9
No apple distracted fewer than five hospitals.,No apple distracted at most five hospitals.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,15,1.3513805299495978,0.24541567158014388,1.105964858369454,1,-63.10063052177429,-66.1095609664917,-73.91167476137107,-68.07288633913285,8,8
No actor complained about more than two actresses.,No actor complained about at least two actresses.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,16,2.520156629525584,1.9147149613971175,0.6054416681284667,1,-52.613672852516174,-58.62420380115509,-75.29508251824643,-75.85663845372915,9,9
No college campus astounded more than five libraries.,No college campus astounded at least five libraries.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,17,2.1341751663628346,2.071560875801606,0.06261429056122836,1,-71.50702619552612,-72.6947250366211,-92.84877785915447,-93.41033379463715,10,10
No cafe is disgusting more than seven associations.,No cafe is disgusting at least seven associations.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,18,1.4656764286055761,1.7273651459819348,-0.2616887173763587,0,-64.25574910640717,-62.462106585502625,-77.44683696385735,-78.00839289934004,9,9
No guest was touring fewer than nine schools.,No guest was touring at most nine schools.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,19,1.856562952920061,1.247178088098429,0.609384864821632,1,-63.533062517642975,-63.17873787879944,-80.24212909392352,-74.4033406716853,9,9
No actor remembers fewer than seven documentaries.,No actor remembers at most seven documentaries.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,20,2.0166325842532373,0.9316060478318349,1.0850265364214025,1,-60.82645905017853,-63.66788291931152,-76.95951972420443,-71.1207313019662,8,8
No wheelbarrow does hurt more than nine dancers.,No wheelbarrow does hurt at least nine dancers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,21,2.0724400072182827,2.172315507342843,-0.09987550012456037,0,-73.21360433101654,-72.67652976512909,-96.01044441041765,-96.57200034590036,11,11
No driver was researching more than three associations.,No driver was researching at least three associations.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,22,2.152324376712935,2.250705864411461,-0.09838148769852584,0,-56.387606739997864,-56.06372928619385,-75.75852613041428,-76.320082065897,9,9
No adult is passing fewer than five schools.,No adult is passing at most five schools.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,23,1.7711801766520143,0.6257612112448656,1.1454189654071487,1,-59.93890941143036,-64.40889167785645,-75.87953100129849,-70.04074257906024,9,9
No actor could approach fewer than ten waiters.,No actor could approach at most ten waiters.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,24,1.3872381726675713,0.3809195406717123,1.006318631995859,1,-71.69519090652466,-75.919588804245,-85.56757263320037,-79.72878421096212,10,10
No actress was skated around fewer than seven rivers.,No actress was skated around at most seven rivers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,25,1.9913313569859772,1.2790727008624805,0.7122586561234967,1,-73.3100733757019,-75.30613017082214,-95.21471830254765,-89.37592988030943,11,11
No guest visits more than nine cashiers.,No guest visits at least nine cashiers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,26,1.7105304970975004,1.7595427158488488,-0.049012218751348424,0,-64.40007531642914,-64.52052128314972,-79.79484979030664,-80.35640572578936,9,9
No eggplant has worried fewer than seven boys.,No eggplant has worried at most seven boys.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,27,1.461650493295855,0.2706567995972705,1.1909936936985845,1,-74.8635333776474,-80.93468189239502,-89.48003831060595,-83.64124988836772,10,10
No man had discussed fewer than nine high schools.,No man had discussed at most nine high schools.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,28,1.8771431609330846,1.1528247129963716,0.7243184479367131,1,-66.26406228542328,-67.66845834255219,-85.03549389475413,-79.1967054725159,10,10
No cart has aggravated fewer than two actresses.,No cart has aggravated at most two actresses.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,29,2.1676417310210763,0.8652168595088894,1.3024248715121869,1,-64.32267355918884,-70.2057089805603,-83.83144913837853,-77.9926607161403,9,9
No library had forgotten fewer than nine commentaries.,No library had forgotten at most nine commentaries.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,30,1.8349392832112528,0.9878058819473609,0.8471334012638919,1,-72.20499038696289,-74.83753597736359,-90.55438321907542,-84.7155947968372,10,10
No guest is hiding more than eight bikes.,No guest is hiding at least eight bikes.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,31,1.5612096802766442,1.8356442615145139,-0.2744345812378697,0,-59.7464262843132,-57.83807098865509,-73.797313406803,-74.35886934228571,9,9
No teenager cleaned more than two college campuses.,No teenager cleaned at least two college campuses.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,32,1.6038413331592696,1.7882375817228977,-0.18439624856362813,0,-66.68652987480164,-65.58851957321167,-81.12110187323506,-81.68265780871775,9,9
No guest had discussed more than three essays.,No guest had discussed at least three essays.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,33,1.963983660847529,2.0617006362296686,-0.09771697538213964,0,-57.6186705827713,-57.30077373981476,-75.29452353039906,-75.85607946588178,9,9
No patient had talked to more than four teachers.,No patient had talked to at least four teachers.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,34,1.6775799160624387,1.546641441083486,0.13093847497895283,1,-59.38396155834198,-61.2549022436142,-76.15976071896637,-76.72131665444905,10,10
No waitress descends fewer than four ladders.,No waitress descends at most four ladders.,semantics,quantifiers,superlative_quantifiers_1,True,False,False,False,35,2.826342209118084,1.9146791743321585,0.9116630347859256,1,-69.0730402469635,-72.35088217258453,-97.33646233814434,-91.49767391590612,10,10
