sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Todd can't yawn.,Todd can't walk through.,syntax,argument_structure,intransitive,True,False,False,False,0,0.9480944037605866,2.1487552778192955,-1.200660874058709,0,-34.67763566970825,-31.63578963279724,-39.418107688511185,-44.528321299713014,5,6
Some guests hadn't left.,Some guests hadn't boasted about.,syntax,argument_structure,intransitive,True,False,False,False,1,2.736526736824461,2.2090607751012947,0.5274659617231663,1,-31.491362631320953,-44.35239137709141,-47.91052305226772,-59.81581680280047,6,7
This niece of Elizabeth protests.,This niece of Elizabeth walks through.,syntax,argument_structure,intransitive,True,False,False,False,2,1.2033722427912974,1.3015896522143362,-0.0982174094230388,0,-43.8233677148819,-48.05528712272644,-51.04360117162968,-57.166414688226794,6,7
Regina is shouting.,Regina is boasting about.,syntax,argument_structure,intransitive,True,False,False,False,3,1.300725525720121,1.6691969635880402,-0.36847143786791925,0,-34.75879192352295,-40.74320650100708,-41.26241955212355,-50.75838828253532,5,6
This guest's plumber complains.,This guest's plumber wore.,syntax,argument_structure,intransitive,True,False,False,False,4,2.576540142645929,1.9486372356818467,0.6279029069640822,1,-44.4391086101532,-45.676918029785156,-62.4748896086747,-59.31737867955808,7,7
Anna's grandmothers aren't benefiting.,Anna's grandmothers aren't arguing about.,syntax,argument_structure,intransitive,True,False,False,False,5,1.8763820277271677,1.8635804985732958,0.012801529153871893,1,-51.51248442847282,-53.51148509513587,-66.52354065029016,-70.28370958229553,8,9
Some glaciers are vaporizing.,Some glaciers are scaring.,syntax,argument_structure,intransitive,True,False,False,False,6,3.7046310180175155,3.141489188713558,0.5631418293039574,1,-35.03132712841034,-34.92917275428772,-57.25911323651543,-53.77810788656907,6,6
Stephanie succeeds.,Stephanie boasts about.,syntax,argument_structure,intransitive,True,False,False,False,7,2.730687884477436,1.7800705045039986,0.9506173799734372,1,-34.12144684791565,-44.65265655517578,-47.77488627030283,-55.33307958219977,5,6
Tara's contractors scream.,Tara's contractors drive to.,syntax,argument_structure,intransitive,True,False,False,False,8,0.918303366904631,0.6254883095964588,0.29281505730817214,1,-46.03500771522522,-49.761401414871216,-51.544827916653006,-54.13981958204643,6,7
All gloves weren't crumpling.,All gloves weren't looking like.,syntax,argument_structure,intransitive,True,False,False,False,9,2.4344585243218155,1.739179069311028,0.6952794550107875,1,-48.57728508859873,-41.10194543749094,-68.05295328317325,-53.27619892266814,8,7
Patricia's hairdressers hadn't cooked.,Patricia's hairdressers hadn't gone to.,syntax,argument_structure,intransitive,True,False,False,False,10,3.861424148120172,3.514436410139164,0.34698773798100824,1,-57.17514584586024,-58.70436666533351,-99.65081147518214,-100.87760358700348,11,12
The spotlights faded.,The spotlights scared.,syntax,argument_structure,intransitive,True,False,False,False,11,1.3441272509669902,0.743464486141859,0.6006627648251311,1,-38.14130187034607,-38.8816442489624,-44.86193812518102,-42.5989666796717,5,5
The muffins were scorching.,The muffins were scaring.,syntax,argument_structure,intransitive,True,False,False,False,12,3.9334541831688674,3.5851678530217512,0.3482863301471162,1,-34.33305788040161,-33.404927253723145,-61.867237162583685,-58.5011022248754,7,7
Those friends of Sally were painting.,Those friends of Sally were walking through.,syntax,argument_structure,intransitive,True,False,False,False,13,1.5870638318383428,2.058116136141278,-0.4710523043029351,0,-44.74322021007538,-46.50576734542847,-55.85266703294378,-62.97069643455869,7,8
This screen does brighten.,This screen does resemble.,syntax,argument_structure,intransitive,True,False,False,False,14,1.0400878381200762,1.62288534891981,-0.5827975107997339,0,-42.11326575279236,-35.29613947868347,-48.353792781512816,-43.41056622328252,6,5
Danielle's podiatrists were succeeding.,Danielle's podiatrists were scaring.,syntax,argument_structure,intransitive,True,False,False,False,15,1.5909353173452163,2.129795530122178,-0.5388602127769615,0,-75.60051536560059,-76.21649813652039,-89.91893322170753,-97.51445343774216,9,10
A lot of cashiers should collaborate.,A lot of cashiers should go to.,syntax,argument_structure,intransitive,True,False,False,False,16,2.6152966772495354,2.216596930340457,0.3986997469090783,1,-46.23468977212906,-42.974719285964966,-67.15706319012534,-62.92409165902908,8,9
The pepper blackened.,The pepper resembles.,syntax,argument_structure,intransitive,True,False,False,False,17,0.33493587830373456,-0.3313600335364413,0.6662959118401759,1,-38.61940288543701,-36.22455596923828,-40.294082276955685,-34.899115835092516,5,4
Some skirts haven't unfolded.,Some skirts haven't scared.,syntax,argument_structure,intransitive,True,False,False,False,18,2.321426553074159,1.991529628159455,0.3298969249147041,1,-39.394047275185585,-37.67537285387516,-53.32260659363054,-49.62455062283189,6,6
Guy's French teachers die.,Guy's French teachers arrived at.,syntax,argument_structure,intransitive,True,False,False,False,19,0.8926450405413545,0.4245855095235334,0.4680595310178211,1,-45.45422565937042,-54.50777888298035,-50.81009590261855,-57.47987744964508,6,7
This shirt crumples.,This shirt scares.,syntax,argument_structure,intransitive,True,False,False,False,20,1.12599128562357,1.246270663932881,-0.12027937830931101,0,-43.98094713687897,-29.509923934936523,-50.73689485062039,-34.49500659066805,6,4
Some cup falls apart.,Some cup resembles.,syntax,argument_structure,intransitive,True,False,False,False,21,2.656117520219469,-0.026927171850749332,2.6830446920702182,1,-29.58664298057556,-35.47584390640259,-42.86723058167291,-35.36813521899959,5,4
All grandmothers of Bill hadn't clashed.,All grandmothers of Bill hadn't arrived at.,syntax,argument_structure,intransitive,True,False,False,False,22,0.8839568404307683,1.1680481291848366,-0.2840912887540683,0,-66.10277587175369,-64.10548883676529,-74.0583874356306,-75.78597012861366,9,10
Some convertible is chipping.,Some convertible is scaring.,syntax,argument_structure,intransitive,True,False,False,False,23,2.056773755271871,2.730595569039123,-0.673821813767252,0,-41.09494495391846,-36.59800839424133,-53.43558748554968,-52.98158180847607,6,6
Rachelle's partner chuckled.,Rachelle's partner dislikes.,syntax,argument_structure,intransitive,True,False,False,False,24,0.44454326435218644,1.577970488316136,-1.1334272239639496,0,-49.28803741931915,-53.78326761722565,-51.95529700543227,-64.8290610354386,6,7
These grandfathers of Ella cooperated.,These grandfathers of Ella boast about.,syntax,argument_structure,intransitive,True,False,False,False,25,1.7421001861036574,0.7807179119258699,0.9613822741777874,1,-61.9739933013916,-66.4947726726532,-77.65289497632452,-73.52123387998603,9,9
Most spotlights had dimmed.,Most spotlights had looked like.,syntax,argument_structure,intransitive,True,False,False,False,26,1.670185953713954,1.060004700487857,0.6101812532260971,1,-53.73262858390808,-50.49399387836456,-65.42393025990576,-57.91402678177956,7,7
Keith learns.,Keith disliked.,syntax,argument_structure,intransitive,True,False,False,False,27,1.3524022933381754,0.309369938934464,1.0430323544037114,1,-25.015063762664795,-28.352298736572266,-29.07227064267932,-29.280408553375658,3,3
Andrea has donated.,Andrea has concealed.,syntax,argument_structure,intransitive,True,False,False,False,28,2.0557714538635268,1.5745094648083764,0.4812619890551504,1,-33.18971490859985,-34.51322317123413,-43.46857217791749,-42.38577049527601,5,5
Some sisters of Laurie weren't hunting.,Some sisters of Laurie weren't examining.,syntax,argument_structure,intransitive,True,False,False,False,29,1.904693337332219,1.6553098819748513,0.24938345535736772,1,-51.772249445319176,-55.33912716805935,-67.00979614397693,-68.58160622385816,8,8
