sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Had Bruce ever played?,Bruce had ever played.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,0,1.2047459787531807,1.3627820240089192,-0.15803604525573856,0,-38.94310522079468,-32.82872533798218,-44.96683511456058,-39.642635458026774,5,5
Had Patrick ever answered?,Patrick had ever answered.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,1,1.2817869746903257,1.1016595618126175,0.18012741287770817,1,-38.96985149383545,-34.2567253112793,-45.37878636728708,-39.765023120342384,5,5
Do some carts ever accelerate?,Some carts do ever accelerate.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,2,1.817795123195759,1.4674288502723272,0.3503662729234318,1,-45.00204646587372,-46.07713603973389,-55.90881720504827,-54.88170914136785,6,6
Will Dawn ever know Jeffrey?,Dawn will ever know Jeffrey.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,3,0.9848516868478399,1.2619373567383394,-0.27708566989049954,0,-49.513288736343384,-48.06210231781006,-55.42239885743042,-56.895663814978434,6,7
Should Monica ever grin?,Monica should ever grin.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,4,1.0939557183326798,1.5063782938578,-0.4124225755251203,0,-43.41001653671265,-44.71741795539856,-48.879795128376045,-53.75568771854536,5,6
Has Cindy ever anticipated most dancers to study?,Cindy has ever anticipated most dancers to study.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,5,1.6350459009031257,2.4377493367430403,-0.8027034358399145,0,-70.07971620559692,-65.33185935020447,-84.79512931372506,-92.14710205437791,9,11
Had Denise ever doubted Galileo can't bother to train?,Denise had ever doubted Galileo can't bother to train.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,6,1.6065051800051189,1.7992279554327386,-0.19272277542761973,0,-82.56406664848328,-80.59709620475769,-100.23562362853959,-102.18783166995055,11,12
Has Jane ever worried Tonya?,Jane has ever worried Tonya.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,7,1.1069519136650539,0.9512989961896058,0.15565291747544807,1,-54.31694841384888,-51.75715506076813,-62.065611809504254,-58.41624803409537,7,7
Would many customers ever bake?,Many customers would ever bake.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,8,2.0880094198042904,1.9224588154850828,0.16555060431920765,1,-42.38284873962402,-41.74781155586243,-54.910905258449766,-53.28256444877292,6,6
Should Mitchell ever know Eva?,Mitchell should ever know Eva.,semantics,npi_licensing,matrix_question_npi_licensor_present,True,False,True,True,9,1.1265888106163153,2.6001499296484587,-1.4735611190321434,0,-48.21663856506348,-46.51374888420105,-54.97617142876137,-64.71479839174026,6,7
