sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
The students perform.,The student perform.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,0,1.5851819878294684,0.6683100824693113,0.9168719053601571,1,-25.40195941925049,-29.3922860622406,-31.742687370568362,-32.065526392117846,4,4
The associations talk about Stacey.,The association talk about Stacey.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,1,2.335013196938308,2.3593189966152264,-0.024305799676918483,0,-42.99613094329834,-41.62287998199463,-59.341223321866494,-58.138112958301214,7,7
The glove tightens.,The gloves tightens.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,2,1.1951008680696404,1.2535344244874622,-0.058433556417821775,0,-36.844801902770996,-35.84620261192322,-42.8203062431192,-42.11387473436053,5,5
The actresses compromise.,The actress compromise.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,3,0.7872278909088966,0.16276737475052983,0.6244605161583667,1,-33.232234477996826,-32.69203186035156,-36.38114604163241,-33.34310135935368,4,4
The customer is suffering.,The customers is suffering.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,4,2.2123159248286157,1.5040318745699026,0.7082840502587131,1,-26.951123476028442,-30.44921565055847,-38.01270310017152,-37.969375023407984,5,5
The cashiers marry.,The cashier marry.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,5,1.9835442376761194,1.900111112733215,0.08343312494290434,1,-32.45825695991516,-31.641490697860718,-42.37597814829576,-41.142046261526794,5,5
The hospital appreciates Claire.,The hospitals appreciates Claire.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,6,2.640059987354166,2.033275500965748,0.6067844863884178,1,-39.25982737541199,-45.20520055294037,-55.100187299536984,-57.40485355873486,6,6
The dress crumples.,The dresses crumples.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,7,1.6124587988521526,1.4313684936791529,0.18109030517299973,1,-39.09492826461792,-42.273658990859985,-48.769681057730836,-50.8618699529349,6,6
The customers haven't whispered.,The customer haven't whispered.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,8,1.8273455680573285,1.620783797483836,0.20656177057349256,1,-35.160298347473145,-36.442997047677636,-46.124371755817116,-46.16769983258065,6,6
The adult talks.,The adults talks.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,True,False,True,False,9,1.4337182394207577,1.6208043469032969,-0.18708610748253918,0,-25.03001308441162,-25.687151193618774,-30.764886042094652,-32.17036858123196,4,4
