sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
A niece of most senators hasn't descended most slopes.,A niece of most senators haven't descended most slopes.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,0,1.1763660582386473,1.1892245588318013,-0.012858500593154076,0,-83.14558738470078,-81.84765774011612,-96.0856140253259,-94.92912788726593,11,11
The sketch of those trucks hasn't hurt Alan.,The sketch of those trucks haven't hurt Alan.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,1,2.0949876993556984,2.0101735923743176,0.08481410698138081,1,-60.72174008563161,-60.41339501738548,-81.6716170791886,-80.51513094112866,10,10
A newspaper article about the Borgias has disagreed with Marcus.,A newspaper article about the Borgias have disagreed with Marcus.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,2,1.9721246822471958,1.7430414163145211,0.2290832659326747,1,-82.75335896015167,-84.30835235118866,-106.41885514711802,-105.22484934696291,12,12
The niece of most guests has cleaned every college campus.,The niece of most guests have cleaned every college campus.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,3,1.6462833003329664,1.6811923470346193,-0.034909046701652846,0,-77.403768658638,-75.82576334476471,-95.51288496230063,-94.31887916214552,11,11
A sketch of lights doesn't appear.,A sketch of lights don't appear.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,4,2.0027798508590697,1.7888402670053827,0.21393958385368705,1,-45.193331357091665,-45.074056178331375,-61.21557016396422,-59.38477831437444,8,8
The movies about Galileo were astounding Melanie.,The movies about Galileo was astounding Melanie.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,5,0.5699719224659994,0.6871538955204386,-0.11718197305443923,0,-70.05303728580475,-67.88456749916077,-74.61281266553274,-73.38179866332428,8,8
A cousin of a lot of dancers anticipates Naomi to aggravate Angela.,A cousin of a lot of dancers anticipate Naomi to aggravate Angela.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,6,2.5445189667947035,2.281985052727545,0.2625339140671583,1,-93.87395659089088,-89.26299527287483,-132.04174109281144,-121.21078601106046,15,14
A movie about the Impressionists hasn't scared Harvard University.,A movie about the Impressionists haven't scared Harvard University.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,7,2.185118931881592,2.187485483558843,-0.002366551677250861,0,-84.56148245651275,-83.37423114664853,-112.96802857097344,-111.81154243291348,13,13
The pamphlets about Galileo are winning.,The pamphlets about Galileo is winning.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,8,1.9693211457372968,2.03530076242982,-0.06597961669252328,0,-57.50774443149567,-56.12759006023407,-73.26231359739404,-72.40999615967263,8,8
The daughter of those senators works with Patrick.,The daughter of those senators work with Patrick.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,9,1.5346806637529684,1.4058374265837112,0.12884323716925716,1,-58.26864004135132,-57.51182246208191,-72.08076601512803,-70.16435930133531,9,9
A story about the Balkans doesn't irritate a person.,A story about the Balkans don't irritate a person.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,10,2.310940052545668,2.113881308442418,0.19705874410324986,1,-64.4125187061727,-64.94643178582191,-92.14379933672072,-90.31300748713093,12,12
The sisters of Timothy judge Randolf to weep.,The sisters of Timothy judges Randolf to weep.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,11,1.0815720881603283,1.2562408981025102,-0.1746688099421818,0,-80.89536893367767,-80.68374395370483,-91.71108981528096,-93.24615293472993,10,10
The daughter of the Lutherans hasn't argued about that waitress.,The daughter of the Lutherans haven't argued about that waitress.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,12,1.777693715703324,1.5889030442252827,0.18879067147804118,1,-79.33530420809984,-80.63309679925442,-102.44532251224305,-101.28883637418309,13,13
A nephew of senators is wanting to murmur.,A nephew of senators were wanting to murmur.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,13,2.2279997315882385,2.5550617321350986,-0.3270620005468601,0,-62.620185136795044,-60.64051319658756,-84.90018245267743,-86.19113051793855,10,10
The prints of that high school are impressing Helen.,The prints of that high school was impressing Helen.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,14,2.0851914631012702,2.2577815073416434,-0.17259004424037316,0,-65.06138944625854,-62.37051558494568,-87.99849554037252,-87.20611216570376,11,11
A report about the Impressionists has won.,A report about the Impressionists have won.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,15,2.3778258508283643,2.56536768605028,-0.1875418352219156,0,-58.2279269695282,-55.15850281715393,-82.00618547781184,-80.81217967765673,10,10
The grandsons of Douglas chuckle.,The grandsons of Douglas chuckles.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,16,1.7527907423780285,2.4950047308244274,-0.742213988446399,0,-55.47568500041962,-54.90304791927338,-69.49801093944384,-77.35809049669322,8,9
The mothers of Mary seem to shrink.,The mothers of Mary seems to shrink.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,17,1.6624206454104389,1.9901314073253191,-0.32771076191488024,0,-49.23056161403656,-46.48568654060364,-62.52992677732007,-62.40673779920619,8,8
The books about Winston Churchill do look like paintings.,The books about Winston Churchill does look like paintings.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,18,1.8584723982020364,2.4123698309258375,-0.5538974327238011,0,-65.07721972465515,-61.47299790382385,-83.66194370667552,-85.59669621308223,10,10
The sketches of some dancer do bore these girls.,The sketches of some dancer does bore these girls.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,19,0.8214698085933605,1.1378160051645125,-0.31634619657115204,0,-72.34734213352203,-71.11863267421722,-80.56204021945564,-82.49679272586235,10,10
The daughter of most actresses is observing Christina.,The daughter of most actresses were observing Christina.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,20,1.7887766437213297,1.9289920309045447,-0.14021538718321502,0,-60.874396324157715,-60.9034059047699,-76.97338611764968,-78.2643341829108,9,9
A story about the Lutherans hasn't won.,A story about the Lutherans haven't won.,morphology,subject_verb_agreement,distractor_agreement_relational_noun,True,True,False,False,21,0.7732852670808853,0.6557255588626816,0.11755970821820372,1,-66.48198632523417,-66.50109726935625,-74.21483899604303,-73.05835285798307,10,10
