sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Travis is touring.,Travis is revealing.,syntax,argument_structure,drop_argument,True,False,False,False,0,2.890890486308409,2.4541612168122926,0.43672926949611623,1,-29.167192459106445,-31.40843629837036,-43.62164489064849,-43.67924238243182,5,5
Noah approached.,Noah works with.,syntax,argument_structure,drop_argument,True,False,False,False,1,-0.16747420404696367,0.23953981338115113,-0.4070140174281148,0,-30.258846759796143,-32.563133239746094,-29.588949943608288,-33.76083230665185,4,5
The Lutherans couldn't skate around.,The Lutherans couldn't disagree with.,syntax,argument_structure,drop_argument,True,False,False,False,2,1.9696744086904268,1.7055627929944777,0.2641116156959491,1,-51.256395380944014,-50.58119539543986,-67.01379065046743,-64.22569773939568,8,8
A lot of teenagers haven't left.,A lot of teenagers haven't arrived at.,syntax,argument_structure,drop_argument,True,False,False,False,3,2.769582275457097,2.516255778710309,0.2533264967467881,1,-35.71281067840755,-43.21851675026119,-57.869468882064325,-65.86481875865397,8,9
Rhonda's employees hadn't run around.,Rhonda's employees hadn't boasted about.,syntax,argument_structure,drop_argument,True,False,False,False,4,2.5046356097080826,2.1327730486492396,0.3718625610588431,1,-55.139995113015175,-61.81807328760624,-77.68171560038792,-81.0130307254494,9,9
Renee could descend.,Renee could flee from.,syntax,argument_structure,drop_argument,True,False,False,False,5,2.2664013830208676,1.5474244636626164,0.7189769193582511,1,-33.54866361618042,-41.78921937942505,-44.88067053128476,-51.07376616140075,5,6
This student's supervisors descended.,This student's supervisors admired.,syntax,argument_structure,drop_argument,True,False,False,False,6,1.3385371009341245,1.2500903965559864,0.08844670437813806,1,-45.854979276657104,-46.94165515899658,-53.88620188226185,-54.4421975383325,6,6
Karen's dentists buy.,Karen's dentists found.,syntax,argument_structure,drop_argument,True,False,False,False,7,2.6469088842464004,2.252615633468203,0.39429325077819755,1,-41.63792133331299,-43.17441701889038,-60.16628352303779,-58.9427264531678,7,7
A lot of mothers of Steve observe.,A lot of mothers of Steve talk to.,syntax,argument_structure,drop_argument,True,False,False,False,8,1.3891363346087529,1.355964484578996,0.033171850029756866,1,-50.67313885688782,-50.196929693222046,-61.78622953375784,-62.40061005443301,8,9
Bill's wife saw.,Bill's wife returns to.,syntax,argument_structure,drop_argument,True,False,False,False,9,0.42184352601396286,0.99802841593475,-0.5761848899207871,0,-34.12114906311035,-37.75761103630066,-36.230366693180166,-43.74578153190916,5,6
Tara's doctors have watched.,Tara's doctors have examined.,syntax,argument_structure,drop_argument,True,False,False,False,10,1.6015801017692541,1.7869311370401877,-0.18535103527093355,0,-42.21320390701294,-42.60566854476929,-53.42426461939772,-55.1141865040506,7,7
William wasn't helping.,William wasn't boasting about.,syntax,argument_structure,drop_argument,True,False,False,False,11,2.386859821809337,2.0477793170859613,0.3390805047233756,1,-27.695743337273598,-37.34746910631657,-39.63004244632028,-49.634145008832334,5,6
Christopher climbed up.,Christopher walks through.,syntax,argument_structure,drop_argument,True,False,False,False,12,2.155215737128744,1.915270749003028,0.23994498812571585,1,-24.144718945026398,-26.149868965148926,-32.76558189354137,-33.81095196116104,4,4
That guy remembers.,That guy looked like.,syntax,argument_structure,drop_argument,True,False,False,False,13,2.805062470967469,2.0355204118362566,0.7695420591312123,1,-21.15030312538147,-24.390368700027466,-32.370553009251346,-34.56797075920875,4,5
Nancy sold.,Nancy argued about.,syntax,argument_structure,drop_argument,True,False,False,False,14,2.348040086367135,1.7650910587426238,0.5829490276245111,1,-23.63951563835144,-32.80818700790405,-33.03167598381998,-41.63364230161717,4,5
Jodi has run around.,Jodi has biked to.,syntax,argument_structure,drop_argument,True,False,False,False,15,2.540142703577265,1.7179900846218408,0.822152618955424,1,-33.5558500289917,-46.68000245094299,-48.79670625045529,-58.70593304329588,6,7
Anne hasn't climbed down.,Anne hasn't found.,syntax,argument_structure,drop_argument,True,False,False,False,16,2.6445951249082356,2.1189273602526684,0.5256677646555672,1,-31.840476345270872,-27.142504522576928,-47.708047094720285,-37.73714132384027,6,5
Kathleen helped.,Kathleen resembles.,syntax,argument_structure,drop_argument,True,False,False,False,17,2.4110737613543023,1.9770127206769204,0.43406104067738194,1,-32.496554374694824,-38.021939277648926,-44.551923181466336,-47.90700288103353,5,5
Marie isn't climbing down.,Marie isn't lifting.,syntax,argument_structure,drop_argument,True,False,False,False,18,2.06267698841445,1.3631234264906495,0.6995535619238005,1,-34.53841191902757,-33.95066397637129,-46.914473849514266,-40.766281108824536,6,5
The brothers of April ascend.,The brothers of April look like.,syntax,argument_structure,drop_argument,True,False,False,False,19,0.8551294353050771,0.891166267730669,-0.03603683242559186,0,-42.730223417282104,-41.88008904457092,-47.86100002911257,-48.118252918685606,6,7
Kathleen wouldn't approach.,Kathleen wouldn't drop by.,syntax,argument_structure,drop_argument,True,False,False,False,20,2.60572032207916,2.252651119622378,0.3530692024567821,1,-41.43720666319132,-47.191947016865015,-59.67724891774544,-65.21315597384404,7,8
Holly's plumbers sold.,Holly's plumbers admired.,syntax,argument_structure,drop_argument,True,False,False,False,21,1.8507290878631122,1.563939984509858,0.28678910335325414,1,-46.21037817001343,-50.37693202495575,-59.16548178505521,-61.324511916524756,7,7
Some boy watches.,Some boy fired.,syntax,argument_structure,drop_argument,True,False,False,False,22,1.171093190683818,1.4080468446366359,-0.23695365395281787,0,-26.570847034454346,-25.923838138580322,-31.255219797189618,-31.556025517126866,4,4
Diana hadn't watched.,Diana hadn't talked to.,syntax,argument_structure,drop_argument,True,False,False,False,23,2.375142387479579,2.473172007744789,-0.09802962026521023,0,-34.46723814308643,-35.680425971746445,-48.718092467963906,-52.99263002595997,6,7
