sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Patricia had changed.,Patricia had forgotten.,syntax,argument_structure,inchoative,True,False,False,False,0,3.31377329828605,3.608975102065594,-0.29520180377954386,0,-27.961247205734253,-27.375194787979126,-44.5301136971645,-45.420070298307095,5,5
A lot of closets could fling open.,A lot of closets could buy.,syntax,argument_structure,inchoative,True,False,False,False,1,2.610688114602246,2.836868133275985,-0.22618001867373883,0,-52.95991051197052,-39.781577944755554,-79.06679165799298,-62.47652301096343,10,8
All pants loosen.,All pants brought.,syntax,argument_structure,inchoative,True,False,False,False,2,0.18181925485241024,-0.0771645478719396,0.25898380272434984,1,-34.96590518951416,-31.467878818511963,-35.6931822089238,-31.159220627024204,4,4
Many glasses aren't warping.,Many glasses aren't messing up.,syntax,argument_structure,inchoative,True,False,False,False,3,1.5704947525722486,2.6129370626745194,-1.0424423101022708,0,-48.85516402311623,-39.5758195836097,-59.84862729112197,-57.86637902233134,7,7
A screen was fading.,A screen was cleaning.,syntax,argument_structure,inchoative,True,False,False,False,4,1.2851803068514713,1.1659057166204079,0.11927459023106346,1,-32.87722659111023,-31.379624485969543,-39.303128125367586,-37.20915306907158,5,5
Every mountain sells.,Every mountain climbs down.,syntax,argument_structure,inchoative,True,False,False,False,5,1.2861895751532302,2.171603127158316,-0.8854135520050859,0,-31.50608730316162,-32.50901484489441,-36.65084560377454,-43.36703048068599,4,5
All rivers can't melt.,All rivers can't reveal.,syntax,argument_structure,inchoative,True,False,False,False,6,2.21685880626721,1.7434669562331162,0.4733918500340939,1,-33.431458711624146,-36.26164269447327,-46.73261154922741,-46.72244443187196,6,6
That skirt isn't unfolding.,That skirt isn't cleaning.,syntax,argument_structure,inchoative,True,False,False,False,7,1.6626887780010595,1.6014313472763437,0.06125743072471579,1,-40.13534012576565,-37.25472751399502,-50.11147279377201,-46.863315597653084,6,6
That shawl shrank.,That shawl reveals.,syntax,argument_structure,inchoative,True,False,False,False,8,2.8226620373376323,1.5852235852662002,1.237438452071432,1,-39.747710943222046,-41.38687252998352,-59.50634520458547,-50.89821404158072,7,6
Those bananas are ripening.,Those bananas are cleaning.,syntax,argument_structure,inchoative,True,False,False,False,9,2.6894869389078075,2.5206357455642205,0.168851193343587,1,-37.96519923210144,-30.398486971855164,-54.10212086554829,-43.001665699676266,6,5
A lot of chairs shattered.,A lot of chairs found.,syntax,argument_structure,inchoative,True,False,False,False,10,1.9186956889382145,1.8543099245158896,0.06438576442232491,1,-34.46758270263672,-30.288353443145752,-45.979756836266006,-41.41421299024109,6,6
These carriages have maneuvered.,These carriages have looked like.,syntax,argument_structure,inchoative,True,False,False,False,11,3.8148362083855187,2.3710340226771587,1.44380218570836,1,-42.373006105422974,-37.781760454177856,-69.0768595641216,-54.37899861291797,7,7
Clyde's oncologists weren't reuniting.,Clyde's oncologists weren't boring.,syntax,argument_structure,inchoative,True,False,False,False,12,0.9858325298225404,0.9416152868906754,0.04421724293186502,1,-87.8823218382895,-76.40617353096604,-99.71231219615998,-86.76394168676347,12,11
Benjamin's tutors spin around.,Benjamin's tutors respect.,syntax,argument_structure,inchoative,True,False,False,False,13,2.7088881731016166,2.8337493641439875,-0.12486119104237092,0,-51.819918632507324,-44.91275334358215,-73.49102401732026,-64.74899889259007,8,7
The sock isn't flattening.,The sock isn't wearing.,syntax,argument_structure,inchoative,True,False,False,False,14,2.3407712910934646,1.6599916331181805,0.6807796579752841,1,-42.67669246532023,-34.95263609942049,-59.06209150297448,-44.91258589812957,7,6
This candle did dim.,This candle did look like.,syntax,argument_structure,inchoative,True,False,False,False,15,0.316769910857947,0.9808437459949969,-0.6640738351370499,0,-39.396912574768066,-37.342572927474976,-40.9807621290578,-43.22763540344496,5,6
Rivers vaporized.,Rivers pass.,syntax,argument_structure,inchoative,True,False,False,False,16,2.8080208292536257,1.7766053898347138,1.031415439418912,1,-33.85942888259888,-26.874223709106445,-47.899533028867005,-33.9806452684453,5,4
Boys weren't assembling.,Boys weren't leaving.,syntax,argument_structure,inchoative,True,False,False,False,17,2.240052549777115,2.303503588074426,-0.06345103829731125,0,-37.0839275456965,-32.10896411910653,-50.524242844359186,-45.92998564755309,6,6
Planes accelerate.,Planes had.,syntax,argument_structure,inchoative,True,False,False,False,18,2.0413973701970303,0.8773583528861408,1.1640390173108894,1,-32.64500164985657,-29.10732889175415,-40.81059113064469,-32.616762303298714,4,4
Many carriages slow.,Many carriages admire.,syntax,argument_structure,inchoative,True,False,False,False,19,1.8498761804172275,1.3029174625207218,0.5469587178965056,1,-35.78016936779022,-39.95364284515381,-45.02955026987636,-46.46823015775742,5,5
Diane's granddaughters weren't worrying.,Diane's granddaughters weren't looking like.,syntax,argument_structure,inchoative,True,False,False,False,20,3.405061843620615,2.9452630708327816,0.45979877278783343,1,-54.54246087372303,-58.733936382457614,-88.59307930992918,-91.13183016161821,10,11
Some feet chip.,Some feet have.,syntax,argument_structure,inchoative,True,False,False,False,21,0.49016705488670276,0.6931332354649182,-0.20296618057821547,0,-31.254507064819336,-24.743568420410156,-33.21517528436615,-27.51610136226983,4,4
A lot of bananas baked.,A lot of bananas brought.,syntax,argument_structure,inchoative,True,False,False,False,22,2.3587794200806464,1.7776596475535793,0.5811197725270671,1,-32.31200289726257,-32.53150916099548,-46.46467941774645,-43.19746704631696,6,6
Dennis didn't sit down.,Dennis didn't kiss.,syntax,argument_structure,inchoative,True,False,False,False,23,3.6510232791247117,3.3542456028268375,0.2967776762978742,1,-26.90187581256032,-26.73271806165576,-52.4590387664333,-46.858191678616784,7,6
Most glaciers freeze.,Most glaciers look like.,syntax,argument_structure,inchoative,True,False,False,False,24,1.664126972644059,1.7383928999451215,-0.0742659273010624,0,-33.753467082977295,-32.89566087722778,-40.40997497355353,-41.58762537695339,4,5
The bicycle wasn't slowing.,The bicycle wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,25,2.906000304813278,2.5954638360626667,0.31053646875061114,1,-31.60635943710804,-33.089480355381966,-49.04236126598771,-48.662263371757966,6,6
Most children move.,Most children looked like.,syntax,argument_structure,inchoative,True,False,False,False,26,1.6025572555780503,1.6914017214802555,-0.08884446590220518,0,-25.043388605117798,-28.95562434196472,-31.45361762743,-37.412632949366,4,5
Ella's grandfathers hurt.,Ella's grandfathers reference.,syntax,argument_structure,inchoative,True,False,False,False,27,1.5735261238883587,1.6256191524639942,-0.05209302857563558,0,-43.85204744338989,-45.98313522338867,-54.8667303106084,-57.36246929063663,7,7
That sweater twirls.,That sweater took.,syntax,argument_structure,inchoative,True,False,False,False,28,1.6993824350983242,-0.08716288607155143,1.7865453211698756,1,-41.243114948272705,-31.1714768409729,-51.43940955886265,-30.822825296686695,6,4
A hat folds.,A hat saw.,syntax,argument_structure,inchoative,True,False,False,False,29,0.7223329473232596,0.20735667209311526,0.5149762752301443,1,-28.723676919937134,-26.202005863189697,-31.613008709230172,-27.03143255156216,4,4
Some bicycle maneuvers.,Some bicycle had.,syntax,argument_structure,inchoative,True,False,False,False,30,1.497726457772437,0.28457783644488366,1.2131486213275533,1,-33.03816032409668,-29.427797317504883,-39.02906615518643,-30.566108663284417,4,4
A bicycle stopped.,A bicycle liked.,syntax,argument_structure,inchoative,True,False,False,False,31,1.7013155196926117,0.27456328420506537,1.4267522354875464,1,-23.999805212020874,-30.02868938446045,-30.80506729079132,-31.12694252128071,4,4
What wrinkles.,What arrives at.,syntax,argument_structure,inchoative,True,False,False,False,32,-0.15386553442832943,0.6715836901045646,-0.825449224532894,0,-24.21301031112671,-25.833921432495117,-23.75141370784172,-28.520256192913376,3,4
All scarves fold.,All scarves admired.,syntax,argument_structure,inchoative,True,False,False,False,33,1.2799023492265378,1.1974709616439,0.08243138758263768,1,-39.82918310165405,-40.704150915145874,-46.22869484778674,-46.691505723365374,5,5
Many gloves twirl.,Many gloves revealed.,syntax,argument_structure,inchoative,True,False,False,False,34,1.9689025055015748,0.34818761488352123,1.6207148906180535,1,-38.37145733833313,-36.003310441970825,-48.215969865841004,-37.39606090150491,5,4
Some river vaporizes.,Some river cleaned.,syntax,argument_structure,inchoative,True,False,False,False,35,2.329884609910472,0.818068923530717,1.5118156863797552,1,-34.076921463012695,-30.879099369049072,-45.726344512565056,-34.15137506317194,5,4
Every father of Randolf hides.,Every father of Randolf aggravated.,syntax,argument_structure,inchoative,True,False,False,False,36,0.5790073801473332,0.4636267430839922,0.11538063706334101,1,-60.67902088165283,-63.39578151702881,-64.73207254268416,-66.64116871861675,7,7
A lot of carts had slowed.,A lot of carts had looked like.,syntax,argument_structure,inchoative,True,False,False,False,37,2.510222337326501,2.253766263997072,0.2564560733294292,1,-37.4662801027298,-38.82497680187225,-55.03783646401531,-56.85510691384883,7,8
This truck slowed.,This truck cleans.,syntax,argument_structure,inchoative,True,False,False,False,38,1.792345777322744,1.2391569053884162,0.5531888719343279,1,-26.579444885253906,-29.01144528388977,-33.74882799454488,-33.968072905443435,4,4
Some windows have flung open.,Some windows have seen.,syntax,argument_structure,inchoative,True,False,False,False,39,2.192081028629643,1.7226246295985745,0.4694563990310685,1,-36.529990911483765,-29.217000246047974,-49.682477083261624,-37.83012339404085,6,5
A coat hadn't shrunk.,A coat hadn't worn.,syntax,argument_structure,inchoative,True,False,False,False,40,2.294600701232555,2.2818434509390677,0.012757250293487399,1,-35.13674312829971,-32.866040766239166,-48.90434733569504,-46.55710147187357,6,6
Danielle's supervisor worries.,Danielle's supervisor astounded.,syntax,argument_structure,inchoative,True,False,False,False,41,2.0185700117390497,2.0705051313435865,-0.051935119604536784,0,-42.23462915420532,-50.99238681793213,-54.34604922463962,-65.48592273733723,6,7
The sock soaked.,The sock cleaned.,syntax,argument_structure,inchoative,True,False,False,False,42,0.6359566919416757,0.9597362408724344,-0.32377954893075866,0,-31.559520959854126,-29.158299803733826,-34.10334772762083,-32.99724476722356,4,4
Every candle dims.,Every candle lifted.,syntax,argument_structure,inchoative,True,False,False,False,43,1.1183372498458808,1.6538974699427218,-0.535560220096841,0,-37.596559286117554,-29.64875078201294,-43.18824553534696,-36.26434066178383,5,4
The cashier's bosses worried.,The cashier's bosses aggravated.,syntax,argument_structure,inchoative,True,False,False,False,44,1.8901900579179391,1.987958626703009,-0.09776856878506979,0,-45.99784851074219,-49.20676302909851,-59.22917891616776,-63.122473416019574,7,7
Those gloves had flattened.,Those gloves had looked like.,syntax,argument_structure,inchoative,True,False,False,False,45,1.4500948102068194,1.250654345397777,0.19944046480904243,1,-37.64808964729309,-38.98876452445984,-44.89856369832719,-46.4926905968465,5,6
A jacket shrank.,A jacket cleaned.,syntax,argument_structure,inchoative,True,False,False,False,46,1.8210723874400798,1.3602131581246795,0.46085922931540035,1,-33.272045612335205,-26.853760242462158,-42.377407549535604,-32.294612874960876,5,4
Adam isn't healing.,Adam isn't concealing.,syntax,argument_structure,inchoative,True,False,False,False,47,1.7066619747075138,2.209271235584621,-0.5026092608771071,0,-32.222259579692036,-39.401819764170796,-40.755569453229604,-52.65744717767852,5,6
That carriage chipped.,That carriage looked like.,syntax,argument_structure,inchoative,True,False,False,False,48,1.5531782562274514,1.0036065595146255,0.5495716967128259,1,-34.86316466331482,-31.287633419036865,-42.62905594445208,-36.30566621660999,5,5
That vase couldn't chip.,That vase couldn't buy.,syntax,argument_structure,inchoative,True,False,False,False,49,2.2532394361146197,2.398673260619485,-0.14543382450486542,0,-41.37329405732453,-38.082409800961614,-57.14597011012687,-54.87312262529801,7,7
Most coats didn't tighten.,Most coats didn't reveal.,syntax,argument_structure,inchoative,True,False,False,False,50,2.0494534709496066,2.248375872994746,-0.19892240204513945,0,-40.30163836479187,-37.76147484779358,-52.59835919048951,-51.251730085762055,6,6
Those nephews of Alan marry.,Those nephews of Alan disturbed.,syntax,argument_structure,inchoative,True,False,False,False,51,1.173182397345619,0.9507596873357785,0.22242271000984049,1,-50.52255868911743,-53.30763483047485,-58.734835470536765,-59.962952641825304,7,7
That bicycle turned.,That bicycle brought.,syntax,argument_structure,inchoative,True,False,False,False,52,-0.11942152163444675,-0.06294447805695924,-0.05647704357748751,0,-31.534656524658203,-31.304656505584717,-31.056970438120416,-31.05287859335688,4,4
A shirt wrinkled.,A shirt has.,syntax,argument_structure,inchoative,True,False,False,False,53,2.4888734183512313,0.7221390846106548,1.7667343337405765,1,-29.490013539791107,-23.98284101486206,-41.93438063154726,-26.87139735330468,5,4
These legislatures don't benefit.,These legislatures don't irritate.,syntax,argument_structure,inchoative,True,False,False,False,54,2.417005498157142,2.821778904624054,-0.4047734064669122,0,-36.86523848772049,-42.8042464107275,-51.36727147666334,-62.55669874309588,6,7
All windows closed.,All windows saw.,syntax,argument_structure,inchoative,True,False,False,False,55,1.6411469952589712,0.07679972361445131,1.56434727164452,1,-25.805801153182983,-30.19383192062378,-32.37038913421887,-30.501030815081585,4,4
Some plane crashed.,Some plane lifted.,syntax,argument_structure,inchoative,True,False,False,False,56,2.0995036976273695,0.5821086367999584,1.5173950608274112,1,-26.503406286239624,-31.72195529937744,-34.9014210767491,-34.050389846577275,4,4
That unicycle shattered.,That unicycle had.,syntax,argument_structure,inchoative,True,False,False,False,57,1.465124952825373,0.5635098010470486,0.9016151517783243,1,-38.07805013656616,-36.12821912765503,-45.40367490069303,-38.94576813289027,5,5
The glasses are breaking.,The glasses are taking.,syntax,argument_structure,inchoative,True,False,False,False,58,2.501548275185415,1.995627259102345,0.50592101608307,1,-24.887232184410095,-25.560688972473145,-37.39497356033717,-35.53882526798487,5,5
Susan's grandsons assemble.,Susan's grandsons complain about.,syntax,argument_structure,inchoative,True,False,False,False,59,2.0620840396458573,2.270603145673224,-0.20851910602736679,0,-50.173797369003296,-51.817976236343384,-64.6083856465243,-69.98280140172918,7,8
All candles darken.,All candles admired.,syntax,argument_structure,inchoative,True,False,False,False,60,-0.4819982542578245,0.037109753241182375,-0.5191080074990069,0,-43.42455530166626,-35.644477128982544,-41.01456403037714,-35.79291614194727,5,4
Some lamp wasn't dimming.,Some lamp wasn't lifting.,syntax,argument_structure,inchoative,True,False,False,False,61,2.1659778862886694,1.703734713660361,0.4622431726283083,1,-45.39061387069523,-39.94167001731694,-60.55245907471592,-50.164078299279105,7,6
Stephanie hadn't trained.,Stephanie hadn't escaped from.,syntax,argument_structure,inchoative,True,False,False,False,62,2.9353182568204326,2.741439140993201,0.19387911582723172,1,-40.71191108226776,-45.407666087150574,-61.25913888001079,-67.33917921509618,7,8
Most cucumbers ripened.,Most cucumbers bought.,syntax,argument_structure,inchoative,True,False,False,False,63,3.4440438045798083,2.9991987254479016,0.44484507913190674,1,-40.38284969329834,-34.101561427116394,-61.04711252077719,-49.0975550543559,6,5
Jason moves.,Jason talks to.,syntax,argument_structure,inchoative,True,False,False,False,64,1.1292151859807642,0.8575718362478515,0.2716433497329127,1,-22.114715099334717,-26.880897998809814,-25.50236065727701,-30.31118534380122,3,4
All bikes won't stop.,All bikes won't like.,syntax,argument_structure,inchoative,True,False,False,False,65,2.4546536596223434,1.649437295634404,0.8052163639879393,1,-31.783522948622704,-34.095433101058006,-46.511444906356765,-43.99205687486443,6,6
Adam hadn't hidden.,Adam hadn't astounded.,syntax,argument_structure,inchoative,True,False,False,False,66,1.4903606831466463,2.296165072775595,-0.8058043896289488,0,-33.769307263195515,-40.20390296727419,-41.221110678928746,-53.98089340392776,5,6
Some skirt couldn't soak.,Some skirt couldn't reveal.,syntax,argument_structure,inchoative,True,False,False,False,67,1.968657049358787,1.9778484934425034,-0.009191444083716416,0,-40.62203674344346,-39.25841074017808,-52.43397903959618,-51.1255017008331,6,6
Some skirts shrank.,Some skirts liked.,syntax,argument_structure,inchoative,True,False,False,False,68,2.005420634509582,0.9658902276338974,1.0395304068756848,1,-37.378042697906494,-31.696054935455322,-47.405145870454405,-35.55961584599091,5,4
These customers weren't spinning around.,These customers weren't describing.,syntax,argument_structure,inchoative,True,False,False,False,69,3.194750141807355,2.7408303074863674,0.4539198343209878,1,-37.941249549388885,-36.42870968580246,-60.30450054204037,-52.87369153072066,7,6
Kenneth's best friends reunited.,Kenneth's best friends dislike.,syntax,argument_structure,inchoative,True,False,False,False,70,2.841159101308182,2.674459464406966,0.16669963690121614,1,-41.90280294418335,-41.74109935760498,-61.790916653340624,-60.46231560845374,7,7
A lot of apples had blackened.,A lot of apples had concealed.,syntax,argument_structure,inchoative,True,False,False,False,71,1.9518116857230483,1.7410089647091678,0.21080272101388053,1,-43.05871665477753,-39.828407883644104,-58.67321014056191,-52.01547063660828,8,7
A lot of peppers grow.,A lot of peppers had.,syntax,argument_structure,inchoative,True,False,False,False,72,2.0811519710873463,1.524435404147172,0.5567165669401744,1,-32.97255730628967,-32.72789907455444,-45.45946913281375,-41.874511499437475,6,6
Some books about the Great Lakes sell.,Some books about the Great Lakes bought.,syntax,argument_structure,inchoative,True,False,False,False,73,2.4744125981854914,2.6461945093248147,-0.17178191113932328,0,-46.58287250995636,-44.69281542301178,-66.37817329544029,-65.8623714976103,8,8
All trucks can crash.,All trucks can admire.,syntax,argument_structure,inchoative,True,False,False,False,74,1.7958284928656512,0.7536212221300715,1.0422072707355796,1,-30.89555162191391,-37.19135236740112,-39.874694086242165,-40.95945847805148,5,5
Those eggplants grow.,Those eggplants brought.,syntax,argument_structure,inchoative,True,False,False,False,75,1.7244455347964827,1.239120277409852,0.4853252573866307,1,-44.34686279296875,-46.46106815338135,-54.693536001747646,-53.89578981784046,6,6
A lot of eyes have shut.,A lot of eyes have found.,syntax,argument_structure,inchoative,True,False,False,False,76,1.5965284728352367,1.8370981289119968,-0.24056965607676006,0,-35.33581221103668,-31.900206208229065,-46.51151152088334,-44.75989311061304,7,7
Patrick would wash.,Patrick would fire.,syntax,argument_structure,inchoative,True,False,False,False,77,0.5559858218491094,0.44773371181342014,0.10825211003568924,1,-30.387062311172485,-29.463199615478516,-32.61100559856892,-31.254134462732196,4,4
That unicycle accelerated.,That unicycle liked.,syntax,argument_structure,inchoative,True,False,False,False,78,1.3281071039177619,0.6588464137042493,0.6692606902135125,1,-40.42334961891174,-39.47620153427124,-47.06388513850055,-42.77043360279249,5,5
Carlos isn't waking up.,Carlos isn't hiring.,syntax,argument_structure,inchoative,True,False,False,False,79,2.584643987299196,2.0576440313750637,0.5269999559241323,1,-36.60437120497227,-37.54768528044224,-54.69687911606664,-49.89354946869262,7,6
This casserole wasn't burning.,This casserole wasn't revealing.,syntax,argument_structure,inchoative,True,False,False,False,80,3.27810563084984,3.2593938395064406,0.018711791343399398,1,-42.30590964574367,-44.830969226546586,-68.53075469254239,-70.90611994259811,8,8
Most coats stretch.,Most coats clean.,syntax,argument_structure,inchoative,True,False,False,False,81,1.3485126173261737,1.2254491154901466,0.1230635018360271,1,-32.295325756073,-30.78210735321045,-37.68937622537769,-35.683903815171035,4,4
Spinach was blackening.,Spinach was cleaning.,syntax,argument_structure,inchoative,True,False,False,False,82,2.0174130706054094,1.720797903710455,0.2966151668949544,1,-42.38638198375702,-37.916748046875,-56.508273477994884,-48.24153546913773,7,6
