sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
James is pleasant to flee from.,James is apt to flee from.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,0,0.9889169051977375,1.5409648053837384,-0.5520479001860009,0,-46.539257764816284,-44.23186367750168,-53.461676101200446,-55.018617315187846,7,7
Samuel's lawyer was easy to reference.,Samuel's lawyer was certain to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,1,1.9513381437593296,1.6058234790499486,0.34551466470938097,1,-54.77263751626015,-57.968217611312866,-72.33468081009411,-72.4206289227624,9,9
Benjamin's tutor was easy to boast about.,Benjamin's tutor was certain to boast about.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,2,2.594130758780713,2.251735155428096,0.342395603352617,1,-57.33749556541443,-60.84739971160889,-83.27880315322156,-83.36475126588985,10,10
Laura isn't interesting to cure.,Laura isn't soon to cure.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,3,1.3165873369408974,0.8332534529306374,0.48333388401026,1,-44.95963486190885,-46.91205509658903,-54.175746220495135,-52.74482926710349,7,7
Some jacket wasn't ready to wear.,Some jacket wasn't bound to wear.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,4,2.0880438591459614,2.0860149416541622,0.0020289174917991204,1,-43.8879553321749,-45.818134212866426,-60.59230620534259,-62.50625374609972,8,8
Many drivers aren't difficult to reference.,Many drivers aren't likely to reference.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,5,2.3779990984152377,2.3824197632878032,-0.004420664872565538,0,-47.62461245711893,-47.77396912034601,-66.64860524444083,-66.83332722664844,8,8
Julia wasn't fun to talk to.,Julia wasn't unlikely to talk to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,6,2.7395090189141413,2.7594409480807025,-0.01993192916656117,0,-39.27992371097207,-42.4215089417994,-63.93550488119934,-67.25647747452572,9,9
Valerie's colleagues aren't pleasant to respect.,Valerie's colleagues aren't likely to respect.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,7,2.0882951291814322,2.4315888593469994,-0.3432937301655672,0,-64.23775091767311,-60.491544276475906,-85.12070220948743,-84.8074328699459,10,10
Veronica isn't boring to conceal.,Veronica isn't unlikely to conceal.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,8,2.254589184400068,2.5620483579736337,-0.3074591735735659,0,-53.016634460538626,-51.515780206769705,-71.05334793573917,-72.01216707055877,8,8
Stacey wasn't interesting to listen to.,Stacey wasn't soon to listen to.,syntax_semantics,control_raising,tough_vs_raising_1,True,False,False,False,9,2.5693759774766027,2.260398401345883,0.30897757613071963,1,-44.999795909971,-46.34967714175582,-68.12417970726042,-66.69326275386877,9,9
