sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Some dog stunned this committee.,Some dog stunned these committee.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,0,0.3075473173827004,0.2144224388110866,0.0931248785716138,1,-49.72602295875549,-51.992109060287476,-51.571306863051696,-53.278643693153995,6,6
Tracy passed these art galleries.,Tracy passed this art galleries.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,1,2.6623132909516465,2.0591793333665374,0.6031339575851091,1,-47.87076163291931,-50.38536250591278,-66.50695466958084,-64.79961783947854,7,7
Sarah has sounded like these children.,Sarah has sounded like this children.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,2,2.13941186729483,1.8146384127701976,0.3247734545246326,1,-40.14009976387024,-40.70617711544037,-55.11598283493405,-53.40864600483175,7,7
Craig had cared for that dancer.,Craig had cared for those dancer.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,3,1.676159597319811,1.7790633465465149,-0.10290374922670398,0,-45.45946407318115,-47.59293174743652,-57.19258125441983,-60.04637517326213,7,7
Most children return to those senators.,Most children return to that senators.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,4,2.0064179608899573,1.2176439899802958,0.7887739709096615,1,-43.8199337720871,-46.48755764961243,-57.8648594983168,-55.0110655794745,7,7
The Impressionists impress those hospitals.,The Impressionists impress that hospitals.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,5,3.489327952222528,2.8553391471378227,0.6339888050847051,1,-51.389639139175415,-53.60775566101074,-79.30426275695564,-76.45046883811332,8,8
Carl cures those horses.,Carl cures that horses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,6,1.1751911313085557,0.2871472866575274,0.8880438446510283,1,-39.977447271347046,-41.56387257575989,-45.853402927889825,-42.999609009047525,5,5
The Borgias should pass these college campuses.,The Borgias should pass this college campuses.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,7,2.0712013070016915,2.110612210830488,-0.03941090382879642,0,-65.60129237174988,-63.539257407188416,-84.2421041347651,-82.53476730466281,9,9
Natalie had passed those public parks.,Natalie had passed that public parks.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,8,2.183118660493239,2.141030740513667,0.042087919979572064,1,-53.3040372133255,-50.78694665431976,-70.76898649727141,-67.9151925784291,8,8
All grocery stores didn't shock these adults.,All grocery stores didn't shock this adults.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,9,1.9756198715229358,1.4534088312421305,0.5222110402808053,1,-61.10490930825472,-64.09747184067965,-78.88548815196114,-77.17815132185882,9,9
This person bothered these libraries.,This person bothered this libraries.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,10,0.9772500361869648,0.6547303882769514,0.3225196479100134,1,-46.83681130409241,-47.064592361450195,-52.700311521214196,-50.992974691111904,6,6
This actress isn't taking that dress.,This actress isn't taking those dress.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,11,2.1515208968423973,2.0658544563845744,0.0856664404578229,1,-41.73419205658138,-45.27331749908626,-58.94635923132056,-61.800153150162856,8,8
The turtle alarmed these legislatures.,The turtle alarmed this legislatures.,morphology,determiner_noun_agreement,determiner_noun_agreement_2,True,False,True,True,12,0.28748377949170845,-0.07683223479200407,0.3643160142837125,1,-54.26539158821106,-54.743950843811035,-55.99029426516131,-54.28295743505901,6,6
