sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Those radii have scared that teenager.,Those radii has scared that teenager.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,0,0.9253953570727447,0.9626232649572763,-0.037227907884531675,0,-63.55857443809509,-64.45475697517395,-70.96173729467705,-72.15574309483216,8,8
This goose isn't bothering Edward.,This goose weren't bothering Edward.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,1,2.0692686602008457,1.8173796018137927,0.251889058387053,1,-45.02237503230572,-48.6506382599473,-59.50725565371164,-61.37229547264385,7,7
The axes haven't stunned that teenager.,The axes hasn't stunned that teenager.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,2,0.7280039029508352,0.9119364745425536,-0.18393257159171839,0,-61.602306209504604,-61.28733177483082,-67.42633743311129,-68.58282357117125,8,8
The radius is boring Carla.,The radius were boring Carla.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,3,2.0956780428031547,1.306822835288968,0.7888552075141868,1,-45.60483157634735,-52.417766094207764,-60.274577875969435,-61.56552594123054,7,7
All hypotheses have hurt Beth.,All hypotheses has hurt Beth.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,4,1.091895425065882,0.8379601000637606,0.25393532500212146,1,-46.645424604415894,-49.36304235458374,-53.196797154811186,-54.390802954966304,6,6
That woman isn't irritating Dennis.,That woman weren't irritating Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,5,1.758146772719287,1.4869991281745871,0.27114764454469986,1,-45.927466658875346,-49.69053998962045,-58.234494067910354,-60.09953388684256,7,7
An alumnus doubts every sweater flattens.,An alumnus doubt every sweater flattens.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,6,2.007548279984641,1.9778946986783184,0.029653581306322785,1,-81.3279914855957,-79.07544362545013,-101.40347428544212,-98.85439061223332,10,10
The people weren't boycotting those mountains.,The people isn't boycotting those mountains.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,7,2.9941346899961445,2.4871911972585554,0.5069434927375891,1,-49.096578653901815,-51.7940302696079,-76.04379086386712,-74.1787510449349,9,9
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,8,0.7410097892994528,0.8801378173580415,-0.1391280280585887,0,-49.77837610244751,-56.34535527229309,-53.483425048944774,-61.62618217644134,5,6
Men have compromised.,Men has compromised.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,9,2.0568177231873186,1.7973285328242596,0.25948919036305895,1,-26.29635751247406,-28.52832007408142,-34.523628405223334,-35.71763420537846,4,4
All radii weren't upsetting every bank.,All radii wasn't upsetting every bank.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,10,1.8386837752652367,1.9156303971408275,-0.07694662187559076,0,-65.64677871763706,-63.79560013115406,-82.19493269502419,-81.03627370542151,9,9
Some parentheses scare these adults.,Some parentheses scares these adults.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,11,1.7563699306150262,1.4381063046782145,0.3182636259368117,1,-47.581454277038574,-51.391064405441284,-58.11967386072873,-60.01970223351057,6,6
Some analyses weren't astounding this actress.,Some analyses wasn't astounding this actress.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,12,1.123502257844713,1.1348060467234333,-0.011303788878720411,0,-64.76056792214513,-63.51147862151265,-73.74858598490283,-72.58992699530012,8,8
Many people have hidden away.,Many people has hidden away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,13,3.0408931047735592,2.4022365602317954,0.6386565445417638,1,-27.67017686367035,-32.69612193107605,-45.915535492311705,-47.10954129246682,6,6
Mice are hurting a waiter.,Mice was hurting a waiter.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,14,1.46148187239284,1.7538462821152123,-0.2923644097223723,0,-41.543620347976685,-38.70468610525131,-51.773993454726565,-50.9816100800578,7,7
Hypotheses haven't astounded this hospital.,Hypotheses hasn't astounded this hospital.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,15,2.3614011670448405,2.5601332353703468,-0.19873206832550627,0,-67.44375354610384,-66.61291900090873,-91.05776521655224,-92.2142513546122,10,10
A lot of men have laughed.,A lot of men has laughed.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,16,2.383229739785645,2.0817918102103325,0.30143792957531224,1,-29.875089168548584,-33.179160475730896,-46.5576973470481,-47.75170314720322,7,7
A diagnosis isn't worrying Frank.,A diagnosis aren't worrying Frank.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,17,1.6777057457973317,1.3184826851299019,0.3592230606674298,1,-46.53953629732132,-50.056737311184406,-58.28347651790264,-59.28611610709372,7,7
Many hypotheses astound Elizabeth.,Many hypotheses astounds Elizabeth.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,18,1.0180372646487175,0.4048477075554319,0.6131895570932855,1,-57.221787214279175,-60.685760498046875,-63.33001080217148,-63.114846743379466,6,6
An ox isn't climbing up those steps.,An ox aren't climbing up those steps.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,19,2.2462463447201535,2.3251353269764743,-0.0788889822563208,0,-53.31452340260148,-53.60716215148568,-73.53074050508286,-74.53338009427395,9,9
Most women are hiding the shirts.,Most women is hiding the shirts.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,20,1.8340666767206792,1.1749539188231435,0.6591127578975358,1,-42.78606569766998,-46.54753756523132,-55.62453243471474,-54.77221499699333,7,7
This woman hasn't dropped by the glacier.,This woman haven't dropped by the glacier.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,21,2.301857883044505,1.7619500599025077,0.5399078231419974,1,-48.210443349555135,-51.91312761977315,-68.92716429695568,-67.77067815889572,9,9
This diagnosis alarms a lot of governments.,This diagnosis alarm a lot of governments.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,22,1.9601688434171116,1.5657833319759966,0.394385511441115,1,-52.11536633968353,-52.48718273639679,-67.79671708702043,-65.01344939220476,8,8
The alumni aren't finding many bikes.,The alumni isn't finding many bikes.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,23,2.403903864098819,2.070207840384949,0.33369602371386975,1,-50.623050548136234,-52.28997914865613,-69.85428146092679,-68.85164187173572,8,8
These media haven't embarrassed William.,These media hasn't embarrassed William.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,24,1.095894664224542,1.3973601299531617,-0.30146546572861976,0,-53.332775454968214,-52.37900333292782,-61.00403810454001,-62.160524242599955,7,7
