sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
A friend of Pamela hasn't attacked one person and Ann hasn't attacked more unsure person.,A friend of Pamela hasn't attacked one unemployed person and Ann hasn't attacked more unsure.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,0,1.8021823819349645,1.747649217945784,0.0545331639891804,1,-115.83568209363148,-121.02145197568461,-148.27496496846084,-152.47913789870873,18,18
Larry talked to five dermatologists and Rose talked to four displeased dermatologists.,Larry talked to five small dermatologists and Rose talked to four displeased.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,1,2.8939703997352346,2.405154867601904,0.4888155321333305,1,-112.2989331483841,-103.2406964302063,-158.60245954414785,-139.31801944423486,16,15
That legislature has three peppers and Charles has at least as many small peppers.,That legislature has three hidden peppers and Charles has at least as many small.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,2,1.6027461333350517,1.3072614157583453,0.29548471757670636,1,-100.83461964130402,-102.85817289352417,-124.87581164132979,-122.46709412989935,15,15
A picture does look like four shawls and the photographs of Douglas couldn't look like five red shawls.,A picture does look like four blue shawls and the photographs of Douglas couldn't look like five red.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,3,2.4326685646227126,1.9536495110300804,0.4790190535926322,1,-130.5996597111225,-125.56652295403183,-188.98370526206762,-168.5468121966936,24,22
Bill's associate fires a lot of adults and Galileo fires a few old adults.,Bill's associate fires a lot of popular adults and Galileo fires a few old.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,4,1.7188124136775542,1.44155839197526,0.2772540217022943,1,-107.44441801309586,-110.17956382036209,-134.94541663193672,-133.24449809196625,16,16
Melissa's granddaughter complained about four friends of and some people complained about five big friends of.,Melissa's granddaughter complained about four unemployed friends of and some people complained about five big.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,5,2.215017294931344,1.969536200561003,0.2454810943703407,1,-110.54661430418491,-116.78078046441078,-152.63194290788044,-152.23243207450884,19,18
Roger isn't exploring one college campus and some friend of Dan isn't exploring a lot red college campus.,Roger isn't exploring one smooth college campus and some friend of Dan isn't exploring a lot red.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,6,1.7317091768988313,1.3698914502325181,0.3618177266663132,1,-138.88751533674076,-136.59765687631443,-175.25340805161622,-163.9954858809648,21,20
Curtis's boss discussed four sons and Andrew discussed five sick sons.,Curtis's boss discussed four happy sons and Andrew discussed five sick.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,7,1.6858589333743017,1.1040852365031204,0.5817736968711813,1,-107.88721334934235,-114.50158047676086,-133.17509734995687,-131.06285902430767,15,15
Robert's best friend helped one dentist and some universities helped more displeased dentist.,Robert's best friend helped one hopeful dentist and some universities helped more displeased.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,8,1.725882130426026,1.6591956365790939,0.06668649384693204,1,-115.83656799793243,-117.41167116165161,-143.45068208474885,-143.9588013469171,16,16
A waitress's mentee isn't climbing down three mountains and Charles isn't climbing down at least as many exposed mountains.,A waitress's mentee isn't climbing down three important mountains and Charles isn't climbing down at least as many exposed.,syntax,ellipsis,ellipsis_n_bar_2,True,False,False,False,9,1.7639254899719734,1.5034743873328626,0.26045110263911075,1,-157.26407498167828,-162.13656372623518,-199.59828674100564,-198.2199490222239,24,24
