sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Steven explains Kayla won't hurt herself.,Kayla explains Steven won't hurt herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,0,2.37557951634324,1.9454113745618618,0.4301681417813781,1,-58.842809081077576,-63.06585115194321,-80.22302472816673,-80.57455352299996,9,9
Gina explains Alan fires himself.,Alan explains Gina fires himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,1,0.9693374419543253,0.24057453880948998,0.7287629031448353,1,-56.829004406929016,-58.160860896110535,-63.61436650060929,-59.604308128967475,7,6
Paul did think Alice hugs herself.,Alice did think Paul hugs herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,2,1.1485218887108135,1.2079651965630842,-0.0594433078522707,0,-52.63445043563843,-52.26920926570892,-60.67410365661412,-60.72496564165051,7,7
Beverly imagines Carla's ex-boyfriend hates himself.,Carla's ex-boyfriend imagines Beverly hates himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,3,2.8616128536657697,2.399981492095951,0.46163136156981865,1,-93.03248059749603,-91.58182340860367,-135.95667340248258,-122.78158280585103,15,13
Randolf imagines Kayla sounds like herself.,Kayla imagines Randolf sounds like herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,4,2.680308978259762,2.140184036466735,0.5401249417930272,1,-73.92177754640579,-78.94410407543182,-100.72486732900342,-100.34594444009917,10,10
Tonya explains Kevin would boast about himself.,Kevin explains Tonya would boast about himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,5,0.9551409611982788,1.369002883200955,-0.41386192200267624,0,-71.18864929676056,-67.65425407886505,-79.78491794754507,-79.97528002767365,9,9
Adam can explain Katherine will describe herself.,Katherine can explain Adam will describe herself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,6,1.956778239158627,2.2678593282061477,-0.31108108904752063,0,-56.15387797355652,-58.67173624038696,-71.80810388682553,-79.08247019424229,8,9
Nancy could say every guy hides himself.,Every guy could say Nancy hides himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,7,2.290091137472097,1.730498376163709,0.5595927613083882,1,-55.235997796058655,-55.85979664325714,-75.84681803330753,-69.70378365256681,9,8
Claire says Lawrence attacks himself.,Lawrence says Claire attacks himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,8,2.5147421670151044,2.9710675538627203,-0.4563253868476158,0,-48.099929213523865,-47.8709579706192,-65.7031243826296,-68.66843084765824,7,7
Donna explains Gerald could boast about himself.,Gerald explains Donna could boast about himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,9,1.578892945752121,1.9880897799218897,-0.4091968341697687,0,-66.56459736824036,-65.67464864253998,-80.77463388000945,-83.56745666183699,9,9
Rachel did explain Steve couldn't praise himself.,Steve did explain Rachel couldn't praise himself.,syntax_semantics,binding,principle_A_domain_3,True,False,True,True,10,1.900505271214693,1.7683510931153736,0.1321541780993194,1,-61.58289460092783,-62.460028667002916,-78.68744204186007,-78.37518850504128,9,9
