sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Amanda was respected by some waitresses.,Amanda was respected by some picture.,syntax,s-selection,animate_subject_passive,True,True,False,False,0,2.5975073489352383,2.558604247183556,0.0389031017516821,1,-53.240028977394104,-43.977578580379486,-76.61759511781125,-64.44641255784794,9,8
Some lake was passed by some cashiers.,Some lake was passed by some phenomena.,syntax,s-selection,animate_subject_passive,True,True,False,False,1,2.284940460336947,1.7830581813782729,0.5018822789586741,1,-52.89527988433838,-50.68187057971954,-73.4597440273709,-64.94633603074573,9,8
Lisa was kissed by the boys.,Lisa was kissed by the blouses.,syntax,s-selection,animate_subject_passive,True,True,False,False,2,1.8924101198668097,2.393930465061853,-0.5015203451950434,0,-37.22231090068817,-45.727478981018066,-50.46918173975584,-64.87892270151289,7,8
Amanda isn't respected by the children.,Amanda isn't respected by the cups.,syntax,s-selection,animate_subject_passive,True,True,False,False,3,3.0706124876854863,2.5035896278561345,0.5670228598293519,1,-41.42545214295387,-48.85392573475838,-69.06096453212325,-71.38623238546359,9,9
The glove was noticed by some woman.,The glove was noticed by some mouse.,syntax,s-selection,animate_subject_passive,True,True,False,False,4,1.8510175274567295,1.879932995673327,-0.028915468216597517,0,-45.22074556350708,-46.55580973625183,-60.028885783160916,-61.59527370163845,8,8
Gerald is hated by the teachers.,Gerald is hated by the pie.,syntax,s-selection,animate_subject_passive,True,True,False,False,5,2.595349515690609,2.3628978149142847,0.23245170077632427,1,-41.259392619132996,-42.556564927101135,-62.02218874465787,-61.45974744641541,8,8
Most actresses weren't discussed by some offspring.,Most actresses weren't discussed by some ladder.,syntax,s-selection,animate_subject_passive,True,True,False,False,6,2.6448300063897725,1.9692269364491102,0.6756030699406623,1,-57.27740179002285,-61.36759363114834,-81.0808718475308,-79.09063605919033,9,9
These students were talked about by the teacher.,These students were talked about by the books.,syntax,s-selection,animate_subject_passive,True,True,False,False,7,2.553564784055128,2.653578351790576,-0.10001356773544812,0,-44.43938761949539,-42.931660592556,-67.42147067599154,-66.81386575867118,9,9
Deborah was talked to by the teacher.,Deborah was talked to by the ellipses.,syntax,s-selection,animate_subject_passive,True,True,False,False,8,2.7221178198869325,2.6041876600383698,0.1179301598485627,1,-43.96764266490936,-62.38220655918121,-68.46670304389175,-91.02827081960328,9,11
Cafes were cleaned by some lady.,Cafes were cleaned by some hat.,syntax,s-selection,animate_subject_passive,True,True,False,False,9,1.2602913187941074,1.290032653088493,-0.029741334294385524,0,-59.12033295631409,-58.975414514541626,-70.46295482546105,-70.58570839233806,9,9
Patricia is referenced by some offspring.,Patricia is referenced by some shawl.,syntax,s-selection,animate_subject_passive,True,True,False,False,10,3.296024594441736,3.1932271232881675,0.10279747115356841,1,-48.41012358665466,-57.11701798439026,-74.77832034218855,-89.04928921727193,8,10
Galileo is concealed by the woman.,Galileo is concealed by the horse.,syntax,s-selection,animate_subject_passive,True,True,False,False,11,2.440465849934264,2.6264453157668424,-0.1859794658325784,0,-48.38190996646881,-46.87881672382355,-70.34610261587719,-70.51682456572513,9,9
A lot of high schools aren't visited by some teachers.,A lot of high schools aren't visited by some socks.,syntax,s-selection,animate_subject_passive,True,True,False,False,12,2.8200927631321995,2.2925852552148336,0.5275075079173659,1,-58.347746685147285,-64.36918766796589,-92.18885984273368,-91.8802107305439,12,12
Andrew was questioned by some pedestrian.,Andrew was questioned by some apple.,syntax,s-selection,animate_subject_passive,True,True,False,False,13,1.9335510018856954,1.874703421160635,0.058847580725060356,1,-46.421695828437805,-42.89172351360321,-59.956552841637674,-56.014647461727655,7,7
