sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Aaron breaks the glass.,Aaron appeared the glass.,syntax,argument_structure,causative,True,False,False,False,0,1.7090093465834884,0.3738714837157005,1.335137862867788,1,-32.984699010849,-37.87703490257263,-41.52974574376644,-39.746392321151134,5,5
April had dropped the truck.,April had existed the truck.,syntax,argument_structure,causative,True,False,False,False,1,1.367736621166646,-0.10917074240238378,1.4769073635690297,1,-35.78562104701996,-46.58068561553955,-43.992040774019834,-45.92566116112525,6,6
All actors train Tonya's brothers.,All actors appeared Tonya's brothers.,syntax,argument_structure,causative,True,False,False,False,2,0.1739259790034815,0.6896681007976895,-0.515742121794208,0,-63.55547535419464,-60.33699595928192,-64.9468831862225,-65.85434076566344,8,8
Raymond was stretching that shirt.,Raymond was vanishing that shirt.,syntax,argument_structure,causative,True,False,False,False,3,2.142891133901339,1.9490199349316961,0.1938711989696429,1,-44.71002459526062,-47.812501668930054,-59.71026253256999,-61.455641213451926,7,7
Benjamin would wrinkle every scarf.,Benjamin would fall every scarf.,syntax,argument_structure,causative,True,False,False,False,4,3.2482238943595547,2.4706209005365136,0.7776029938230411,1,-51.63591432571411,-46.38907217979431,-77.62170548059055,-63.68341848354991,8,7
Most students hide away sisters of Gerald.,Most students wept sisters of Gerald.,syntax,argument_structure,causative,True,False,False,False,5,0.7400639718733188,0.895602751045967,-0.15553877917264813,0,-64.03695130348206,-61.6560435295105,-69.9574630784686,-68.82086553787823,8,8
Michael had wrinkled many blouses.,Michael had existed many blouses.,syntax,argument_structure,causative,True,False,False,False,6,2.9393576698001453,1.89093656855751,1.0484211012426354,1,-49.82781557738781,-49.86089777946472,-73.34267693578897,-63.09745375936729,8,7
Phillip isn't hiding away Monica.,Phillip isn't departing Monica.,syntax,argument_structure,causative,True,False,False,False,7,2.1321252378725255,1.8565029133692406,0.27562232450328494,1,-53.74808108061552,-53.558576457202435,-70.80508298359572,-66.55409685078712,8,7
Alan twirls that dress.,Alan existed that dress.,syntax,argument_structure,causative,True,False,False,False,8,2.008197841114868,-0.03641002503926245,2.0446078661541303,1,-45.36684203147888,-42.553396701812744,-59.42422691928296,-42.37134657661643,7,5
Dawn had condensed ice.,Dawn had existed ice.,syntax,argument_structure,causative,True,False,False,False,9,2.145378202066778,0.8109385380759543,1.3344396639908238,1,-38.72704792022705,-44.69432258605957,-51.59931713262772,-49.559953814515296,6,6
Most guys hide away David's friends.,Most guys divorced David's friends.,syntax,argument_structure,causative,True,False,False,False,10,1.553527128198489,1.2180617713607345,0.3354653568377546,1,-52.20818066596985,-50.17813730239868,-64.63639769155776,-58.70456970192382,8,7
Rodney was moving Victoria.,Rodney was sighing Victoria.,syntax,argument_structure,causative,True,False,False,False,11,2.016641365708318,2.0685975471115277,-0.051956181403209456,0,-40.81027579307556,-47.12462456524372,-52.91012398732547,-61.604807395024416,6,7
Kimberley had slowed every skateboard.,Kimberley had rusted every skateboard.,syntax,argument_structure,causative,True,False,False,False,12,2.8309876284928635,3.2097937529383413,-0.3788061244454779,0,-59.62852644920349,-61.44067049026489,-85.10741510563926,-93.53860801964831,9,10
