sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Who should Derek hug after shocking Richard?,Who should Derek hug Richard after shocking?,syntax,island_effects,adjunct_island,True,False,False,True,0,1.2297491620184768,1.1857062320114942,0.04404293000698267,1,-65.73257505893707,-66.08491849899292,-75.57056835508489,-75.57056835508487,8,8
What had Theresa walked through while talking about that high school?,What had Theresa walked through that high school while talking about?,syntax,island_effects,adjunct_island,True,False,False,True,1,2.1484558723942535,2.129908655343067,0.01854721705118667,1,-68.84633183479309,-69.06889843940735,-94.62780230352413,-94.62780230352415,12,12
Who will Katherine discover without hiring Erin?,Who will Katherine discover Erin without hiring?,syntax,island_effects,adjunct_island,True,False,False,True,2,1.8382802974038182,1.8210058282666264,0.017274469137191772,1,-64.52286767959595,-64.66106343269348,-79.22911005882649,-79.22911005882649,8,8
Who has Colleen aggravated before kissing Judy?,Who has Colleen aggravated Judy before kissing?,syntax,island_effects,adjunct_island,True,False,False,True,3,1.8567264514793165,1.9093056027388415,-0.05257915125952506,0,-72.95868360996246,-72.48547124862671,-89.66922167327631,-89.66922167327628,9,9
What could a lot of cats break while finding all convertibles?,What could a lot of cats break all convertibles while finding?,syntax,island_effects,adjunct_island,True,False,False,True,4,1.2568494330223365,0.9942142937037237,0.2626351393186128,1,-91.00365245342255,-94.41790926456451,-107.34269508271292,-107.34269508271292,13,13
Who have most people discovered while embarrassing Erin?,Who have most people discovered Erin while embarrassing?,syntax,island_effects,adjunct_island,True,False,False,True,5,0.9350098444779036,0.7994971745967187,0.13551266988118493,1,-69.66788458824158,-70.88749861717224,-78.08297318854271,-78.08297318854271,9,9
Who was William firing before talking about Maria?,Who was William firing Maria before talking about?,syntax,island_effects,adjunct_island,True,False,False,True,6,1.6718765745244515,1.208290906384464,0.4635856681399875,1,-59.989686012268066,-64.16195702552795,-75.03657518298813,-75.03657518298813,9,9
What is Denise descending while hiding a lot of hills?,What is Denise descending a lot of hills while hiding?,syntax,island_effects,adjunct_island,True,False,False,True,7,1.5292972122041186,1.4379224247867923,0.0913747874173263,1,-72.75064104795456,-73.75576370954514,-89.57291038219986,-89.57291038219985,11,11
Who does John leave while alarming Beverly?,Who does John leave Beverly while alarming?,syntax,island_effects,adjunct_island,True,False,False,True,8,0.690942389486155,0.8732881672361703,-0.18234577775001526,0,-67.70063853263855,-66.24187231063843,-73.22817764852779,-73.22817764852779,8,8
What was Melanie going to after taking those rivers?,What was Melanie going to those rivers after taking?,syntax,island_effects,adjunct_island,True,False,False,True,9,1.6676866165906645,1.201594560554669,0.46609205603599557,1,-60.545517683029175,-65.20643824338913,-77.22238384893582,-77.22238384893582,10,10
Who could Bethany research before discussing Winston Churchill?,Who could Bethany research Winston Churchill before discussing?,syntax,island_effects,adjunct_island,True,False,False,True,10,2.044605133385913,1.5102552150204347,0.5343499183654785,1,-78.99818468093872,-84.3416838645935,-99.44423601479785,-99.44423601479785,10,10
What could Jessica sell before noticing these spotlights?,What could Jessica sell these spotlights before noticing?,syntax,island_effects,adjunct_island,True,False,False,True,11,1.583395978210207,1.2823989713170492,0.3009970068931578,1,-76.32524716854095,-79.33521723747253,-92.15920695064302,-92.15920695064302,10,10
What had Helen biked to without bothering Spain?,What had Helen biked to Spain without bothering?,syntax,island_effects,adjunct_island,True,False,False,True,12,0.6646965578608729,0.951765711646577,-0.2870691537857041,0,-79.50700330734253,-76.63631176948547,-86.15396888595126,-86.15396888595124,10,10
Who is Mary irritating after approaching Kenneth?,Who is Mary irritating Kenneth after approaching?,syntax,island_effects,adjunct_island,True,False,False,True,13,0.9721719287465973,0.9032266996931,0.06894522905349731,1,-64.87240147590637,-65.42396330833435,-72.64977690587915,-72.64977690587915,8,8
Who might Rose flee from before returning to this customer?,Who might Rose flee from this customer before returning to?,syntax,island_effects,adjunct_island,True,False,False,True,14,1.7064014443621587,1.4466315386649429,0.2597699056972158,1,-73.44870734214783,-76.3061763048172,-92.21912323013157,-92.21912323013157,11,11
What will Janice research after boasting about politics?,What will Janice research politics after boasting about?,syntax,island_effects,adjunct_island,True,False,False,True,15,1.8901887041174077,1.3717389803968572,0.5184497237205505,1,-71.20547878742218,-76.38997602462769,-90.10736582859626,-90.10736582859626,10,10
Who had Karla aggravated without finding Donald?,Who had Karla aggravated Donald without finding?,syntax,island_effects,adjunct_island,True,False,False,True,16,1.057545707076577,0.8112325590018972,0.24631314807467986,1,-77.12180376052856,-79.33862209320068,-86.63971512421776,-86.63971512421776,9,9
Who should a government reference before shocking Jesus?,Who should a government reference Jesus before shocking?,syntax,island_effects,adjunct_island,True,False,False,True,17,1.038666477293437,0.7647124699327669,0.2739540073606702,1,-68.84771358966827,-71.3132996559143,-78.19571188530921,-78.19571188530921,9,9
What had Aaron sounded like while cleaning the museum?,What had Aaron sounded like the museum while cleaning?,syntax,island_effects,adjunct_island,True,False,False,True,18,1.3442181442496335,1.3151437137839352,0.029074430465698242,1,-68.6649661064148,-68.95571041107178,-82.10714754891113,-82.10714754891113,10,10
