sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Irene had messed up whose rug?,Whose had Irene messed up rug?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,0,1.5429164219081404,2.5285337717585303,-0.98561734985039,0,-54.441236555576324,-59.715388119220734,-66.78456793084145,-82.47219206504751,8,9
Edward has returned to which customers?,Which has Edward returned to customers?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,1,0.9754138646847628,1.5719207761755172,-0.5965069114907544,0,-50.25211077928543,-47.71863853931427,-57.08000783207877,-58.72208397254289,7,7
Holly is taking which blouse?,Which is Holly taking blouse?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,2,2.0760429181187234,1.9958510257975572,0.08019189232116619,1,-48.989938497543335,-48.91615557670593,-65.59828184249312,-62.88711275728883,8,7
All women had known what teachers?,What had all women known teachers?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,3,0.7707821766238508,0.7403766437295383,0.03040553289431258,1,-49.06441593170166,-47.86350202560425,-54.459891168068616,-53.046138531711016,7,7
That truck will hurt which senator?,Which will that truck hurt senator?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,4,0.754466548928492,0.3358465476151409,0.4186200013133511,1,-52.04230260848999,-55.74246656894684,-57.323568450989434,-58.093392402252825,7,7
Helen did drive to whose glacier?,Whose did Helen drive to glacier?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,5,1.055121422159628,1.3222655410862014,-0.2671441189265735,0,-59.482327699661255,-59.062071681022644,-67.92329907693828,-69.64019600971226,8,8
Some documentary has disagreed with what commentaries?,What has some documentary disagreed with commentaries?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,6,1.7757033838379277,1.8014935422565894,-0.025790158418661724,0,-66.6101159453392,-64.31457698345184,-82.59144639988055,-80.52801886376115,9,9
Cheryl is selling what malls?,What is Cheryl selling malls?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,7,1.3867978716368032,2.5413136690837383,-1.154515797446935,0,-59.15406608581543,-41.67898464202881,-70.24844905890986,-56.92686665653124,8,6
David would cure what snake?,What would David cure snake?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,8,0.4551819879083266,1.240251575279841,-0.7850695873715146,0,-47.89404249191284,-43.106675028800964,-50.6251344193628,-50.54818448048001,6,6
Theresa did scare which men?,Which did Theresa scare men?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,9,0.46704745999627306,0.8444902017751907,-0.3774427417789177,0,-55.007471799850464,-49.62741541862488,-58.276804019824375,-54.69435662927602,7,6
Some chairs should embarrass what guys?,What should some chairs embarrass guys?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,10,0.4877428354674507,0.47225331279044575,0.01548952267700493,1,-58.39209794998169,-56.43709707260132,-61.806297798253844,-59.74287026213444,7,7
This committee can shock which student?,Which can this committee shock student?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,11,0.7047735220796899,0.7189716485224368,-0.014198126442746872,0,-54.3737735748291,-55.3683876991272,-59.30718822938693,-60.401189238784255,7,7
Jane can discover whose dogs?,Whose can Jane discover dogs?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,12,1.151395459117231,1.623187654292513,-0.4717921951752819,0,-47.43261480331421,-51.99317240715027,-54.340987558017595,-63.35548598719786,6,7
Julia is boycotting what mountain?,What is Julia boycotting mountain?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,13,2.4201346272685615,2.2031416133830004,0.21699301388556114,1,-52.59549140930176,-48.07661187648773,-71.95656842745025,-63.498603170168735,8,7
Carla had argued about what series?,What had Carla argued about series?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,14,0.9802080317472122,1.4489294050898724,-0.4687213733426603,0,-58.77343797683716,-55.354875564575195,-66.61510223081486,-66.94631080529417,8,8
Amanda was investigating whose hospitals?,Whose was Amanda investigating hospitals?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,15,2.2883342265183018,1.726770905342773,0.5615633211755287,1,-49.99458885192871,-55.06366300582886,-66.01292843755682,-67.15105934322827,7,7
All actresses are exploring which college campus?,Which are all actresses exploring college campus?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,16,1.2382569435634885,1.7635788445369176,-0.5253219009734291,0,-65.21733617782593,-61.97656607627869,-75.12339172633384,-76.08519683257403,8,8
Most schools have looked like what drawings?,What have most schools looked like drawings?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,17,1.5599021618282514,1.272384565471997,0.2875175963562544,1,-53.18941617012024,-53.655370116233826,-65.66863346474625,-63.8344466400098,8,8
April is talking about which movies?,Which is April talking about movies?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,18,0.4752959519769594,1.5772378529421107,-1.1019419009651514,0,-50.466861844062805,-44.13081991672516,-53.79393350790152,-55.171484887319934,7,7
Tara will fix whose skateboards?,Whose will Tara fix skateboards?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,19,1.9510496063379072,2.30731247534794,-0.3562628690100329,0,-58.773643016815186,-61.77600419521332,-74.38203986751844,-80.23450399799684,8,8
Carla was lifting which pamphlet?,Which was Carla lifting pamphlet?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,20,0.8972097663370521,1.1381174623383024,-0.24090769600125028,0,-57.871150970458984,-58.891563415527344,-64.15161933481835,-66.85838565189546,7,7
A lot of hats do confuse whose committees?,Whose do a lot of hats confuse committees?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,21,1.2191442455468307,1.6343817305728592,-0.41523748502602853,0,-66.84194985032082,-70.1930883526802,-77.81424806024229,-86.5369056584088,9,10
Tina might boast about whose bases?,Whose might Tina boast about bases?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,22,1.228779161444237,1.3726645492451102,-0.14388538780087323,0,-62.02272391319275,-67.28953814506531,-71.85295720474664,-78.27085453902619,8,8
A woman had concealed whose skateboards?,Whose had a woman concealed skateboards?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,23,1.2704103467088483,1.993233051442006,-0.7228227047331577,0,-62.94754481315613,-63.89438772201538,-73.11082758682691,-81.83348518499344,8,9
Caroline has worried what people?,What has Caroline worried people?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,24,1.6126501976611383,1.1237712878976858,0.4888789097634525,1,-47.0268030166626,-41.235126972198486,-58.315354400290566,-47.9777546995846,7,6
Galileo will sound like which woman?,Which will Galileo sound like woman?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,25,1.496323714396076,1.1338258909180294,0.3624978234780465,1,-59.97061860561371,-52.35238981246948,-73.43753203517839,-60.28917104889569,9,7
Those actresses will love which movies?,Which will those actresses love movies?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,26,0.7162606207809036,1.385231655312697,-0.6689710345317935,0,-56.34848070144653,-52.05312132835388,-61.36230504691286,-61.74974291554276,7,7
Peter did run around whose museum?,Whose did Peter run around museum?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,27,0.829750031326933,1.9873758854733286,-1.1576258541463955,0,-53.679513692855835,-54.04315721988678,-59.487763912144366,-69.94216430367341,7,8
Lucille was wearing which scarf?,Which was Lucille wearing scarf?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,28,1.7794914335038956,2.088383342195724,-0.3088919086918285,0,-50.01976776123047,-50.3082218170166,-62.47620779575774,-64.92690521238667,7,7
Monet has aggravated what waitresses?,What has Monet aggravated waitresses?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,29,0.0633773611985724,0.9155775331833862,-0.8522001719848138,0,-73.69461584091187,-67.35655438899994,-74.20163473050044,-74.68117465446703,8,8
Most gloves might disturb what women?,What might most gloves disturb women?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,30,0.5933129666226478,0.4719163267394931,0.12139663988315469,1,-58.621463775634766,-57.637053430080414,-62.7746545419933,-60.940467717256865,7,7
Kayla has attacked which patients?,Which has Kayla attacked patients?,syntax,island_effects,left_branch_island_echo_question,True,False,True,True,31,0.16791023683044212,1.6767554312273916,-1.5088451943969494,0,-62.600510120391846,-55.07268214225769,-63.77588177820494,-66.80997016084943,7,7
