sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
The teenager does tour at most nine restaurants.,No teenager does tour at most nine restaurants.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,0,1.5365249632369695,1.0609809133602255,0.47554404987674403,1,-64.06536650657654,-69.05563759803772,-77.89409117570926,-78.60446581827975,9,9
That car looks like at least seven prints.,No car looks like at least seven prints.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,1,1.8344373550977986,1.6137219010942405,0.22071545400355808,1,-53.35490268468857,-55.219825983047485,-69.86483888056875,-69.74332309289565,9,9
The doctor brought at most eight gates.,No doctor brought at most eight gates.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,2,1.3005270540985343,0.36537791209642734,0.935149142002107,1,-52.786341547966,-60.977909326553345,-63.19055798075428,-63.90093262332476,8,8
An actor arrived at at most six lakes.,No actor arrived at at most six lakes.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,3,0.8485561019466401,0.3405206679308732,0.5080354340157669,1,-67.07971668243408,-69.11814045906067,-74.71672159995384,-72.18282647043853,9,9
Every senator notices at most four windows.,No senator notices at most four windows.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,4,1.289543008906353,0.7919182290360993,0.4976247798702538,1,-62.13827121257782,-62.74421834945679,-72.45461528382864,-69.07956418174558,8,8
The hospital had fired at most four people.,No hospital had fired at most four people.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,5,1.8822630405486176,0.9845274237807347,0.8977356167678829,1,-49.549999952316284,-58.33999514579773,-66.49036731725384,-67.20074195982434,9,9
Each customer has watched at least six teenagers.,No customer has watched at least six teenagers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,6,2.7506267293192774,2.392109396657727,0.3585173326615503,1,-56.62827014923096,-55.412171602249146,-81.38391071310446,-76.94115617216869,9,9
Every girl climbed up at most ten hills.,No girl climbed up at most ten hills.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,7,1.5309866837312047,0.7267262486885215,0.8042604350426832,1,-59.67715919017792,-63.540452003479004,-73.45603934375876,-70.0809882416757,9,9
Each actor has revealed at most four shawls.,No actor has revealed at most four shawls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,8,2.4462458459507377,2.0874678863424636,0.3587779596082741,1,-68.88144254684448,-68.38524556159973,-95.7901468523026,-91.34739231136683,11,11
A banana has disgusted at least ten women.,No banana has disgusted at least ten women.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,9,1.597786920831074,1.302378917349093,0.29540800348198104,1,-59.77267014980316,-63.27321648597717,-74.15275243728283,-74.99462674211901,9,9
Each dancer would return to at least seven schools.,No dancer would return to at least seven schools.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,10,2.0428863503236814,1.4373875323537617,0.6054988179699197,1,-62.46778345108032,-64.08001708984375,-82.89664695431713,-78.45389241338137,10,10
The waiter noticed at most six mountains.,No waiter noticed at most six mountains.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,11,1.4339980582127971,0.463103593506375,0.9708944647064222,1,-55.070348501205444,-63.54787886142731,-66.54233296690782,-67.2527076094783,8,8
This man is talking to at most three pedestrians.,No man is talking to at most three pedestrians.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,12,1.1385219164618008,0.8046369039053474,0.3338850125564534,1,-61.60932219028473,-64.23186194896698,-72.99454135490274,-72.27823098802045,10,10
That person can lift at most nine turtles.,No person can lift at most nine turtles.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,13,0.7850838511531733,0.5189325777886703,0.26615127336450295,1,-65.48058521747589,-67.75443089008331,-72.54633987785445,-72.42482409018135,9,9
The customer could kiss at most three girls.,No customer could kiss at most three girls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,14,1.2196357569387684,0.7788424865318354,0.44079327040693295,1,-58.68272411823273,-63.36023819446564,-69.65944593068164,-70.36982057325216,9,9
Every university bought at most ten scarves.,No university bought at most ten scarves.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,15,1.0056964103960664,0.4643187378384634,0.5413776725576029,1,-71.24342882633209,-72.74077677726746,-80.29469651989669,-76.91964541781363,9,9
Every person has exited at most four libraries.,No person has exited at most four libraries.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,16,2.184135401529943,1.369433623497656,0.8147017780322869,1,-60.87156629562378,-64.8288311958313,-80.52878490939327,-77.1537338073102,9,9
Some car had resembled at least seven pictures.,No car had resembled at least seven pictures.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,17,1.6406834461950899,0.9567827396688718,0.683900706526218,1,-59.91416251659393,-63.64731156826019,-74.68031353234974,-72.25835622528004,9,9
This actress was driving to at least nine malls.,No actress was driving to at least nine malls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,18,1.6059808204995165,1.331711288842874,0.2742695316566426,1,-65.36687082052231,-67.39325577020645,-81.42667902551747,-80.71036865863519,10,10
Every man walked through at least nine hospitals.,No man walked through at least nine hospitals.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,19,2.3826956036733313,1.642517830895154,0.7401777727781773,1,-54.62117004394531,-57.907718896865845,-76.0654304770053,-72.69037937492223,9,9
Every driver can fire at least eight dancers.,No driver can fire at least eight dancers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,20,1.858326317929229,1.4120097488745356,0.4463165690546935,1,-59.331125259399414,-59.972923278808594,-76.05606212076248,-72.68101101867941,9,9
Every patient had embarrassed at least two ladies.,No patient had embarrassed at least two ladies.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,21,2.35415445539404,1.651758543709172,0.7023959116848681,1,-54.66593015193939,-57.61244225502014,-75.85332025048575,-72.47826914840269,9,9
Each guest is looking like at least seven drawings.,No guest is looking like at least seven drawings.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,22,1.9603677229311103,1.2662881297002628,0.6940795932308474,1,-63.38140606880188,-65.87944746017456,-82.98508329811298,-78.54232875717719,10,10
An adult could sound like at most seven waitresses.,No adult could sound like at most seven waitresses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,23,1.0110016674991689,0.5278402619074943,0.48316140559167453,1,-79.31448876857758,-82.09536910057068,-90.43550711106843,-87.90161198155312,11,11
Some patient will break at least five cups.,No patient will break at least five cups.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,24,2.1850625833269657,1.7695664533142468,0.4154961300127189,1,-54.79348123073578,-56.11098909378052,-74.45904448067847,-72.03708717360874,9,9
That guest passes at most five high schools.,No guest passes at most five high schools.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,25,1.2448745753786075,0.939258324961628,0.3056162504169795,1,-64.23538267612457,-66.86441314220428,-75.43925385453204,-75.31773806685894,9,9
That rabbit should irritate at most four actresses.,No rabbit should irritate at most four actresses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,26,1.5269707505502907,1.2220637706484894,0.3049069799018014,1,-71.99232268333435,-74.91987669467926,-87.26203018883726,-87.14051440116415,10,10
A painting might astound at least five waiters.,No painting might astound at least five waiters.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,27,1.2739653231553492,1.1481153449743715,0.12584997818097765,1,-78.57154762744904,-80.797771692276,-92.58516618215788,-93.42704048699409,11,11
Each horse finds at least four men.,No horse finds at least four men.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,28,2.652307385252179,1.846602668150573,0.8057047171016061,1,-45.68292498588562,-47.685808181762695,-66.90138406790305,-62.45862952696728,8,8
Every driver has helped at least two teachers.,No driver has helped at least two teachers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,29,2.9749651903622345,2.5251186090708395,0.449846581291395,1,-48.04884696006775,-48.72241508960724,-74.82353367332786,-71.4484825712448,9,9
A man left at most four hospitals.,No man left at most four hospitals.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,30,1.1880384554377965,0.8347780505014732,0.35326040493632327,1,-50.536282777786255,-54.20424032211304,-60.04059042128863,-60.88246472612482,8,8
The icicle is stunning at least five committees.,No icicle is stunning at least five committees.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,31,2.961443551594283,2.478329480817152,0.4831140707771313,1,-60.788944244384766,-66.33045959472656,-90.4033797603276,-91.11375440289808,10,10
That light is aggravating at least eight children.,No light is aggravating at least eight children.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,32,2.5943851208692195,2.403441613810588,0.1909435070586314,1,-55.72500038146973,-57.512919664382935,-81.66885159016192,-81.54733580248882,10,10
Some waitress does scan at least eight plays.,No waitress does scan at least eight plays.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,33,1.803288225409078,1.2357514681287336,0.5675367572803445,1,-65.1513546705246,-67.83722817897797,-81.3809486992063,-78.95899139213657,9,9
The rabbit has climbed down at most eight stairs.,No rabbit has climbed down at most eight stairs.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,34,1.9255110863642215,1.094485586181878,0.8310255001823434,1,-59.814834117889404,-68.83546376228333,-79.06994498153162,-79.7803196241021,10,10
The senator had remembered at least five women.,No senator had remembered at least five women.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,35,2.3914866974686344,1.7777373180147624,0.613749379453872,1,-50.74216175079346,-56.97628080844879,-72.26554202801117,-72.97591667058165,9,9
The museum will praise at least seven doctors.,No museum will praise at least seven doctors.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,36,2.270411799764288,1.2927903955623554,0.9776214042019324,1,-55.14450514316559,-64.65347242355347,-75.57821134104418,-76.28858598361467,9,9
Every movie theater is alarming at most four guys.,No movie theater is alarming at most four guys.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,37,1.7438611163931967,1.2118038230336452,0.5320572933595515,1,-67.7331930398941,-69.67871487140656,-85.17180420382607,-81.79675310174301,10,10
Some book resembles at least eight paintings.,No book resembles at least eight paintings.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,38,2.4131336435933335,1.6239200988409799,0.7892135447523536,1,-51.56772208213806,-55.45947313308716,-70.87279123088473,-68.450833923815,8,8
Each library has argued about at most six adults.,No library has argued about at most six adults.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,39,1.5803046963690748,1.1175464260561683,0.4627582703129065,1,-70.83497416973114,-71.01980233192444,-86.63802113342189,-82.19526659248612,10,10
A teacher boycotted at least five governments.,No teacher boycotted at least five governments.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,40,1.1985441740393212,0.6514303326075037,0.5471138414318175,1,-72.07131922245026,-78.38433194160461,-84.05676096284347,-84.89863526767965,10,10
Every adult has fixed at most two trucks.,No adult has fixed at most two trucks.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,41,1.3104014932118813,0.5170210383624421,0.7933804548494392,1,-62.503334403038025,-66.26870739459991,-74.29694784194496,-70.9218967398619,9,9
Some picture disturbs at least two senators.,No picture disturbs at least two senators.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,42,2.6589609490647113,2.1060163889906516,0.5529445600740597,1,-59.02377647161484,-61.57832020521164,-82.95442501319724,-80.5324677061275,9,9
That couch might shock at least two actors.,No couch might shock at least two actors.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,43,1.385849432196832,1.2068857934063715,0.1789636387904605,1,-62.47165811061859,-63.96081507205963,-74.94430300039008,-74.82278721271697,9,9
That adult observed at least nine cashiers.,No adult observed at least nine cashiers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,44,0.8893696115532003,0.9167366695044797,-0.027367057951279472,0,-70.52097523212433,-70.15315592288971,-78.52530173610313,-78.40378594843003,9,9
The teenager would boast about at most four waiters.,No teenager would boast about at most four waiters.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,45,1.1184981445917712,0.6865243232298817,0.43197382136188955,1,-76.53146076202393,-81.9935474395752,-88.83494035253341,-89.5453149951039,11,11
That restaurant shocked at most five men.,No restaurant shocked at most five men.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,46,0.6059217119250029,0.3303799845519855,0.2755417273730174,1,-60.01053774356842,-62.093355774879456,-64.85791143896844,-64.73639565129534,8,8
This actress might praise at most eight customers.,No actress might praise at most eight customers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,47,0.9938519642043452,0.6906755628261421,0.3031764013782031,1,-68.01118063926697,-70.02345788478851,-76.95584831710607,-76.23953795022379,9,9
Every government upset at most five doctors.,No government upset at most five doctors.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,48,0.9931826530351238,0.5487896936290078,0.444392959406116,1,-59.98533296585083,-60.165425539016724,-67.93079419013182,-64.55574308804879,8,8
Some teacher escaped from at least seven ladies.,No teacher escaped from at least seven ladies.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,49,1.934161530765165,1.5240226927158114,0.4101388380493536,1,-57.866708159446716,-59.13600039482117,-75.2741619363332,-72.85220462926347,9,9
That pedestrian has taken at most nine glasses.,No pedestrian has taken at most nine glasses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,50,1.0152906080250892,0.9716270094796849,0.04366359854540425,1,-65.97830545902252,-66.24976205825806,-75.11592093124833,-74.99440514357522,9,9
The guy did run around at most six banks.,No guy did run around at most six banks.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,51,1.3869642586401654,0.8892727156531037,0.49769154298706164,1,-63.235673904418945,-68.92296397686005,-77.1053164908206,-77.81569113339108,10,10
That driver was researching at most four documentaries.,No driver was researching at most four documentaries.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,52,1.5600038955425584,1.5166010342043548,0.04340286133820359,1,-63.01687717437744,-63.28598713874817,-77.05691223426047,-76.93539644658736,9,9
Every student attacked at least four women.,No student attacked at least four women.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,53,2.405060715074459,1.798405718271912,0.606654996802547,1,-49.40207648277283,-50.88026535511017,-68.6425622033685,-65.26751110128546,8,8
That painting is looking like at most seven slopes.,No painting is looking like at most seven slopes.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,54,0.9019396761871121,0.6680021229172383,0.23393755326987387,1,-68.61823403835297,-70.8360937833786,-77.63763080022409,-77.51611501255098,10,10
Each child had watched at most six girls.,No child had watched at most six girls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,55,1.86895880465591,1.1820251642271242,0.6869336404287858,1,-54.886428356170654,-56.62607657909393,-71.70705759807385,-67.26430305713805,9,9
A tomato had bored at most ten adults.,No tomato had bored at most ten adults.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,56,1.0295360030799796,0.9114757788719854,0.11806022420799422,1,-65.10354292392731,-67.00795924663544,-74.36936695164712,-75.2112412564833,9,9
This woman fixes at least two carriages.,No woman fixes at least two carriages.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,57,2.653711546857756,2.093790071949144,0.5599214749086121,1,-52.41863477230072,-56.74161767959595,-76.30203869402052,-75.58572832713824,9,9
This person admired at most four lights.,No person admired at most four lights.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,58,0.8999869398568627,0.3423056494372858,0.5576812904195769,1,-58.22826409339905,-61.97340404987335,-65.42815961225395,-64.71184924537164,8,8
That cashier boycotted at least six museums.,No cashier boycotted at least six museums.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,59,1.2778104926288605,1.1845225011419545,0.09328799148690603,1,-82.80947685241699,-83.71412897109985,-96.86539227133446,-96.74387648366135,11,11
The customer biked to at least ten closets.,No customer biked to at least ten closets.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,60,2.109280783181049,1.8274958630268232,0.28178492015422574,1,-73.0552567243576,-76.86526548862457,-96.25734533934914,-96.96771998191963,11,11
Every pedestrian had cured at most four pedestrians.,No pedestrian had cured at most four pedestrians.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,61,1.6423622875766044,0.9855801416082923,0.6567821459683121,1,-68.58049023151398,-71.11647844314575,-83.36175081970342,-79.98669971762038,9,9
Some fish distracted at least two universities.,No fish distracted at least two universities.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,62,1.8031162385656394,0.8635774402074432,0.9395387983581962,1,-54.86356055736542,-59.957913637161255,-69.28849046589053,-66.8665331588208,8,8
The university would know at most seven customers.,No university would know at most seven customers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,63,1.1868256217172946,0.5264481644385121,0.6603774572787825,1,-58.25620627403259,-64.90997803211212,-68.93763686948824,-69.64801151205873,9,9
The guest cared for at most four customers.,No guest cared for at most four customers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,64,1.728232212820542,1.0776708458076694,0.6505613670128727,1,-56.774081349372864,-63.339508295059204,-72.32817126475774,-73.03854590732823,9,9
That guy buys at least seven forks.,No guy buys at least seven forks.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,65,2.4481307399803,1.8626012142741146,0.5855295257061854,1,-50.20819354057312,-54.7709139585495,-69.79323946041552,-69.67172367274242,8,8
That waitress was attacking at least ten waitresses.,No waitress was attacking at least ten waitresses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,66,1.6632767602609277,1.4936077602480424,0.16966900001288532,1,-70.07314968109131,-71.64832389354706,-86.70591728370059,-86.58440149602748,10,10
That waiter skates around at least six college campuses.,No waiter skates around at least six college campuses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,67,2.3727327440161976,2.1133026573102867,0.25943008670591094,1,-74.18710851669312,-76.91932368278503,-100.28716870087129,-100.16565291319819,11,11
Some association is upsetting at least six banks.,No association is upsetting at least six banks.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,68,2.3363790155287156,1.9227189602391346,0.41366005528958105,1,-57.638221859931946,-58.939205050468445,-78.66563299969039,-76.24367569262066,9,9
Some company was helping at most ten doctors.,No company was helping at most ten doctors.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,69,1.5500413991422148,1.318097534296732,0.2319438648454828,1,-58.663023591041565,-58.32856106758118,-72.6133961833215,-70.19143887625177,9,9
That patient fled from at most six closets.,No patient fled from at most six closets.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,70,1.2927515340509956,0.9438616788020567,0.3488898552489389,1,-72.92639338970184,-76.29377615451813,-85.8539087302118,-85.7323929425387,10,10
This doctor does question at least ten museums.,No doctor does question at least ten museums.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,71,1.6106771767609176,1.4996107972917925,0.11106637946912512,1,-60.68590033054352,-60.96918737888336,-75.18199492139178,-74.4656845545095,9,9
That person escapes from at most six high schools.,No person escapes from at most six high schools.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,72,1.1737440866735511,0.9131334071829741,0.26061067949057704,1,-69.59399271011353,-72.07858371734619,-81.33143357684904,-81.20991778917593,10,10
The person went to at most two malls.,No person went to at most two malls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,73,1.147184032591061,0.5899274056362395,0.5572566269548215,1,-56.64415383338928,-62.36983811855316,-66.96881012670883,-67.67918476927932,9,9
The girl watched at least seven women.,No girl watched at least seven women.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,74,2.174038061692004,1.566678002813104,0.6073600588788999,1,-44.45682191848755,-50.02607703208923,-61.84912641202358,-62.559501054594065,8,8
Every teacher revealed at least three drivers.,No teacher revealed at least three drivers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,75,2.029547250095874,1.3551192389863012,0.6744280111095726,1,-54.30208110809326,-56.32245409488678,-70.53845910886025,-67.16340800677719,8,8
Each museum will like at least three cars.,No museum will like at least three cars.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,76,2.086461471741163,1.342147287497615,0.7443141842435479,1,-53.55625557899475,-55.812328696250916,-72.33440882466522,-67.89165428372945,9,9
Each teenager hates at most six waitresses.,No teenager hates at most six waitresses.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,77,0.9825239700836114,0.5984418344045506,0.3840821356790608,1,-75.07074201107025,-74.08472669124603,-83.91345774182275,-79.47070320088699,9,9
This guest has bought at least four art galleries.,No guest has bought at least four art galleries.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,78,2.826401234159019,2.369027127822048,0.45737410633697095,1,-57.96322810649872,-61.820658802986145,-86.2272404480889,-85.51093008120662,10,10
This senator was climbing up at most seven slopes.,No senator was climbing up at most seven slopes.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,79,1.2666255368610622,0.9455229430324834,0.32110259382857875,1,-70.16323268413544,-72.65794825553894,-82.82948805274606,-82.11317768586377,10,10
Some boy has worn at most nine shawls.,No boy has worn at most nine shawls.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,80,2.4670118121454667,1.8990911658925789,0.5679206462528879,1,-64.97174644470215,-68.79691624641418,-92.10887637830228,-89.68691907123255,11,11
Each actress is kissing at least eight drivers.,No actress is kissing at least eight drivers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,81,1.7241858116678657,1.3918426467983176,0.33234316486954807,1,-63.426502764225006,-61.97483670711517,-78.9441750692358,-74.50142052830003,9,9
Every patient would kiss at most ten dancers.,No patient would kiss at most ten dancers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,82,1.4298521134753122,0.8143474423342335,0.6155046711410787,1,-64.50608849525452,-66.67057943344116,-77.37475751653233,-73.99970641444926,9,9
A dog is worrying at least eight governments.,No dog is worrying at least eight governments.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,83,1.689178329161769,1.4506671181975561,0.2385112109642129,1,-57.36347472667694,-60.35194993019104,-72.56607968913286,-73.40795399396904,9,9
The senator was breaking at least six mirrors.,No senator was breaking at least six mirrors.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,84,2.1284516102447872,1.6190411482582445,0.5094104619865427,1,-56.620573699474335,-61.915642499923706,-75.77663819167742,-76.4870128342479,9,9
Every story was astounding at least six teenagers.,No story was astounding at least six teenagers.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,85,2.470728782973342,1.4974610201091392,0.9732677628642028,1,-56.91764509677887,-62.30200386047363,-79.15420414353895,-75.77915304145588,9,9
This dancer messed up at most four plates.,No dancer messed up at most four plates.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,86,1.6496583188753486,1.2425135157472167,0.40714480312813195,1,-60.44153702259064,-63.38952988386154,-75.28846189246877,-74.57215152558649,9,9
Every glacier bored at least four pedestrians.,No glacier bored at least four pedestrians.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,87,2.0887887816971507,1.2926588445946123,0.7961299371025383,1,-60.18590593338013,-63.17989432811737,-76.89621618695733,-73.52116508487427,8,8
Every hospital does dislike at most four men.,No hospital does dislike at most four men.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,88,1.1315128026016938,0.7672482524543354,0.3642645501473585,1,-64.75635290145874,-64.6596827507019,-74.93996812487399,-71.56491702279092,9,9
That bank has disliked at most ten waiters.,No bank has disliked at most ten waiters.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,89,0.49482753833248694,0.4782154102106233,0.016612128121863634,1,-76.45597398281097,-76.5005794763565,-81.40424936613584,-81.28273357846274,10,10
That child drops by at least four museums.,No child drops by at least four museums.,semantics,quantifiers,superlative_quantifiers_2,True,False,True,False,90,1.1741816472164177,1.0053319232335949,0.16884972398282283,1,-62.2760214805603,-63.674153208732605,-72.84365630550806,-72.72214051783496,9,9
