sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Some turtles alarm Kimberley.,Some turtles come here Kimberley.,syntax,argument_structure,transitive,True,False,True,False,0,1.548835899735644,2.2889974509220488,-0.7401615511864048,0,-51.24262237548828,-47.38117516040802,-60.535637773902145,-63.40415731686236,6,7
Diane watched Alan.,Diane screamed Alan.,syntax,argument_structure,transitive,True,False,True,False,1,2.258895966528989,2.078834973232432,0.18006099329655711,1,-35.03273582458496,-37.825570583343506,-46.32721565722991,-48.219745449505666,5,5
This cousin of Theodore buys some mushroom.,This cousin of Theodore wept some mushroom.,syntax,argument_structure,transitive,True,False,True,False,2,1.2914042628540479,0.8962388254697626,0.3951654373842852,1,-60.69155025482178,-66.85257482528687,-71.02278435765416,-74.91872425451473,8,9
Rhonda was arguing about this nephew of Dana.,Rhonda was going fishing this nephew of Dana.,syntax,argument_structure,transitive,True,False,True,False,3,2.115204544822862,1.2982352450583563,0.8169692997645055,1,-66.56181454658508,-73.5046820640564,-87.7138599948137,-86.48703451463996,10,10
A lot of actresses' nieces have toured that art gallery.,A lot of actresses' nieces have coped that art gallery.,syntax,argument_structure,transitive,True,False,True,False,4,2.0080774110871737,1.7908443985511402,0.21723301253603355,1,-89.32859665155411,-96.45762091875076,-117.44168040677454,-123.32028689701787,14,15
Debra wears many skirts.,Debra slumps over many skirts.,syntax,argument_structure,transitive,True,False,True,False,5,2.4477197720817387,2.3632372603793357,0.08448251170240306,1,-42.26522099971771,-54.96400034427643,-56.951539632208146,-73.86989842731111,6,8
Chad's daughters embarrasses Erin's girlfriend.,Chad's daughters screamed Erin's girlfriend.,syntax,argument_structure,transitive,True,False,True,False,6,1.9167174076548463,1.5453483620792605,0.3713690455755858,1,-68.54826533794403,-64.49712109565735,-87.7154394144925,-78.40525635437069,10,9
Elaine criticized Jill.,Elaine shrugs Jill.,syntax,argument_structure,transitive,True,False,True,False,7,1.465148050394707,2.1514555416267775,-0.6863074912320706,0,-42.69697189331055,-44.37575650215149,-50.02271214528408,-57.284489751912155,5,6
The pedestrians question some people.,The pedestrians wave some people.,syntax,argument_structure,transitive,True,False,True,False,8,0.31912236131850236,0.5327924977639226,-0.2136701364454202,0,-45.55385088920593,-45.709388732910156,-47.46858505711695,-48.90614371949369,6,6
Vanessa has gone to a lot of college campuses.,Vanessa has smiled a lot of college campuses.,syntax,argument_structure,transitive,True,False,True,False,9,3.284412618079787,2.8623094181396227,0.4221031999401643,1,-53.465946197509766,-58.883205354213715,-89.59448499638742,-87.50629953560994,11,10
Those committees listened to Kristen.,Those committees react Kristen.,syntax,argument_structure,transitive,True,False,True,False,10,1.3788500569256819,0.42202194759072,0.9568281093349619,1,-47.5110587477684,-50.7578330039978,-55.78415908932249,-52.8679427419514,6,5
Most pedestrians' father might climb up the slope.,Most pedestrians' father might murmur the slope.,syntax,argument_structure,transitive,True,False,True,False,11,1.8245943363844361,1.6778607408755106,0.1467335955089255,1,-65.38661134243011,-74.61316478252411,-83.63255470627448,-91.39177219127922,10,10
Theresa shouldn't scan this essay.,Theresa shouldn't murmur this essay.,syntax,argument_structure,transitive,True,False,True,False,12,2.4004179626184516,2.682632864709452,-0.2822149020910003,0,-50.416202023625374,-57.248251006007195,-69.61954572457299,-81.39194678839226,8,9
