sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Whose museums had Dana alarmed?,Whose had Dana alarmed museums?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,0,0.31569725299041196,0.4170914975931583,-0.10139424460274632,0,-67.3029842376709,-66.59322452545166,-69.51286500860378,-69.51286500860377,7,7
Whose hat should Tonya wear?,Whose should Tonya wear hat?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,1,0.5214453156062806,1.1541786159345335,-0.6327333003282529,0,-64.71511363983154,-59.653247237205505,-68.88667616468179,-68.88667616468177,8,8
What movies is Renee concealing?,What is Renee concealing movies?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,2,2.2148824534351625,2.385310863607625,-0.17042841017246246,0,-55.155622482299805,-53.792195200920105,-72.8746821097811,-72.8746821097811,8,8
What bicycle was Rebecca noticing?,What was Rebecca noticing bicycle?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,3,0.8193632434890397,1.266949601082575,-0.44758635759353527,0,-48.25963592529297,-45.57411777973175,-53.17581538622721,-53.1758153862272,6,6
Which senator should Jesus visit?,Which should Jesus visit senator?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,4,0.5071608120447095,0.5130625063424988,-0.005901694297789306,0,-52.808754205703735,-52.77334403991699,-55.85171907797199,-55.851719077971985,6,6
What fish is a person healing?,What is a person healing fish?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,5,0.9389614284241716,1.3330468867709462,-0.39408545834677455,0,-45.58070945739746,-42.82211124897003,-52.15343945636666,-52.153439456366655,7,7
What dancers should Kristen respect?,What should Kristen respect dancers?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,6,0.4909390292249505,0.4105485361498964,0.08039049307505408,1,-53.263078689575195,-53.74542164802551,-56.2087128649249,-56.20871286492489,6,6
What waiter has James hurt?,What has James hurt waiter?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,7,0.6438114532565997,0.8934394755697177,-0.24962802231311798,0,-46.876744508743286,-45.37897637486458,-50.739613228282884,-50.739613228282884,6,6
Which adult was Larry distracting?,Which was Larry distracting adult?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,8,0.3677987406891224,0.8865349044642498,-0.5187361637751273,0,-53.9153950214386,-50.80297803878784,-56.12218746557333,-56.12218746557334,6,6
What waitresses has Monica approached?,What has Monica approached waitresses?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,9,-0.14976563236718782,0.43842936800883237,-0.5881950003760201,0,-65.05505228042603,-60.937687277793884,-64.00669285385571,-64.00669285385571,7,7
Which waiters has Thomas disliked?,Which has Thomas disliked waiters?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,10,-0.6882234919243057,-0.0502850605932161,-0.6379384313310895,0,-66.254967212677,-61.789398193359375,-61.43740276920686,-61.43740276920686,7,7
What senator is a truck hurting?,What is a truck hurting senator?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,11,1.1781458323898255,1.4072412998891497,-0.2290954674993242,0,-46.883901715278625,-45.280233442783356,-55.130922542007404,-55.130922542007404,7,7
Which carriages might Alice break?,Which might Alice break carriages?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,12,1.223197958912941,1.095329579047567,0.12786837986537392,1,-54.83977270126343,-55.734851360321045,-63.402158413654014,-63.402158413654014,7,7
Which newspaper articles can the student dislike?,Which can the student dislike newspaper articles?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,13,1.2125078494727024,1.496677582997025,-0.2841697335243225,0,-60.930537700653076,-58.657179832458496,-70.6306004964347,-70.6306004964347,8,8
Which oasis has Diane dropped by?,Which has Diane dropped by oasis?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,14,1.7307380090227173,1.963145638512616,-0.23240762948989868,0,-58.74914741516113,-56.88988637924194,-72.59505148734287,-72.59505148734287,8,8
Which senators has Deborah observed?,Which has Deborah observed senators?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,15,0.23229780393952973,0.6319521128944056,-0.39965430895487586,0,-57.59432649612427,-55.19640064239502,-58.988113319761446,-58.98811331976145,6,6
What doctors will Chad kiss?,What will Chad kiss doctors?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,16,0.18244011771520618,0.3291702426656163,-0.1467301249504101,0,-51.20363771915436,-50.323256969451904,-52.298278425445595,-52.2982784254456,6,6
Whose thesis was Donna appreciating?,Whose was Donna appreciating thesis?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,17,2.17933412313392,1.965217728614114,0.2141163945198059,1,-62.34193515777588,-64.05486631393433,-79.77660814284724,-79.77660814284724,8,8
What unicycles would Galileo take?,What would Galileo take unicycles?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,18,2.2670808359401775,2.4419754817503048,-0.17489464581012726,0,-56.97708702087402,-55.577929854393005,-75.11373370839544,-75.11373370839544,8,8
What paralysis will Amy discover?,What will Amy discover paralysis?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,19,0.8893726065056159,1.1851129625535641,-0.29574035604794824,0,-49.13800585269928,-47.36356371641159,-54.474241491732975,-54.474241491732975,6,6
Which woman could Jesus heal?,Which could Jesus heal woman?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,20,1.5343411663008968,1.0145098665190961,0.5198312997818006,1,-44.87162637710571,-47.99061417579651,-54.07767337491109,-54.077673374911086,6,6
What patient can this guest reference?,What can this guest reference patient?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,21,1.2455136167605647,0.9758787568580455,0.26963485990251923,1,-48.5304970741272,-50.417941093444824,-57.24909239145115,-57.24909239145114,7,7
Which waiter could Amelia talk about?,Which could Amelia talk about waiter?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,22,1.526486469107619,1.8278912432966143,-0.30140477418899536,0,-52.24733251333237,-50.1374990940094,-62.9327377970857,-62.9327377970857,7,7
Which library is Kristen thinking about?,Which is Kristen thinking about library?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,23,1.5302690735306956,1.5163348188843944,0.01393425464630127,1,-49.876203775405884,-49.97374355792999,-60.588087290120754,-60.588087290120754,7,7
Which book could John bring?,Which could John bring book?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,24,0.12603729037990638,0.715810031379764,-0.5897727409998575,0,-47.27208709716797,-43.73345065116882,-48.02831083944741,-48.02831083944741,6,6
What actress could Adam argue about?,What could Adam argue about actress?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,25,1.0111866726724617,1.4414466327107829,-0.43025996003832123,0,-51.588900566101074,-48.577080845832825,-58.667207274808305,-58.667207274808305,7,7
Which pedestrians had a lot of teachers forgotten?,Which had a lot of teachers forgotten pedestrians?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,26,1.904132188680268,1.8522709488761062,0.051861239804161796,1,-57.13535329699516,-57.60210445523262,-74.27254299511758,-74.27254299511758,9,9
Which horses does Marcus hide?,Which does Marcus hide horses?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,27,1.0158851018561978,1.657928950688645,-0.6420438488324471,0,-49.32752776145935,-45.47526466846466,-55.42283837259654,-55.42283837259653,6,6
What adults do many drawings embarrass?,What do many drawings embarrass adults?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,28,0.6656663936594336,1.5574887998832756,-0.891822406223842,0,-58.469706535339355,-52.22694969177246,-63.12937129095539,-63.12937129095539,7,7
Which guys has Colleen cared for?,Which has Colleen cared for guys?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,29,1.6346048199385734,1.755929724201593,-0.12132490426301956,0,-58.83877521753311,-57.868175983428955,-71.9156137770417,-71.9156137770417,8,8
Which bikes is John fixing?,Which is John fixing bikes?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,30,0.9099380660034649,1.349455107050878,-0.43951704104741307,0,-48.36834263801575,-45.73124039173126,-53.82797103403654,-53.82797103403653,6,6
Which movies would Laura hate?,Which would Laura hate movies?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,31,0.5835521989441261,1.2432367377853737,-0.6596845388412476,0,-49.268128871917725,-45.31002163887024,-52.76944206558248,-52.76944206558248,6,6
Which mountains has Jodi ascended?,Which has Jodi ascended mountains?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,32,0.3940274661230226,1.0622426046946256,-0.6682151385716031,0,-64.7939567565918,-60.116450786590576,-67.55214901945295,-67.55214901945295,7,7
What carriage is Steve fixing?,What is Steve fixing carriage?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,33,1.3411515274980215,1.7959450899897564,-0.45479356249173497,0,-42.62329041957855,-39.89452904462814,-50.67019958456668,-50.67019958456668,6,6
Whose car is Gregory buying?,Whose is Gregory buying car?,syntax,island_effects,left_branch_island_simple_question,True,False,False,True,34,1.0624012281495854,1.7031475321166536,-0.6407463039670682,0,-54.50966787338257,-50.0244437456131,-61.946476470429666,-61.94647647042967,7,7
