sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Tina revealed Margaret.,The horse revealed Margaret.,syntax,s-selection,animate_subject_trans,True,False,True,False,0,1.3105042676141465,0.6140388817807605,0.696465385833386,1,-36.8742573261261,-38.65098237991333,-43.42677866419683,-41.72117678881713,5,5
Danielle visited Irene.,The eye visited Irene.,syntax,s-selection,animate_subject_trans,True,False,True,False,1,3.046216575812167,1.9901552490716636,1.0560613267405035,1,-37.82207250595093,-39.81330227851868,-56.09937196082393,-51.75423377294866,6,6
Paul runs around the art galleries.,The river runs around the art galleries.,syntax,s-selection,animate_subject_trans,True,False,True,False,2,2.2796138615791626,2.5849428988901444,-0.3053290373109818,0,-44.11600160598755,-44.41630893945694,-60.07329863704169,-65.0958521305781,7,8
Most banks have praised Raymond.,The jackets have praised Raymond.,syntax,s-selection,animate_subject_trans,True,False,True,False,3,0.9026523758161401,0.8706070030336251,0.03204537278251496,1,-49.84771180152893,-47.390647411346436,-55.26362605642577,-52.61428942954819,6,6
Every doctor was selling some restaurants.,A cup was selling some restaurants.,syntax,s-selection,animate_subject_trans,True,False,True,False,4,2.1830663216015327,1.5601655193584432,0.6229008022430895,1,-43.623809576034546,-43.40662217140198,-58.905273827245274,-54.32778080691108,7,7
Steve bikes to a public park.,Every fork bikes to a public park.,syntax,s-selection,animate_subject_trans,True,False,True,False,5,1.4272428987248307,1.3102728437913385,0.11697005493349222,1,-46.479055285453796,-56.120617508888245,-56.46975557652761,-66.60280025921895,7,8
Beth scares Roger.,A carriage scares Roger.,syntax,s-selection,animate_subject_trans,True,False,True,False,6,0.6983185627326194,0.45656028029185763,0.24175828244076175,1,-40.88125252723694,-42.2574245929718,-44.372845340900035,-44.54022599443109,5,5
Melissa will clean a gate.,This mouth will clean a gate.,syntax,s-selection,animate_subject_trans,True,False,True,False,7,2.359918226996006,0.9385506029568234,1.4213676240391826,1,-41.37277638912201,-44.92898607254028,-57.89220397809405,-51.49884029323805,7,7
Tanya conceals Adam.,This ice cream conceals Adam.,syntax,s-selection,animate_subject_trans,True,False,True,False,8,1.8372013696718443,1.5574082176976327,0.2797931519742116,1,-45.92862391471863,-53.036930203437805,-56.95183213274969,-63.938787727321234,6,7
Renee had praised Eric.,The beef had praised Eric.,syntax,s-selection,animate_subject_trans,True,False,True,False,9,1.5525645110232418,1.021218544092734,0.5313459669305078,1,-45.41821229457855,-44.80691385269165,-54.733599360718,-50.934225117248054,6,6
Mark hasn't respected a lot of actors.,Every government hasn't respected a lot of actors.,syntax,s-selection,animate_subject_trans,True,False,True,False,10,2.172512771241619,2.1737312192954277,-0.0012184480538088849,0,-51.23190604709089,-58.2830590903759,-70.78452098826546,-80.02037128333018,9,10
