sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Who have those men revealed they helped?,Who have those men revealed who helped?,syntax,island_effects,wh_island,True,True,False,False,0,1.4504238701048315,1.4292695344684834,0.021154335636348165,1,-51.63378357887268,-52.7230429649353,-63.23717453971133,-64.15719924068317,8,8
Who isn't Craig realizing he kisses?,Who isn't Craig realizing who kisses?,syntax,island_effects,wh_island,True,True,False,False,1,1.8522601020967624,1.5908019144924488,0.2614581876043136,1,-54.21978076547384,-57.720748744904995,-69.03786158224794,-70.44716406084459,8,8
Who are those associations discovering they saw?,Who are those associations discovering who saw?,syntax,island_effects,wh_island,True,True,False,False,2,2.0280438039123005,1.9476795999640704,0.08036420394823018,1,-51.378151535987854,-52.94108986854553,-67.60250196728626,-68.5225266682581,8,8
What wasn't Nicole discovering she climbed down?,What wasn't Nicole discovering who climbed down?,syntax,island_effects,wh_island,True,True,False,False,3,1.4540236394418555,1.3984659673308815,0.055557672110974066,1,-61.66051745042205,-62.86954748257995,-74.74673020539875,-75.45574118855788,9,9
What could Alan discover he has run around?,What could Alan discover who has run around?,syntax,island_effects,wh_island,True,True,False,False,4,1.8282409262919843,1.9185396590280372,-0.09029873273605293,0,-54.87361025810242,-55.470224142074585,-71.32777859473028,-72.73708107332692,9,9
Who shouldn't Andrew find out he was embarrassing?,Who shouldn't Andrew find out what was embarrassing?,syntax,island_effects,wh_island,True,True,False,False,5,1.7986341421524799,1.94702102312622,-0.1483868809737401,0,-59.84315513819456,-59.01877783983946,-77.82949655971936,-78.48898807110166,10,10
What was this woman revealing she would examine?,What was this woman revealing who would examine?,syntax,island_effects,wh_island,True,True,False,False,6,1.6409183435570753,1.5167654077530335,0.12415293580404185,1,-55.530452251434326,-57.356839656829834,-70.298717343448,-71.00772832660714,9,9
What didn't Edward conceal he hasn't noticed?,What didn't Edward conceal who hasn't noticed?,syntax,island_effects,wh_island,True,True,False,False,7,1.794776011513882,1.9388404526449463,-0.1440644411310643,0,-61.14914957806468,-61.117807645350695,-79.0969096932035,-80.50621217180016,10,10
Who hadn't Tanya known she hadn't visited?,Who hadn't Tanya known who hadn't visited?,syntax,island_effects,wh_island,True,True,False,False,8,2.500526556998976,2.2777994531876518,0.22272710381132432,1,-64.14408975839615,-67.30309888347983,-91.64988188538489,-92.358892868544,11,11
Who wasn't Teresa forgetting she sees?,Who wasn't Teresa forgetting who sees?,syntax,island_effects,wh_island,True,True,False,False,9,1.6983771783347397,1.469589744314348,0.2287874340203917,1,-56.12210015952587,-58.66141061484814,-69.70911758620379,-70.41812856936292,8,8
Who can't Douglas realize he had investigated?,Who can't Douglas realize who had investigated?,syntax,island_effects,wh_island,True,True,False,False,10,1.3941263083937072,1.203919039551323,0.19020726884238415,1,-59.741185545921326,-62.862353444099426,-72.28832232146469,-73.69762480006133,9,9
What had the museums learned they weren't skated around?,What had the museums learned who weren't skated around?,syntax,island_effects,wh_island,True,True,False,False,11,1.8786272797917516,1.8094353527438827,0.06919192704786892,1,-71.70306223630905,-73.45339006185532,-94.24658959381007,-95.16661429478191,12,12
Who haven't these associations discovered they could annoy?,Who haven't these associations discovered what could annoy?,syntax,island_effects,wh_island,True,True,False,False,12,1.0900099281486533,0.9748807468674201,0.11512918128123317,1,-73.18840985372663,-74.50991540029645,-84.08850913521316,-84.25872286897065,10,10
Who can't some universities forget they aggravated?,Who can't some universities forget what aggravated?,syntax,island_effects,wh_island,True,True,False,False,13,0.09069695574282832,0.28683263944768256,-0.19613568370485424,0,-73.24205982685089,-71.64705240726471,-74.05833242853635,-74.22854616229385,9,9
What shouldn't these guys remember they are climbing down?,What shouldn't these guys remember what are climbing down?,syntax,island_effects,wh_island,True,True,False,False,14,2.250731906967665,2.1721290867523093,0.0786028202153557,1,-57.91372649371624,-58.948571249842644,-82.67177747036055,-82.84199120411805,11,11
Who shouldn't Janet know she doesn't reveal?,Who shouldn't Janet know who doesn't reveal?,syntax,island_effects,wh_island,True,True,False,False,15,2.136557650608131,2.187286381632519,-0.05072873102438802,0,-57.75063610682264,-57.95235977973789,-79.11621261290395,-79.82522359606308,10,10
What is Connie remembering she can't see?,What is Connie remembering who can't see?,syntax,island_effects,wh_island,True,True,False,False,16,1.803098589222112,1.711482305771145,0.09161628345096706,1,-50.483710169792175,-52.01726770401001,-66.71159747279118,-67.42060845595032,9,9
What was this actor figuring out she is scanning?,What was this actor figuring out who is scanning?,syntax,island_effects,wh_island,True,True,False,False,17,1.5708970393812636,1.8577459564532801,-0.28684891707201654,0,-62.350791215896606,-60.19131302833557,-78.05976160970924,-78.76877259286837,10,10
What isn't Dawn revealing she couldn't complain about?,What isn't Dawn revealing who couldn't complain about?,syntax,island_effects,wh_island,True,True,False,False,18,1.9738946420808943,1.8660788338278138,0.10781580825308046,1,-68.87063373159617,-70.7656186055392,-90.58347479448601,-91.29248577764515,11,11
Who couldn't Helen conceal she shouldn't leave?,Who couldn't Helen conceal who shouldn't leave?,syntax,island_effects,wh_island,True,True,False,False,19,1.4659973148555125,1.6585061338370592,-0.1925088189815467,0,-65.83199178054929,-64.61591457389295,-80.49196492910441,-81.20097591226354,10,10
What hadn't Pamela investigated she admired?,What hadn't Pamela investigated who admired?,syntax,island_effects,wh_island,True,True,False,False,20,1.7395583658398852,1.3337933271918843,0.40576503864800095,1,-58.10195119678974,-62.05708248913288,-72.01841812350882,-72.72742910666796,8,8
Who wasn't Margaret figuring out she questioned?,Who wasn't Margaret figuring out who questioned?,syntax,island_effects,wh_island,True,True,False,False,21,2.0997613046553756,2.208858907359431,-0.10909760270405533,0,-57.75271372497082,-57.47984628379345,-76.6505654668692,-77.35957645002833,9,9
Who would that senator realize she was listening to?,Who would that senator realize who was listening to?,syntax,island_effects,wh_island,True,True,False,False,22,1.471697835553607,1.485992405706564,-0.014294570152957098,0,-60.269003957509995,-60.83506923913956,-74.98598231304607,-75.6949932962052,10,10
Who should Rhonda find out she hugs?,Who should Rhonda find out who hugs?,syntax,island_effects,wh_island,True,True,False,False,23,1.7528786549472655,2.26113937135134,-0.5082607164040744,0,-63.061493158340454,-59.196157693862915,-78.83740105286584,-79.54641203602498,9,9
What isn't Keith remembering he hasn't cleaned?,What isn't Keith remembering who hasn't cleaned?,syntax,island_effects,wh_island,True,True,False,False,24,1.8246888692132885,1.7646135271575119,0.06007534205577669,1,-63.631527735386044,-65.64158363454044,-81.87841642751893,-83.28771890611556,10,10
Who hasn't Ann known she works with?,Who hasn't Ann known who works with?,syntax,island_effects,wh_island,True,True,False,False,25,1.6348356452665769,1.669417627103221,-0.03458198183664418,0,-54.502478163689375,-54.90025131031871,-69.21599897108857,-69.9250099542477,9,9
What was Candice finding out she will mess up?,What was Candice finding out who will mess up?,syntax,island_effects,wh_island,True,True,False,False,26,2.002592193093278,2.1782190530336396,-0.17562685994036142,0,-63.4416885972023,-62.218804121017456,-85.47020272122836,-86.1792137043875,11,11
What was Linda concealing she hadn't fixed?,What was Linda concealing who hadn't fixed?,syntax,island_effects,wh_island,True,True,False,False,27,2.0984036231358387,2.0504303518900797,0.04797327124575901,1,-64.67832586169243,-65.86706955730915,-85.66236209305082,-86.37137307620995,10,10
Who were the boys revealing they wouldn't impress?,Who were the boys revealing who wouldn't impress?,syntax,island_effects,wh_island,True,True,False,False,28,2.0073160454522894,1.8800737932725469,0.1272422521797425,1,-58.34270911663771,-60.53515633940697,-78.4158695711606,-79.33589427213244,10,10
Who hasn't Emily known she won't forget?,Who hasn't Emily known who won't forget?,syntax,island_effects,wh_island,True,True,False,False,29,2.086483279483687,2.0127558709007203,0.07372740858296689,1,-57.18377768620849,-58.63006275519729,-78.04861048104536,-78.75762146420449,10,10
What could Amelia figure out she has left?,What could Amelia figure out who has left?,syntax,island_effects,wh_island,True,True,False,False,30,1.9445997191827646,1.9917949842827214,-0.04719526509995675,0,-52.25766313076019,-52.541916728019714,-69.75906060340508,-70.46807158656421,9,9
Who won't Barbara investigate she had stunned?,Who won't Barbara investigate what had stunned?,syntax,island_effects,wh_island,True,True,False,False,31,1.0429453150144166,1.2430563323390043,-0.2001110173245877,0,-66.24487245082855,-64.40307331085205,-75.6313802859583,-75.59058030190309,9,9
Who wouldn't Randolf learn he revealed?,Who wouldn't Randolf learn who revealed?,syntax,island_effects,wh_island,True,True,False,False,32,1.0816738800465941,1.1319965192784847,-0.05032263923189051,0,-70.34783591330051,-71.30423463881016,-80.08290083371986,-81.49220331231652,9,9
Who does Chad remember he did talk to?,Who does Chad remember who did talk to?,syntax,island_effects,wh_island,True,True,False,False,33,1.5456058576409883,1.736520303708477,-0.19091444606748875,0,-53.72827899456024,-53.4193514585495,-67.63873171332914,-69.0480341919258,9,9
Who hadn't Deborah revealed she can scare?,Who hadn't Deborah revealed what can scare?,syntax,island_effects,wh_island,True,True,False,False,34,0.940093271622012,0.9576561501162044,-0.01756287849419247,0,-68.61786298453808,-68.41899709403515,-77.07870242913619,-77.03790244508099,9,9
What hadn't Victoria learned she runs around?,What hadn't Victoria learned who runs around?,syntax,island_effects,wh_island,True,True,False,False,35,1.2618841834407324,1.6021323338081588,-0.3402481503674264,0,-62.41022854298353,-60.05700617283583,-73.76718619395012,-74.47619717710926,9,9
Who is Caroline learning she should cure?,Who is Caroline learning who should cure?,syntax,island_effects,wh_island,True,True,False,False,36,1.074751266445995,1.3386963572974295,-0.26394509085143447,0,-58.149667501449585,-56.74711775779724,-66.74767763301755,-67.45668861617668,8,8
What hasn't Eric discovered he is bringing?,What hasn't Eric discovered who is bringing?,syntax,island_effects,wh_island,True,True,False,False,37,1.4231161586996626,1.5108331626064393,-0.08771700390677672,0,-56.87918654642999,-57.49903598986566,-69.68723197472696,-71.09653445332361,9,9
