sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
A lady has remembered who the actors conceal.,A lady has remembered that the actors conceal.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,0,1.1423310678667127,1.365170619334249,-0.2228395514675363,0,-61.33401370048523,-57.33018136024475,-71.61499331128564,-69.61671693425299,9,9
Teenagers know what all ladies haven't examined.,Teenagers know that all ladies haven't examined.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,1,2.166943797593825,2.3435416272841025,-0.17659782969027749,0,-63.79222632944584,-60.77778262272477,-85.46166430538409,-84.2131988955658,10,10
Dancers hadn't figured out who the actress didn't reveal.,Dancers hadn't figured out that the actress didn't reveal.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,2,2.8303669557345494,2.7477767769738386,0.08259017876071084,1,-68.26931230118498,-67.34470824804157,-105.06408272573412,-103.06580634870147,13,13
All guys find out who some patient was scaring.,All guys find out that some patient was scaring.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,3,1.8769504673695705,1.5369390418897344,0.3400114254798361,1,-65.48315584659576,-67.22500514984131,-86.12961098766104,-84.13133461062839,11,11
Nina has learned who most men sound like.,Nina has learned that most men sound like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,4,1.5477534852026138,1.7252505478548783,-0.1774970626522645,0,-61.02857732772827,-57.255330324172974,-76.50611217975441,-74.50783580272176,10,10
Kirsten doesn't conceal what that man wasn't driving to.,Kirsten doesn't conceal that that man wasn't driving to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,5,2.469201671779428,2.266971115021891,0.2022305567575371,1,-71.76304977573454,-73.34581216052175,-106.33187318064654,-105.08340777082822,14,14
The boy was figuring out who some women shouldn't listen to.,The boy was figuring out that some women shouldn't listen to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,6,2.7004379335125615,2.650679821746011,0.04975811176655043,1,-60.25769078731537,-58.90626986324787,-95.36338392297867,-93.36510754594602,13,13
Sarah discovers what some pedestrian had examined.,Sarah discovers that some pedestrian had examined.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,7,1.1411870470150731,1.483628174843954,-0.3424411278288808,0,-64.0259690284729,-60.03797459602356,-73.15546540459349,-71.90699999477519,8,8
Sarah should forget who some waiter dislikes.,Sarah should forget that some waiter dislikes.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,8,2.1272217126263198,2.1845868227774634,-0.05736511015114365,0,-64.33317017555237,-61.818607807159424,-83.47816558918925,-81.47988921215659,9,9
Janice hasn't learned what this offspring didn't examine.,Janice hasn't learned that this offspring didn't examine.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,9,2.38907617360834,2.373128525083319,0.015947648525020952,1,-71.63529148511589,-70.57819785759784,-100.30420556841597,-99.05574015859767,12,12
Wayne has revealed who most hospitals admired.,Wayne has revealed that most hospitals admired.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,10,1.3895628545036294,1.9808069798355759,-0.5912441253319465,0,-70.8142466545105,-63.494773149490356,-83.32031234504316,-81.32203596801054,9,9
Those teenagers realize who all guests flee from.,Those teenagers realize that all guests flee from.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,11,1.045510278484127,1.0771723028418845,-0.031662024357757446,0,-71.72152638435364,-69.4382917881012,-81.13111889071078,-79.13284251367816,9,9
George forgets what some car has looked like.,George forgets that some car has looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,12,1.770976728998494,1.66052027514435,0.11045645385414393,1,-62.64380621910095,-62.4999053478241,-80.35357350908589,-79.1051080992676,10,10
Some child would conceal who most guys are listening to.,Some child would conceal that most guys are listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,13,1.1024773202875466,1.1814185061673934,-0.07894118587984678,0,-73.86154359579086,-70.9949141740799,-85.98879411895388,-83.99051774192122,11,11
The cashier wouldn't figure out what a person hasn't arrived at.,The cashier wouldn't figure out that a person hasn't arrived at.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,14,2.821243361602482,2.572679734551961,0.24856362705052115,1,-69.56010001339018,-72.04008900932968,-111.87875043742741,-110.63028502760909,15,15
Valerie discovers what most dancers referenced.,Valerie discovers that most dancers referenced.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,15,1.7473010847977335,2.0394686749908075,-0.29216759019307403,0,-69.49932146072388,-65.91351532936096,-83.47773013910574,-82.22926472928742,8,8
Some dancers discover who that guy works with.,Some dancers discover that that guy works with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,16,1.4674560313063283,1.5889871575063301,-0.12153112620000184,0,-60.41660261154175,-57.324546098709106,-73.6237068932987,-71.62543051626608,9,9
Some children did figure out what these dogs resemble.,Some children did figure out that these dogs resemble.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,17,1.9811488088916662,1.634221023917982,0.34692778497368426,1,-62.0437992811203,-64.26461172103882,-81.85528737003696,-80.60682196021864,10,10
Becca figures out what the waiter has dropped by.,Becca figures out that the waiter has dropped by.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,18,2.131877793159868,2.022280685396954,0.10959710776291365,1,-66.1897325515747,-66.14683532714844,-89.64038827633325,-88.39192286651493,11,11
That doctor had remembered who the actors revealed.,That doctor had remembered that the actors revealed.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,19,1.2578794301178138,1.4164310276787608,-0.15855159756094706,0,-59.779661417007446,-56.35442066192627,-71.10057628806777,-69.10229991103512,9,9
A lot of women remember what all adults drop by.,A lot of women remember that all adults drop by.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,20,1.565341660642911,1.6764601406693591,-0.1111184800264482,0,-63.97579464316368,-61.50502595305443,-81.1945529102357,-79.94608750041738,11,11
Amanda remembered who that driver returned to.,Amanda remembered that that driver returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,21,1.4979678458084829,1.5676326260730837,-0.06966478026460088,0,-57.97056829929352,-55.345308899879456,-71.45227891156986,-69.45400253453721,9,9
Steve wasn't concealing what some popsicle resembled.,Steve wasn't concealing that some popsicle resembled.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,22,2.455437528288746,2.4476428346396593,0.0077946936490866925,1,-76.74744421243668,-75.58472043275833,-103.75725702361288,-102.50879161379459,11,11
The Clintons discovered what a girl can wear.,The Clintons discovered that a girl can wear.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,23,1.1485793651536653,1.1091449993973521,0.039434365756313206,1,-61.43154692649841,-60.53799080848694,-71.7687612128814,-70.5202958030631,9,9
Connie hadn't investigated what a lot of women examine.,Connie hadn't investigated that a lot of women examine.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,24,2.6511231597395857,2.5848251152713693,0.06629804446821641,1,-67.04859011247754,-66.59570123627782,-98.86206802935257,-97.61360261953425,12,12
That government remembers who a man wouldn't complain about.,That government remembers that a man wouldn't complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,25,2.3265993706824974,2.404032026163683,-0.07743265548118572,0,-59.04121474456042,-56.19117915723473,-84.6338078220679,-82.63553144503524,11,11
Most people forgot who most teenagers wouldn't complain about.,Most people forgot that most teenagers wouldn't complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,26,2.4355028753829284,2.6691900491332543,-0.23368717375032588,0,-66.02603473514318,-61.457199446856976,-92.8165663643554,-90.81828998732277,11,11
Marcus had remembered who some lady disliked.,Marcus had remembered that some lady disliked.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,27,1.0194663298360815,1.4071404796684028,-0.3876741498323213,0,-61.136356353759766,-56.03668677806854,-69.29208699244842,-67.29381061541577,8,8
Alexander discovers who this organization can conceal.,Alexander discovers that this organization can conceal.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,28,0.8011990944989584,1.3728100339631268,-0.5716109394641684,0,-65.50607252120972,-58.934908628463745,-71.91566527720138,-69.91738890016876,8,8
A library is concealing who these teenagers sound like.,A library is concealing that these teenagers sound like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,29,1.1360659678579892,1.5026496489365193,-0.3665836810785301,0,-81.18120098114014,-75.15050411224365,-93.67792662757802,-91.67965025054536,11,11
Kathleen did learn who some boys will talk about.,Kathleen did learn that some boys will talk about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,30,2.325620802284694,2.5071871181483516,-0.18156631586365757,0,-67.69744277000427,-63.52037060260773,-95.6048923974206,-93.60661602038795,12,12
A waitress could learn what some woman is concealing.,A waitress could learn that some woman is concealing.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,31,2.0818950542231263,2.1454640806009233,-0.06356902637779704,0,-68.78964638710022,-66.84192168712616,-91.69049198355461,-90.44202657373631,11,11
Elaine had remembered who this girl does care for.,Elaine had remembered that this girl does care for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,32,1.709044985849811,1.8402574890816084,-0.13121250323179745,0,-66.960604429245,-63.5189905166626,-85.76009927359291,-83.76182289656029,11,11
Sherry is remembering who that drawing looks like.,Sherry is remembering that that drawing looks like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,33,1.6243430111853514,1.760958231462817,-0.13661522027746553,0,-61.28508323431015,-57.92065465450287,-77.52851334616366,-75.53023696913104,10,10
Diane finds out who a lot of photographs look like.,Diane finds out that a lot of photographs look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,34,2.6393761720566005,2.484415080750916,0.15496109130568447,1,-60.28589642047882,-60.14715313911438,-91.95841048515803,-89.96013410812537,12,12
Governments investigate who those patients find.,Governments investigate that those patients find.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,35,0.9630884673969149,1.518550392626537,-0.555461925229622,0,-66.00808477401733,-59.566112995147705,-73.71279251319265,-71.71451613616,8,8
That customer was concealing who that teacher reveals.,That customer was concealing that that teacher reveals.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,36,1.0368018627412254,1.2504636144575159,-0.21366175171629043,0,-77.13326025009155,-72.998366355896,-87.50127887750381,-85.50300250047115,10,10
Kendra knows who that legislature respects.,Kendra knows that that legislature respects.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,37,1.1113535865987565,1.1218310817536903,-0.010477495154933791,0,-63.31651949882507,-61.23442316055298,-72.20734819161513,-70.2090718145825,8,8
Diana will remember who these dancers respected.,Diana will remember that these dancers respected.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,38,2.1753718354937286,2.278882437774728,-0.10351060228099929,0,-58.40828585624695,-55.4784140586853,-77.9866323756905,-75.98835599865785,9,9
Rebecca discovers who all skateboards aren't scaring.,Rebecca discovers that all skateboards aren't scaring.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,39,3.274320359401971,3.565986111359995,-0.2916657519580239,0,-74.34181385487318,-68.84354845434427,-113.63365816769684,-111.63538179066421,12,12
Patricia would realize who many hospitals might fire.,Patricia would realize that many hospitals might fire.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,40,2.330357944331567,2.8455856054335413,-0.5152276611019744,0,-66.79192209243774,-59.641369104385376,-90.09550153575341,-88.09722515872079,10,10
Regina won't learn who all children argue about.,Regina won't learn that all children argue about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,41,2.3986904165614416,2.340781608432097,0.057908808129344624,1,-61.95903837680817,-60.5977588891983,-88.34463295898402,-86.34635658195137,11,11
Rodney investigates what some customers go to.,Rodney investigates that some customers go to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,42,1.9848452744005871,1.835047041096497,0.14979823330409014,1,-59.35611343383789,-59.45583212375641,-77.21972090344318,-75.97125549362488,9,9
All hospitals were investigating who that boy had cured.,All hospitals were investigating that that boy had cured.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,43,1.662856828093163,1.6562135065481953,0.006643321544967717,1,-65.36122846603394,-63.42938530445099,-81.98979674696557,-79.99152036993294,10,10
Peter wasn't learning who most doctors respect.,Peter wasn't learning that most doctors respect.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,44,1.6843213993517483,1.7313322952584764,-0.047010895906728134,0,-60.20768881961703,-57.78631437942386,-75.36658141378277,-73.36830503675014,9,9
Anne isn't forgetting who a paralysis would scare.,Anne isn't forgetting that a paralysis would scare.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,45,1.602115318773454,1.6927295517595837,-0.0906142329861297,0,-67.5589992403984,-64.65458053350449,-83.58015242813295,-81.58187605110032,10,10
Richard knew who the bank talks about.,Richard knew that the bank talks about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,46,1.3628427512051404,1.6794749891970238,-0.31663223799188334,0,-50.77120530605316,-46.23987102508545,-61.673947315694285,-59.67567093866164,8,8
Patricia couldn't reveal who sketches have looked like.,Patricia couldn't reveal that sketches have looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,47,2.55736246955351,2.788017855756638,-0.23065538620312775,0,-68.54801165685058,-64.01252603158355,-96.67899882193919,-94.68072244490656,11,11
Some museums discover who many men boast about.,Some museums discover that many men boast about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,48,1.2906702518713442,1.6186150179876602,-0.32794476611631596,0,-68.4667694568634,-63.516990184783936,-80.0828017237055,-78.08452534667288,9,9
These actors conceal what those analyses talked about.,These actors conceal that those analyses talked about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,49,1.8514839790773232,1.4623587985080317,0.38912518056929146,1,-66.7052258849144,-68.95888710021973,-83.3685816966103,-82.12011628679201,9,9
All pedestrians hadn't realized who those prints looked like.,All pedestrians hadn't realized that those prints looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,50,2.3434338739970944,2.4282127442048473,-0.08477887020775299,0,-68.56385258585215,-65.63300863653421,-94.34162519982019,-92.34334882278753,11,11
The Clintons do investigate what a lot of people aren't wearing.,The Clintons do investigate that a lot of people aren't wearing.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,51,2.1071882122750787,2.0284668466459417,0.07872136562913701,1,-73.39911760948598,-73.17402995284647,-100.792564369062,-99.54409895924371,13,13
Some girls remember who that driver is listening to.,Some girls remember that that driver is listening to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,52,1.5935864928071084,1.5657088615888284,0.02787763121828002,1,-56.76027727127075,-55.0407772064209,-72.69614219934184,-70.69786582230918,10,10
Tracy found out who this child cared for.,Tracy found out that this child cared for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,53,2.7062332283176347,2.3946239875164563,0.31160924080117836,1,-51.708042442798615,-52.82585847377777,-78.77037472597496,-76.77209834894234,10,10
Chad shouldn't conceal who an actress works with.,Chad shouldn't conceal that an actress works with.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,54,1.1651083070039605,1.1648528176265607,0.00025548937739983124,1,-76.54408963769674,-74.54862364381552,-89.36028101474031,-87.36200463770768,11,11
Sandra had revealed what customers had biked to.,Sandra had revealed that customers had biked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,55,1.656774670939936,1.87305377746452,-0.21627910652458393,0,-73.32803130149841,-69.70049571990967,-91.55255268183771,-90.30408727201939,11,11
The Borgias haven't found out what some legislature liked.,The Borgias haven't found out that some legislature liked.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,56,1.9698079885973645,1.84863559101836,0.12117239757900444,1,-75.47945112735033,-75.68505448848009,-99.1171469905187,-97.86868158070041,12,12
These companies conceal who many waiters hadn't returned to.,These companies conceal that many waiters hadn't returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,57,1.1715390821123581,1.3202324870542437,-0.14869340494188554,0,-84.61194705963135,-80.82934982329607,-98.67041604497965,-96.672139667947,12,12
A lady isn't concealing who a lot of waiters care for.,A lady isn't concealing that a lot of waiters care for.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,58,1.9240588230007936,2.0022619551327923,-0.0782031321319987,0,-84.03260139655322,-80.86127803754061,-112.89348374156512,-110.8952073645325,15,15
Larry has learned what a drawing had looked like.,Larry has learned that a drawing had looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,59,1.8436326525768691,1.3708486111182026,0.4727840414586666,1,-56.844401717185974,-60.323776721954346,-75.28072824295467,-74.03226283313637,10,10
Phillip didn't realize who actors returned to.,Phillip didn't realize that actors returned to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,60,2.087747028323534,2.289180589140929,-0.20143356081739494,0,-62.16333205997944,-58.150720074772835,-83.04080234321478,-81.04252596618213,10,10
The Borgias know what a pedestrian goes to.,The Borgias know that a pedestrian goes to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,61,1.5592447322781453,1.464600437008596,0.0946442952695492,1,-62.76246404647827,-62.46044158935547,-78.35491136925972,-77.10644595944143,10,10
Theresa didn't conceal who these paintings look like.,Theresa didn't conceal that these paintings look like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,62,2.249369241831692,2.252913353488974,-0.0035441116572818565,0,-64.06094799004495,-62.023686384782195,-88.80400965019356,-86.80573327316091,11,11
All ladies discover who all women complain about.,All ladies discover that all women complain about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,63,1.4345086991792344,1.4985827227096233,-0.06407402353038893,0,-62.047139406204224,-59.47219681739807,-74.95771769881733,-72.95944132178468,9,9
Connie was forgetting who many waiters talked to.,Connie was forgetting that many waiters talked to.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,64,1.3069519068029571,1.8048636071103359,-0.49791170030737875,0,-74.91663992404938,-67.44133484363556,-89.2931108988819,-87.29483452184925,11,11
Mitchell conceals what some photograph looked like.,Mitchell conceals that some photograph looked like.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,65,2.0994613554114694,2.199042371421217,-0.09958101600974745,0,-71.74523448944092,-69.50095891952515,-92.73984804355561,-91.49138263373732,10,10
Theodore investigates who that customer talks about.,Theodore investigates that that customer talks about.,syntax,filler_gap_dependency,wh_vs_that_with_gap,True,False,False,False,66,1.728671958903037,1.778573905254474,-0.049901946351436965,0,-64.43639051914215,-61.988996624946594,-79.99443814926948,-77.99616177223686,9,9
