sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
It's himself that this cashier attacked.,It's himself that attacked this cashier.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,0,1.190115012172795,1.4679556728508107,-0.2778406606780157,0,-55.22094905376434,-52.7203831076622,-65.9319841633195,-65.9319841633195,9,9
It's herself that Andrea attacked.,It's herself that attacked Andrea.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,1,1.0710774288619984,1.0486850877931855,0.022392341068812938,1,-45.574500262737274,-45.731246650218964,-53.07204226477126,-53.07204226477126,7,7
It's herself that Sharon talked about.,It's herself that talked about Sharon.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,2,1.5716756492730442,1.5302840232726398,0.04139162600040436,1,-45.80337059497833,-46.13450360298157,-58.376775789162686,-58.376775789162686,8,8
It's himself that Todd described.,It's himself that described Todd.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,3,0.9396696933377798,0.7238641287298871,0.21580556460789269,1,-44.202384889125824,-45.71302384138107,-50.78007274249028,-50.78007274249028,7,7
It's themselves that some spotlights astounded.,It's themselves that astounded some spotlights.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,4,1.5802310102430568,1.8096514814344657,-0.22942047119140896,0,-66.59331572055817,-64.2991110086441,-82.39562582298873,-82.39562582298876,10,10
It's herself who Karen criticized.,It's herself who criticized Karen.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,5,0.8713796834216713,1.5237145778744474,-0.6523348944527761,0,-48.97050613164902,-44.404161870479584,-55.070163915600716,-55.070163915600716,7,7
It's itself that some ice isn't stunning.,It's itself that isn't stunning some ice.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,6,1.3855710314568939,1.2813004988227845,0.10427053263410935,1,-58.76673720031977,-59.80944252666086,-72.6224475148887,-72.6224475148887,10,10
It's himself who Robert discusses.,It's himself who discusses Robert.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,7,0.360642197198809,1.3546806087479675,-0.9940384115491585,0,-51.77339905500412,-44.815130174160004,-54.29789443539578,-54.297894435395776,7,7
It's herself who Judy wasn't firing.,It's herself who wasn't firing Judy.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,8,1.411180910802642,1.4423696818278162,-0.031188771025174145,0,-55.873500294052064,-55.5928013548255,-68.57412849127584,-68.57412849127584,9,9
It's herself that Carmen won't stun.,It's herself that won't stun Carmen.,syntax_semantics,binding,principle_A_reconstruction,True,False,False,True,9,1.1033762803269522,1.3345058430161505,-0.23112956268919826,0,-58.81200331449509,-56.7318372502923,-68.74238983743766,-68.74238983743766,9,9
