sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Eric imagines himself taking every rug.,Eric imagines himself took every rug.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,0,1.744023113154725,1.862585076457922,-0.1185619633031969,0,-62.680073499679565,-60.94919526576996,-76.63225840491737,-75.84987587743333,8,8
Stacy imagines herself praising this actress.,Stacy imagines herself praises this actress.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,1,2.423860605331214,2.1416646031715345,0.28219600215967944,1,-66.59516942501068,-68.77751803398132,-88.4099148729916,-88.05249946252513,9,9
All pedestrians think about themselves exploring museums.,All pedestrians think about themselves explored museums.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,2,1.2903568240904768,1.2562550838787168,0.034101740211760045,1,-64.10159945487976,-64.802011013031,-74.42445404760358,-74.85205168406074,8,8
Cheryl is forgetting about herself thinking about Beverly.,Cheryl is forgetting about herself thought about Beverly.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,3,1.7774482790881336,1.5230136461027102,0.25443463298542346,1,-73.51473769545555,-74.83062958717346,-93.06666876542502,-91.58377969430327,11,11
Some guests imagine themselves exploring a library.,Some guests imagine themselves explored a library.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,4,1.8139634106307128,1.8633935865604627,-0.049430175929749964,0,-57.75174343585968,-57.783899664878845,-72.26345072090538,-72.69104835736255,8,8
Tonya is thinking about herself listening to Andrew.,Tonya is thinking about herself listened to Andrew.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,5,1.7224898056790494,1.3579256215959277,0.36456418408312175,1,-60.56522533297539,-64.68694984912872,-77.79012338976588,-78.266206065088,10,10
Christina hasn't thought about herself noticing Sheila.,Christina hasn't thought about herself notices Sheila.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,6,2.632383003000899,2.168144777697455,0.46423822530344383,1,-62.53740706946701,-67.36770418193191,-88.861237099476,-89.04915195890646,10,10
Ann wouldn't forget about herself passing banks.,Ann wouldn't forget about herself passed banks.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,7,2.008126837990861,1.6230347249095967,0.38509211308126434,1,-58.66941176354885,-60.90639863908291,-76.7425533054666,-75.51371116326928,9,9
These patients think about themselves concealing that girl.,These patients think about themselves concealed that girl.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,8,2.0860887191131186,1.0286296030109459,1.0574591161021727,1,-64.33771324157715,-63.55055594444275,-85.19860043270833,-72.80822237154126,10,9
That association is forgetting about itself impressing Renee.,That association is forgetting about itself impresses Renee.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,9,1.758804135132222,1.240737193022108,0.5180669421101138,1,-81.34992372989655,-84.48125469684601,-100.69676921635099,-98.1293638200892,11,11
Some teachers imagine themselves bringing many carriages.,Some teachers imagine themselves brought many carriages.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,10,2.149541307194912,2.076086488783239,0.073454818411673,1,-63.63364827632904,-62.574472427368164,-82.97952004108325,-81.25925082641731,9,9
Stacy won't imagine herself biking to all malls.,Stacy won't imagine herself biked to all malls.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,11,1.499191872907421,1.8206342826255149,-0.3214424097180939,0,-81.55404129624367,-83.8588527739048,-98.0451518982253,-105.70646416541098,11,12
Most men forget about themselves climbing down the ladder.,Most men forget about themselves climb down the ladder.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,12,2.534161426813779,2.343215046971795,0.19094637984198393,1,-55.49475574493408,-56.821503043174744,-80.83637001307187,-80.2536535128927,10,10
Paula hasn't forgotten about herself complaining about Deborah.,Paula hasn't forgotten about herself complained about Deborah.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,13,2.7298914035875184,2.5298494244678436,0.2000419791196748,1,-64.42798474244773,-66.60371318273246,-94.45679018191043,-94.43205685187874,11,11
Steven doesn't think about himself listening to Theresa.,Steven doesn't think about himself listened to Theresa.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,14,2.0295873395066963,1.889441941591673,0.14014539791502334,1,-57.484628051519394,-59.362164705991745,-77.78050144658636,-78.25658412190847,10,10
The schools think about themselves irritating Paula.,The schools think about themselves irritated Paula.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,15,0.9145621393315118,1.1953351470241707,-0.2807730076926589,0,-62.20041370391846,-59.880847096443176,-69.51691081857055,-69.44352827263654,8,8
Gregory had forgotten about himself talking to Elaine.,Gregory had forgotten about himself talked to Elaine.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,16,2.5278350837360137,2.4763079638016676,0.05152711993434611,1,-58.41829860210419,-60.45689809322357,-83.69664943946432,-85.21997773124025,10,10
Kevin wasn't forgetting about himself breaking a lot of unicycles.,Kevin wasn't forgetting about himself breaks a lot of unicycles.,syntax/semantics,binding,principle_A_case_2,True,True,False,False,17,2.9790050267907975,2.8078428939524787,0.17116213283831883,1,-78.72642936743796,-81.83294084109366,-120.43249974250912,-121.14274135642836,14,14
