sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_slor,bad_slor,slor_diff,correct,good_model_logprob,bad_model_logprob,good_unigram_logprob,bad_unigram_logprob,good_num_tokens,bad_num_tokens
Those radii have scared that teenager.,Those radii has scared that teenager.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,0,0.4671120519045928,0.5005181695707712,-0.0334061176661784,0,-67.22484087944031,-68.15159773826599,-70.96173729467705,-72.15574309483216,8,8
This goose isn't bothering Edward.,This goose weren't bothering Edward.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,1,2.142094303966985,1.6897001367412972,0.4523941672256879,1,-44.51259552594274,-49.54439451545477,-59.50725565371164,-61.37229547264385,7,7
The axes haven't stunned that teenager.,The axes hasn't stunned that teenager.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,2,0.9124313831641793,1.062066267987202,-0.14963488482302267,0,-60.12688636779785,-60.08629342727363,-67.42633743311129,-68.58282357117125,8,8
The radius is boring Carla.,The radius were boring Carla.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,3,2.2863941221063513,1.7697315460411827,0.5166625760651686,1,-44.269819021224976,-49.17740511894226,-60.274577875969435,-61.56552594123054,7,7
All hypotheses have hurt Beth.,All hypotheses has hurt Beth.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,4,0.932811025524663,0.9122386533906853,0.020572372133977668,1,-47.59993100166321,-48.91737103462219,-53.196797154811186,-54.390802954966304,6,6
That woman isn't irritating Dennis.,That woman weren't irritating Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,5,2.76585793610865,2.4050051894848017,0.3608527466238485,1,-38.8734885151498,-43.264497560448945,-58.234494067910354,-60.09953388684256,7,7
An alumnus doubts every sweater flattens.,An alumnus doubt every sweater flattens.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,6,2.132199831231284,2.06716446787006,0.06503536336122417,1,-80.08147597312927,-78.18274593353271,-101.40347428544212,-98.85439061223332,10,10
The people weren't boycotting those mountains.,The people isn't boycotting those mountains.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,7,3.323932417776354,2.838445179374506,0.48548723840184804,1,-46.12839910387993,-48.632744430564344,-76.04379086386712,-74.1787510449349,9,9
These hypotheses embarrass Dennis.,These hypotheses embarrasses Dennis.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,8,1.0134976204151755,1.7027400496553031,-0.6892424292401276,0,-48.4159369468689,-51.40974187850952,-53.483425048944774,-61.62618217644134,5,6
Men have compromised.,Men has compromised.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,9,2.0718048342789324,2.0527071665618237,0.019097667717108635,1,-26.236409068107605,-27.506805539131165,-34.523628405223334,-35.71763420537846,4,4
All radii weren't upsetting every bank.,All radii wasn't upsetting every bank.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,10,0.9948403375339707,0.9844578190626502,0.010382518471320545,1,-73.24136965721846,-72.17615333385766,-82.19493269502419,-81.03627370542151,9,9
Some parentheses scare these adults.,Some parentheses scares these adults.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,11,1.4238517106672113,1.6126026772190063,-0.18875096655179502,0,-49.576563596725464,-50.34408617019653,-58.11967386072873,-60.01970223351057,6,6
Some analyses weren't astounding this actress.,Some analyses wasn't astounding this actress.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,12,1.4878178649640645,1.4197083271528115,0.06810953781125306,1,-61.846043065190315,-61.232260378077626,-73.74858598490283,-72.58992699530012,8,8
Many people have hidden away.,Many people has hidden away.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,13,2.6308695545810443,2.222617883728296,0.4082516708527484,1,-30.13031816482544,-33.773833990097046,-45.915535492311705,-47.10954129246682,6,6
Mice are hurting a waiter.,Mice was hurting a waiter.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,14,1.2515509245441112,1.1978539087168403,0.05369701582727093,1,-43.013136982917786,-42.59663271903992,-51.773993454726565,-50.9816100800578,7,7
Hypotheses haven't astounded this hospital.,Hypotheses hasn't astounded this hospital.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,15,1.735656404773198,1.9320421862691433,-0.19638578149594532,0,-73.70120116882026,-72.89382949192077,-91.05776521655224,-92.2142513546122,10,10
A lot of men have laughed.,A lot of men has laughed.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,True,True,False,False,16,2.582377722042398,2.2354487612290748,0.34692896081332325,1,-28.481053292751312,-32.1035618185997,-46.5576973470481,-47.75170314720322,7,7
