sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Even Suzanne has really joked around.,Even Suzanne has ever joked around.,semantics,npi_licensing,npi_present_1,True,True,False,False,0,-51.25511169433594,-51.64594650268555,1
Even many teenagers clearly boycott those legislatures.,Even many teenagers ever boycott those legislatures.,semantics,npi_licensing,npi_present_1,True,True,False,False,1,-63.06066131591797,-60.69518280029297,0
Even every cashier had clearly found out who hasn't sung.,Even every cashier had ever found out who hasn't sung.,semantics,npi_licensing,npi_present_1,True,True,False,False,2,-81.18618774414062,-76.30271911621094,0
Even Mark might often irritate the pedestrians.,Even Mark might ever irritate the pedestrians.,semantics,npi_licensing,npi_present_1,True,True,False,False,3,-60.76344299316406,-62.86510467529297,1
Even Tara had really baked.,Even Tara had ever baked.,semantics,npi_licensing,npi_present_1,True,True,False,False,4,-45.2603759765625,-45.35865783691406,1
Even these trucks have often slowed.,Even these trucks have ever slowed.,semantics,npi_licensing,npi_present_1,True,True,False,False,5,-44.22239685058594,-43.22740936279297,0
Even Deanna did also require Rodney to disappear.,Even Deanna did ever require Rodney to disappear.,semantics,npi_licensing,npi_present_1,True,True,False,False,6,-74.78096008300781,-75.36589050292969,1
Even Galileo really climbs down these hills.,Even Galileo ever climbs down these hills.,semantics,npi_licensing,npi_present_1,True,True,False,False,7,-58.9516716003418,-62.613059997558594,1
Even a lot of lamps often brighten.,Even a lot of lamps ever brighten.,semantics,npi_licensing,npi_present_1,True,True,False,False,8,-53.249244689941406,-53.889984130859375,1
Even Brad often convinces John's doctors to debate.,Even Brad ever convinces John's doctors to debate.,semantics,npi_licensing,npi_present_1,True,True,False,False,9,-79.93147277832031,-82.3985366821289,1
Even this carriage also maneuvers.,Even this carriage ever maneuvers.,semantics,npi_licensing,npi_present_1,True,True,False,False,10,-49.15043640136719,-49.35413360595703,1
Even a muffin can certainly blacken.,Even a muffin can ever blacken.,semantics,npi_licensing,npi_present_1,True,True,False,False,11,-59.656166076660156,-58.31163024902344,0
Even Wayne had also answered.,Even Wayne had ever answered.,semantics,npi_licensing,npi_present_1,True,True,False,False,12,-42.22412109375,-42.56658935546875,1
Even that shawl often frays.,Even that shawl ever frays.,semantics,npi_licensing,npi_present_1,True,True,False,False,13,-65.32652282714844,-63.6580696105957,0
Even Susan could also clean this screen.,Even Susan could ever clean this screen.,semantics,npi_licensing,npi_present_1,True,True,False,False,14,-56.53691864013672,-57.95124816894531,1
Even many birds can really bore Kimberley.,Even many birds can ever bore Kimberley.,semantics,npi_licensing,npi_present_1,True,True,False,False,15,-62.99505615234375,-63.549156188964844,1
Even some universities had really communicated.,Even some universities had ever communicated.,semantics,npi_licensing,npi_present_1,True,True,False,False,16,-49.297969818115234,-48.56275177001953,0
Even Alexander should often blink.,Even Alexander should ever blink.,semantics,npi_licensing,npi_present_1,True,True,False,False,17,-48.931034088134766,-48.565528869628906,0
Even these legislatures certainly assembled.,Even these legislatures ever assembled.,semantics,npi_licensing,npi_present_1,True,True,False,False,18,-52.43810272216797,-47.734275817871094,0
Even these drivers do also assemble.,Even these drivers do ever assemble.,semantics,npi_licensing,npi_present_1,True,True,False,False,19,-48.68313980102539,-49.06636047363281,1
Even Patrick also flees from Sherry.,Even Patrick ever flees from Sherry.,semantics,npi_licensing,npi_present_1,True,True,False,False,20,-62.099449157714844,-63.65409851074219,1
Even a boy has also researched all restaurants.,Even a boy has ever researched all restaurants.,semantics,npi_licensing,npi_present_1,True,True,False,False,21,-56.640830993652344,-56.505516052246094,0
Even a hat certainly twisted.,Even a hat ever twisted.,semantics,npi_licensing,npi_present_1,True,True,False,False,22,-46.890769958496094,-44.269073486328125,0
Even Raymond certainly revealed who didn't doubt all teenagers complain.,Even Raymond ever revealed who didn't doubt all teenagers complain.,semantics,npi_licensing,npi_present_1,True,True,False,False,23,-89.37300109863281,-89.39308166503906,1
Even George would clearly wash.,Even George would ever wash.,semantics,npi_licensing,npi_present_1,True,True,False,False,24,-47.288047790527344,-43.755210876464844,0
Even Cynthia had often examined essays.,Even Cynthia had ever examined essays.,semantics,npi_licensing,npi_present_1,True,True,False,False,25,-53.70318603515625,-53.977298736572266,1
Even the Borgias really remember Marla.,Even the Borgias ever remember Marla.,semantics,npi_licensing,npi_present_1,True,True,False,False,26,-66.9646987915039,-63.80945587158203,0
Even the guys often embrace.,Even the guys ever embrace.,semantics,npi_licensing,npi_present_1,True,True,False,False,27,-40.763946533203125,-39.71952819824219,0
Even Danielle also leaves.,Even Danielle ever leaves.,semantics,npi_licensing,npi_present_1,True,True,False,False,28,-41.708065032958984,-44.311363220214844,1
Even a shirt certainly tightens.,Even a shirt ever tightens.,semantics,npi_licensing,npi_present_1,True,True,False,False,29,-54.38600540161133,-52.93402862548828,0
Even some closet really shuts.,Even some closet ever shuts.,semantics,npi_licensing,npi_present_1,True,True,False,False,30,-46.7083625793457,-48.272483825683594,1
Even this teacher can also discover Heather.,Even this teacher can ever discover Heather.,semantics,npi_licensing,npi_present_1,True,True,False,False,31,-52.13566589355469,-52.48576354980469,1
Even Dana had certainly investigated Gary.,Even Dana had ever investigated Gary.,semantics,npi_licensing,npi_present_1,True,True,False,False,32,-58.24439239501953,-54.85624694824219,0
Even Peter has clearly shrugged.,Even Peter has ever shrugged.,semantics,npi_licensing,npi_present_1,True,True,False,False,33,-43.66362380981445,-42.727684020996094,0
Even Ellen also wastes away.,Even Ellen ever wastes away.,semantics,npi_licensing,npi_present_1,True,True,False,False,34,-47.85350799560547,-50.43970489501953,1
Even some cashier had clearly fixed this computer.,Even some cashier had ever fixed this computer.,semantics,npi_licensing,npi_present_1,True,True,False,False,35,-64.32002258300781,-60.887596130371094,0
Even Kevin will also walk through the hospital.,Even Kevin will ever walk through the hospital.,semantics,npi_licensing,npi_present_1,True,True,False,False,36,-48.98768997192383,-50.673011779785156,1
Even Eva had certainly woken up.,Even Eva had ever woken up.,semantics,npi_licensing,npi_present_1,True,True,False,False,37,-52.54077911376953,-49.22534942626953,0
Even a cart clearly chips.,Even a cart ever chips.,semantics,npi_licensing,npi_present_1,True,True,False,False,38,-49.05996322631836,-49.439117431640625,1
Even these cats had really climbed down these steps.,Even these cats had ever climbed down these steps.,semantics,npi_licensing,npi_present_1,True,True,False,False,39,-61.920223236083984,-62.44786834716797,1
Even Jerry also visited these schools.,Even Jerry ever visited these schools.,semantics,npi_licensing,npi_present_1,True,True,False,False,40,-49.381492614746094,-51.93621826171875,1
Even every blouse also crumpled.,Even every blouse ever crumpled.,semantics,npi_licensing,npi_present_1,True,True,False,False,41,-65.52288818359375,-63.31099319458008,0
Even a lot of men had really married.,Even a lot of men had ever married.,semantics,npi_licensing,npi_present_1,True,True,False,False,42,-45.45494842529297,-44.01211166381836,0
Even some hospital can also retaliate.,Even some hospital can ever retaliate.,semantics,npi_licensing,npi_present_1,True,True,False,False,43,-50.4338264465332,-51.210487365722656,1
Even customers really assemble.,Even customers ever assemble.,semantics,npi_licensing,npi_present_1,True,True,False,False,44,-39.207977294921875,-39.9002799987793,1
Even Tara has certainly baked.,Even Tara has ever baked.,semantics,npi_licensing,npi_present_1,True,True,False,False,45,-46.689453125,-44.86294937133789,0
Even many hospitals clearly advise Florence to hunt.,Even many hospitals ever advise Florence to hunt.,semantics,npi_licensing,npi_present_1,True,True,False,False,46,-67.48521423339844,-66.52080535888672,0
Even most children really fall asleep.,Even most children ever fall asleep.,semantics,npi_licensing,npi_present_1,True,True,False,False,47,-39.9306526184082,-40.03771209716797,1
Even Veronica often fell asleep.,Even Veronica ever fell asleep.,semantics,npi_licensing,npi_present_1,True,True,False,False,48,-42.71849060058594,-45.59898376464844,1
Even some skateboards clearly rust.,Even some skateboards ever rust.,semantics,npi_licensing,npi_present_1,True,True,False,False,49,-53.389122009277344,-49.6040153503418,0
Even this hospital has also met.,Even this hospital has ever met.,semantics,npi_licensing,npi_present_1,True,True,False,False,50,-42.01570510864258,-39.89396286010742,0
Even all movie theaters often appear.,Even all movie theaters ever appear.,semantics,npi_licensing,npi_present_1,True,True,False,False,51,-48.22166061401367,-49.54505157470703,1
Even Steve certainly murmurs.,Even Steve ever murmurs.,semantics,npi_licensing,npi_present_1,True,True,False,False,52,-49.5401725769043,-51.24311828613281,1
Even Joel clearly wins.,Even Joel ever wins.,semantics,npi_licensing,npi_present_1,True,True,False,False,53,-39.969520568847656,-41.9242057800293,1
Even all hats could clearly fray.,Even all hats could ever fray.,semantics,npi_licensing,npi_present_1,True,True,False,False,54,-53.88307189941406,-49.385074615478516,0
Even Rose could often dislike Brian.,Even Rose could ever dislike Brian.,semantics,npi_licensing,npi_present_1,True,True,False,False,55,-53.535064697265625,-53.11387252807617,0
Even Ella certainly pressures the Lutherans to benefit.,Even Ella ever pressures the Lutherans to benefit.,semantics,npi_licensing,npi_present_1,True,True,False,False,56,-85.55265808105469,-86.8676986694336,1
Even some beef clearly aggravates a lady.,Even some beef ever aggravates a lady.,semantics,npi_licensing,npi_present_1,True,True,False,False,57,-62.73719787597656,-62.8089485168457,1
Even Donald also praised Lisa.,Even Donald ever praised Lisa.,semantics,npi_licensing,npi_present_1,True,True,False,False,58,-46.663673400878906,-48.875064849853516,1
Even these companies should clearly fail to hurt that student.,Even these companies should ever fail to hurt that student.,semantics,npi_licensing,npi_present_1,True,True,False,False,59,-67.56951904296875,-65.47735595703125,0
Even the waiters had certainly seemed to criticize Stacey.,Even the waiters had ever seemed to criticize Stacey.,semantics,npi_licensing,npi_present_1,True,True,False,False,60,-71.87492370605469,-69.08775329589844,0
Even Tiffany will really forget who vanishes.,Even Tiffany will ever forget who vanishes.,semantics,npi_licensing,npi_present_1,True,True,False,False,61,-69.06088256835938,-68.55661010742188,0
Even Steve also boycotts this organization.,Even Steve ever boycotts this organization.,semantics,npi_licensing,npi_present_1,True,True,False,False,62,-59.26033020019531,-63.477317810058594,1
Even Bradley often passes the Great Lakes.,Even Bradley ever passes the Great Lakes.,semantics,npi_licensing,npi_present_1,True,True,False,False,63,-53.23065185546875,-56.25278091430664,1
Even Bill had often refused to leave.,Even Bill had ever refused to leave.,semantics,npi_licensing,npi_present_1,True,True,False,False,64,-45.66034698486328,-45.648399353027344,0
Even Benjamin had certainly prompted the waitress to sell that ladder.,Even Benjamin had ever prompted the waitress to sell that ladder.,semantics,npi_licensing,npi_present_1,True,True,False,False,65,-82.08099365234375,-81.97735595703125,0
Even many children really suffer.,Even many children ever suffer.,semantics,npi_licensing,npi_present_1,True,True,False,False,66,-37.10562515258789,-37.10757064819336,1
Even Deanna did certainly yell.,Even Deanna did ever yell.,semantics,npi_licensing,npi_present_1,True,True,False,False,67,-53.885921478271484,-53.36937713623047,0
Even Marla really explains Omar hasn't cleaned some library.,Even Marla ever explains Omar hasn't cleaned some library.,semantics,npi_licensing,npi_present_1,True,True,False,False,68,-95.27568054199219,-97.913330078125,1
Even some dancers certainly scan many movies.,Even some dancers ever scan many movies.,semantics,npi_licensing,npi_present_1,True,True,False,False,69,-61.41024398803711,-59.298683166503906,0
