sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,good_prob,bad_prob,correct
Dawn's ex-husband wasn't going to one rough grocery store and Becca wasn't going to many.,Dawn's ex-husband wasn't going to one grocery store and Becca wasn't going to many rough.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,0,-114.50291442871094,-117.18226623535156,1
Most men irritates two happy students and a snake irritates three.,Most men irritates two students and a snake irritates three happy.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,1,-83.70769500732422,-86.12844848632812,1
A pedestrian's brothers had loved one smart dancer and Phillip's mother had loved few.,A pedestrian's brothers had loved one dancer and Phillip's mother had loved few smart.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,2,-111.65188598632812,-108.99203491210938,0
Brad passed one big museum and Eva passed several.,Brad passed one museum and Eva passed several big.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,3,-65.58673858642578,-66.50943756103516,1
The daughters of Michelle weren't hurting one displeased ex-wife and Stephanie's classmates weren't hurting three.,The daughters of Michelle weren't hurting one ex-wife and Stephanie's classmates weren't hurting three displeased.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,4,-129.29727172851562,-130.2000274658203,1
Most ladies can appreciate one good essay and Matt's dermatologist can appreciate two.,Most ladies can appreciate one essay and Matt's dermatologist can appreciate two good.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,5,-101.22734069824219,-103.54434967041016,1
Those actresses' guests discovered three hard socks and Jason's ex-boyfriends discovered more.,Those actresses' guests discovered three socks and Jason's ex-boyfriends discovered more hard.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,6,-113.6436767578125,-117.64091491699219,1
That lady has resembled one hidden print and Guy's colleague has resembled four.,That lady has resembled one print and Guy's colleague has resembled four hidden.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,7,-111.08380889892578,-111.61077880859375,1
Every actress's piano teachers skate around five messy college campuses and Carolyn's dentists skate around four.,Every actress's piano teachers skate around five college campuses and Carolyn's dentists skate around four messy.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,8,-141.5439453125,-140.26516723632812,0
This print scares a lot of busy senators and Benjamin scares a few.,This print scares a lot of senators and Benjamin scares a few busy.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,9,-84.88028717041016,-90.19270324707031,1
Florence's handymen think about no happy best friends and Ellen's best friends think about some.,Florence's handymen think about no best friends and Ellen's best friends think about some happy.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,10,-125.9479751586914,-125.02734375,0
The customers don't walk through one orange public park and Ellen might walk through few.,The customers don't walk through one public park and Ellen might walk through few orange.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,11,-110.39559936523438,-106.97628021240234,0
Amy's lawyers examine one upset grandson and a lot of cashiers examine few.,Amy's lawyers examine one grandson and a lot of cashiers examine few upset.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,12,-106.41903686523438,-105.59188842773438,0
Jerry was cleaning few gray public parks and some grandson of Ann was cleaning many.,Jerry was cleaning few public parks and some grandson of Ann was cleaning many gray.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,13,-102.55516052246094,-102.44129180908203,0
Jerry fired a few hopeful employees and Daniel's sons fired several.,Jerry fired a few employees and Daniel's sons fired several hopeful.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,14,-83.17291259765625,-80.56898498535156,0
A slope isn't shocking few lost colleagues and horses aren't shocking many.,A slope isn't shocking few colleagues and horses aren't shocking many lost.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,15,-103.17632293701172,-105.22392272949219,1
Claire could sound like one good college campus and Daniel could sound like some.,Claire could sound like one college campus and Daniel could sound like some good.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,16,-93.07342529296875,-89.3642578125,0
Donald criticizes three important customers and Carrie criticizes more.,Donald criticizes three customers and Carrie criticizes more important.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,17,-74.77554321289062,-75.10807800292969,1
Connie's fathers find one determined spouse and all teenagers find four.,Connie's fathers find one spouse and all teenagers find four determined.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,18,-95.40441131591797,-96.54435729980469,1
The son of Danielle will bore several confident cousins and these grandfathers of Carrie will bore a few.,The son of Danielle will bore several cousins and these grandfathers of Carrie will bore a few confident.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,19,-125.91722106933594,-122.98076629638672,0
These grandmothers of Martin hadn't resembled two yellow photographs of and some reports about music hadn't resembled three.,These grandmothers of Martin hadn't resembled two photographs of and some reports about music hadn't resembled three yellow.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,20,-141.6741943359375,-141.39581298828125,0
Many bikes embarrassed no excited French teachers and the organizations embarrassed some.,Many bikes embarrassed no French teachers and the organizations embarrassed some excited.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,21,-102.37236022949219,-97.27388000488281,0
Suzanne's grandfathers talk to five unconvinced grandsons and many schools talk to four.,Suzanne's grandfathers talk to five grandsons and many schools talk to four unconvinced.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,22,-126.04739379882812,-120.79618835449219,0
Kenneth's brother revealed one purple restaurant and Karen revealed more.,Kenneth's brother revealed one restaurant and Karen revealed more purple.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,23,-85.95578002929688,-86.01325225830078,1
Kristin's piano teachers see one rough school and Florence's electricians see two.,Kristin's piano teachers see one school and Florence's electricians see two rough.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,24,-113.94294738769531,-116.01490783691406,1
A lot of governments describe a few unsure senators and Meredith's lawyers describe several.,A lot of governments describe a few senators and Meredith's lawyers describe several unsure.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,25,-107.34832763671875,-105.21658325195312,0
Charles's associates had taken one gray skirt and Sheila's podiatrist had taken a lot.,Charles's associates had taken one skirt and Sheila's podiatrist had taken a lot gray.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,26,-110.326416015625,-111.69805908203125,1
Laurie cares for four ill sisters and every cashier cares for five.,Laurie cares for four sisters and every cashier cares for five ill.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,27,-101.05198669433594,-99.19253540039062,0
Tiffany was stunning a few displeased nieces of and bananas are stunning several.,Tiffany was stunning a few nieces of and bananas are stunning several displeased.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,28,-122.9067611694336,-123.83483123779297,1
These sisters of Bradley shocks four big mothers and these girls' dermatologists shocks five.,These sisters of Bradley shocks four mothers and these girls' dermatologists shocks five big.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,29,-123.59297180175781,-124.9194107055664,1
This actress observes three busy students and Monica observes more.,This actress observes three students and Monica observes more busy.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,30,-82.72925567626953,-83.94647979736328,1
Jesus flees from three determined granddaughters of and Gerald flees from fewer.,Jesus flees from three granddaughters of and Gerald flees from fewer determined.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,31,-103.53001403808594,-103.27672576904297,0
Dennis talks to a few good students and Monet talks to several.,Dennis talks to a few students and Monet talks to several good.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,32,-86.49739074707031,-86.4085922241211,0
The libraries bought three green eyes and Colleen bought two.,The libraries bought three eyes and Colleen bought two green.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,33,-77.35106658935547,-80.33294677734375,1
Sharon hasn't concealed one exposed sketch and Theodore hasn't concealed at least as many.,Sharon hasn't concealed one sketch and Theodore hasn't concealed at least as many exposed.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,34,-113.82425689697266,-114.47830200195312,1
Maria's senator scanned two upset contractors and this guy scanned three.,Maria's senator scanned two contractors and this guy scanned three upset.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,35,-95.49072265625,-94.41091918945312,0
Colleen's students hadn't sounded like three long essays and Mark hadn't sounded like almost as many.,Colleen's students hadn't sounded like three essays and Mark hadn't sounded like almost as many long.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,36,-118.93419647216797,-120.37123107910156,1
Those men wear few new shawls and most cousins of the Impressionists wear many.,Those men wear few shawls and most cousins of the Impressionists wear many new.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,37,-108.07807922363281,-106.98822021484375,0
That book bored many troubled sons and Theresa bored few.,That book bored many sons and Theresa bored few troubled.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,38,-86.531005859375,-88.34149169921875,1
Catherine is visiting one confident colleague and every teacher is visiting some.,Catherine is visiting one colleague and every teacher is visiting some confident.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,39,-87.86030578613281,-88.24826049804688,1
Debra should praise few nice mothers of and Becky should praise many.,Debra should praise few mothers of and Becky should praise many nice.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,40,-96.25355529785156,-97.07562255859375,1
Stephanie examines one small mother and Richard's grandfather examines some.,Stephanie examines one mother and Richard's grandfather examines some small.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,41,-91.02930450439453,-90.79924011230469,0
Ella was stunning one exposed sister of and this dress was stunning several.,Ella was stunning one sister of and this dress was stunning several exposed.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,42,-105.97664642333984,-103.38875579833984,0
Anne's doctor cleans one important book and Stacey cleans a few.,Anne's doctor cleans one book and Stacey cleans a few important.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,43,-83.09418487548828,-85.19236755371094,1
This cake impressed one rough hospital and most essays impressed four.,This cake impressed one hospital and most essays impressed four rough.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,44,-100.45164489746094,-103.01513671875,1
Peter should scare one hidden girlfriend and Stephanie should scare three.,Peter should scare one girlfriend and Stephanie should scare three hidden.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,45,-83.93428039550781,-82.94906616210938,0
The sisters of Keith disturbed three exposed nieces and Edward disturbed almost as many.,The sisters of Keith disturbed three nieces and Edward disturbed almost as many exposed.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,46,-114.72798156738281,-111.46266174316406,0
Jill has climbed down one out in the open hill and Phillip has climbed down more.,Jill has climbed down one hill and Phillip has climbed down more out in the open.,syntax,ellipsis,ellipsis_n_bar_1,True,False,False,False,47,-93.05709075927734,-94.32664489746094,1
