#
# Results on Mon, 19 Jan 2026 02:26:41 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1768789601,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,Start,1768789597673,undefined,NULL
1768789601,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,Start,1768789597673,undefined,NULL
1768789601,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,End,1768789597673,undefined,NULL
1768789601,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,End,1768789601096,undefined,NULL
#
# Results on Mon, 19 Jan 2026 02:28:05 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36
# Design number was non-random = 1
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,Start,1768789680643,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,Start,1768789680643,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,End,1768789680644,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,End,1768789682428,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,Start,1768789682430,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,Start,1768789682430,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,End,1768789682430,undefined,NULL
1768789685,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,End,1768789685612,undefined,NULL
#
# Results on Mon, 19 Jan 2026 02:46:59 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,Start,1768790811158,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,Start,1768790811158,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,End,1768790811158,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,End,1768790812927,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,Start,1768790812928,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,Start,1768790812928,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,End,1768790812928,undefined,NULL
1768790819,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,End,1768790819382,undefined,NULL
#
# Results on Mon, 19 Jan 2026 04:32:01 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,Start,1768797114509,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,Start,1768797114509,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Header_,End,1768797114510,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,1,0,consent,NULL,PennController,0,_Trial_,End,1768797119775,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,Start,1768797119778,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,Start,1768797119778,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Header_,End,1768797119779,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,2,0,instructions,NULL,PennController,1,_Trial_,End,1768797120991,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,61,0,trial,NULL,PennController,61,_Trial_,Start,1768797120997,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,61,0,trial,NULL,PennController,61,_Header_,Start,1768797120997,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,61,0,trial,NULL,PennController,61,_Header_,End,1768797120998,undefined,NULL
1768797121,b2487b116d4ba1a0f98c9e309f7ab476,PennController,61,0,trial,NULL,PennController,61,_Trial_,End,1768797121001,undefined,NULL
